ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	3697.0105883426195	
1	3675.218130025391	
2	3653.183339722447	
3	3641.019219329673	
4	3582.383304993917	
5	3614.0528065040903	
6	3555.5248204401696	
7	3585.272313117164	
8	3567.7455965084455	
9	3559.0118111608535	
10	3589.819171499476	
11	3595.0332598039718	
12	3555.830456876312	
13	3586.7894530518474	
14	3593.817873140413	
15	3618.387340857785	
16	3638.989320035101	
17	3656.9115438494505	
18	3664.944626602063	
19	3670.8825180380354	
20	3703.08041612395	
21	3719.2246490036737	
22	3738.9878252671315	
23	3753.7632437084203	
24	3748.1482948484877	
25	3800.5461531536153	
26	3823.5599935821533	
27	3803.5799031230754	
28	3797.578464805331	
29	3816.7282575091094	
30	3807.715846253937	
31	3873.0223894737583	
32	3888.6295246157956	
33	3897.790628935515	
34	3909.1813210302003	
35	3907.946385986872	
36	3922.2956001309058	
37	3960.5497786151846	
38	3991.8995514012627	
39	4051.6538111997497	
40	4055.988622841743	
41	4081.8966030646084	
42	4163.125419790969	
43	4125.536448347095	
44	4165.47380494273	
45	4157.281377277797	
46	4178.417636426788	
47	4198.229564867998	
48	4216.514107501343	
49	4216.268510142482	
50	4205.639940416765	
51	4193.353259430764	
52	4240.957230267272	
53	4276.745240972886	
54	4341.323840500668	
55	4276.698123497859	
56	4350.240905227965	
57	4390.649658973586	
58	4384.797058277802	
59	4434.801741535326	
60	4364.4262761889795	
61	4304.898897360926	
62	4340.730293940032	
63	4430.442718461397	
64	4426.168921243093	
65	4461.641542175763	
66	4518.619504933329	
67	4479.130589486091	
68	4481.0361702110395	
69	4441.772156033355	
70	4500.035656475462	
71	4456.769082481072	
72	4488.693501253647	
73	4478.511913248787	
74	4526.697540690258	
75	4520.599294877363	
76	4546.1886492308395	
77	4480.656281313601	
78	4525.111225144504	
79	4527.239745760552	
80	4535.61876737509	
81	4543.7635852242975	
82	4556.32376892073	
83	4548.637103717306	
84	4576.989751085467	
85	4572.622223995807	
86	4573.096615851263	
87	4521.6237008989665	
88	4491.468867467237	
89	4572.767765922167	
90	4579.812577125468	
91	4554.774115589771	
92	4527.31467317487	
93	4553.308117363018	
94	4582.012748327427	
95	4514.001363849798	
96	4580.34930738609	
97	4563.211293542169	
98	4541.731130228374	
99	4588.094710349386	
100	4530.769570744964	
