ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6527.2	14100	1.0	3697.0105883426195
1	5846.7	13500	0.948	3675.218130025391
2	5424.1	13200	0.912	3653.183339722447
3	5252.6	12900	0.902	3641.019219329673
4	4707.3	12600	0.872	3582.383304993917
5	4609.3	12300	0.846	3614.0528065040903
6	4168.6	11700	0.82	3555.5248204401696
7	4179.0	11700	0.818	3585.272313117164
8	3870.6	11400	0.792	3567.7455965084455
9	3691.4	11100	0.768	3559.0118111608535
10	3708.2	11100	0.77	3589.819171499476
11	3386.4	10200	0.734	3595.0332598039718
12	3212.5	10200	0.72	3555.830456876312
13	3090.9	9900	0.71	3586.7894530518474
14	2954.9	9600	0.718	3593.817873140413
15	2858.9	9000	0.704	3618.387340857785
16	2827.3	9000	0.706	3638.989320035101
17	2728.4	8700	0.702	3656.9115438494505
18	2634.4	8100	0.696	3664.944626602063
19	2634.3	8400	0.692	3670.8825180380354
20	2590.5	7800	0.686	3703.08041612395
21	2501.9	7800	0.68	3719.2246490036737
22	2370.5	7500	0.674	3738.9878252671315
23	2398.2	7500	0.68	3753.7632437084203
24	2326.2	7500	0.676	3748.1482948484877
25	2308.8	7500	0.68	3800.5461531536153
26	2270.0	7500	0.678	3823.5599935821533
27	2174.8	7500	0.672	3803.5799031230754
28	2088.0	7500	0.666	3797.578464805331
29	2115.8	7500	0.664	3816.7282575091094
30	2056.3	7500	0.662	3807.715846253937
31	2094.8	7500	0.688	3873.0223894737583
32	2066.1	7500	0.682	3888.6295246157956
33	2045.0	7500	0.684	3897.790628935515
34	2038.1	7500	0.69	3909.1813210302003
35	1989.2	7500	0.692	3907.946385986872
36	1973.1	7500	0.696	3922.2956001309058
37	2021.2	7500	0.714	3960.5497786151846
38	2044.7	7500	0.718	3991.8995514012627
39	1994.4	7500	0.72	4051.6538111997497
40	2005.2	7500	0.722	4055.988622841743
41	2029.0	7500	0.732	4081.8966030646084
42	1969.1	7500	0.73	4163.125419790969
43	1987.8	7500	0.726	4125.536448347095
44	1971.2	7500	0.728	4165.47380494273
45	1875.7	7500	0.718	4157.281377277797
46	1865.1	7500	0.72	4178.417636426788
47	1830.4	7500	0.722	4198.229564867998
48	1851.9	7500	0.726	4216.514107501343
49	1850.1	7500	0.742	4216.268510142482
50	1810.2	7500	0.73	4205.639940416765
51	1778.8	7500	0.73	4193.353259430764
52	1813.7	7500	0.742	4240.957230267272
53	1871.9	7500	0.746	4276.745240972886
54	1833.6	7500	0.75	4341.323840500668
55	1845.3	7500	0.738	4276.698123497859
56	1836.3	7500	0.764	4350.240905227965
57	1826.6	7500	0.774	4390.649658973586
58	1840.4	7500	0.768	4384.797058277802
59	1888.9	7500	0.786	4434.801741535326
60	1810.1	7500	0.764	4364.4262761889795
61	1697.9	7500	0.748	4304.898897360926
62	1755.8	7500	0.75	4340.730293940032
63	1799.6	7500	0.782	4430.442718461397
64	1782.9	7500	0.77	4426.168921243093
65	1800.6	7500	0.782	4461.641542175763
66	1834.0	7500	0.792	4518.619504933329
67	1780.8	7500	0.77	4479.130589486091
68	1715.6	7500	0.774	4481.0361702110395
69	1720.3	7500	0.764	4441.772156033355
70	1740.4	7500	0.776	4500.035656475462
71	1728.0	7500	0.766	4456.769082481072
72	1733.1	7500	0.768	4488.693501253647
73	1718.5	7500	0.782	4478.511913248787
74	1729.2	7500	0.798	4526.697540690258
75	1761.6	7500	0.786	4520.599294877363
76	1725.2	7500	0.778	4546.1886492308395
77	1712.8	7500	0.772	4480.656281313601
78	1731.8	7500	0.78	4525.111225144504
79	1715.2	7500	0.788	4527.239745760552
80	1721.4	7500	0.786	4535.61876737509
81	1737.9	7500	0.79	4543.7635852242975
82	1769.3	7500	0.798	4556.32376892073
83	1776.0	7500	0.792	4548.637103717306
84	1776.4	7500	0.8	4576.989751085467
85	1751.5	7500	0.784	4572.622223995807
86	1758.8	7500	0.794	4573.096615851263
87	1711.7	7500	0.792	4521.6237008989665
88	1732.0	7500	0.766	4491.468867467237
89	1741.5	7500	0.796	4572.767765922167
90	1717.7	7500	0.8	4579.812577125468
91	1721.8	7500	0.804	4554.774115589771
92	1742.8	7500	0.802	4527.31467317487
93	1745.5	7500	0.798	4553.308117363018
94	1669.8	7500	0.778	4582.012748327427
95	1653.0	7500	0.788	4514.001363849798
96	1689.5	7500	0.804	4580.34930738609
97	1677.7	7500	0.794	4563.211293542169
98	1625.1	7500	0.786	4541.731130228374
99	1593.4	7500	0.792	4588.094710349386
100	1661.4	7500	0.782	4530.769570744964
