ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6623.9	14100	1.0	3697.0105883426195
1	5047.0	12600	0.952	3703.782678354822
2	4217.2	12000	0.908	3702.0226260755203
3	3601.6	10800	0.884	3703.3086095962058
4	3029.0	9900	0.848	3711.950258475093
5	2649.5	9000	0.824	3748.899031614172
6	2375.9	8400	0.804	3766.4255752082686
7	2361.7	8400	0.798	3826.925251544617
8	2148.5	7800	0.794	3870.513705050813
9	2054.4	7800	0.76	3771.453816740596
10	2143.5	8400	0.766	3868.5621091881426
11	1888.3	6600	0.752	3911.2462833944724
12	1865.9	6900	0.754	3934.0927783330912
13	1815.4	6300	0.734	3862.4158177299073
14	1755.7	5700	0.758	4024.276482100861
15	1788.5	6000	0.742	3973.0440635617088
16	1729.5	5700	0.736	4006.7817176850826
17	1640.6	5700	0.72	3920.3030292479816
18	1660.1	5100	0.724	4000.9817712029667
19	1642.9	5100	0.734	4028.6804477109827
20	1601.4	5400	0.716	4014.9671020452565
21	1605.2	5100	0.736	4122.222806007697
22	1598.8	5100	0.726	4110.862403425011
23	1517.0	4800	0.726	4132.865700148233
24	1637.3	5400	0.738	4219.763716221488
25	1711.6	5400	0.77	4287.474319437575
26	1633.7	5400	0.758	4283.0311374183775
27	1595.3	5100	0.744	4262.185016201997
28	1676.1	5100	0.772	4350.2933082729805
29	1703.9	5100	0.776	4373.49805352711
30	1501.6	4500	0.742	4320.582107330108
31	1615.7	4800	0.762	4385.621239833689
32	1630.4	5400	0.758	4338.528596570881
33	1584.0	5100	0.758	4384.53708014967
34	1569.2	5100	0.742	4312.423918951628
35	1622.0	4800	0.762	4378.355962822433
36	1594.5	5100	0.752	4354.630127395062
37	1626.0	5100	0.772	4394.394014352601
38	1630.4	5100	0.774	4479.705742719073
39	1693.0	5100	0.798	4540.142366829811
40	1654.0	5100	0.79	4497.132627048923
41	1591.6	4800	0.786	4422.3408101892355
42	1624.8	5100	0.778	4459.93329749094
43	1588.1	4800	0.78	4460.734224744987
44	1596.2	5100	0.77	4398.853614499235
45	1589.1	5100	0.774	4428.243895394797
46	1576.8	4800	0.784	4448.531838547623
47	1508.2	4500	0.766	4387.506025862843
48	1539.4	4500	0.772	4478.34180309421
49	1557.6	4800	0.774	4445.718641405059
50	1570.7	4800	0.764	4461.826721121929
51	1545.1	4800	0.76	4424.294621712635
52	1630.3	4800	0.784	4476.617404689477
53	1557.2	4800	0.768	4415.626137680836
54	1596.7	5100	0.762	4463.583200370793
55	1532.8	4500	0.764	4376.0806762745315
56	1564.4	4800	0.79	4528.763802256041
57	1516.2	4800	0.758	4375.605681131116
58	1563.1	5100	0.762	4434.749445035289
59	1597.6	4800	0.788	4558.721044489421
60	1602.1	4800	0.78	4510.266635416864
61	1495.6	4800	0.748	4372.234449634269
62	1576.5	4800	0.762	4404.34822843564
63	1533.0	4800	0.756	4432.60086502797
64	1565.0	4800	0.79	4529.04473147891
65	1567.8	4500	0.784	4506.63070385059
66	1515.3	5100	0.766	4464.039705814876
67	1539.0	4800	0.76	4376.990169081563
68	1547.0	4800	0.778	4506.014607422908
69	1505.5	4800	0.752	4394.262020461728
70	1536.5	6300	0.77	4405.286678556558
71	1511.8	4500	0.764	4466.362226603591
72	1478.1	5100	0.752	4459.047214085523
73	1499.6	5100	0.756	4392.003703482844
74	1519.9	4800	0.774	4468.106611902033
75	1515.6	4500	0.762	4451.883763487321
76	1466.8	5400	0.746	4396.084780943054
77	1490.1	4800	0.758	4420.262144380398
78	1531.9	4500	0.77	4472.63971070083
79	1538.7	4800	0.77	4461.519026082916
80	1470.0	4200	0.768	4474.827534760428
81	1525.4	4500	0.756	4441.728463583767
82	1504.7	4800	0.766	4402.3401778477855
83	1485.7	4800	0.756	4442.900109915268
84	1532.9	4800	0.756	4431.863370812003
85	1541.9	4500	0.774	4469.425692538736
86	1559.5	4800	0.774	4451.4076616161665
87	1526.3	4500	0.768	4463.989676199866
88	1553.2	4800	0.776	4478.549103484678
89	1572.1	4800	0.78	4475.866482483332
90	1486.1	4800	0.748	4335.531397219691
91	1549.8	4500	0.774	4482.418408156304
92	1547.2	4800	0.776	4464.926078757573
93	1536.4	4800	0.768	4422.298436978487
94	1481.8	4800	0.762	4418.118130672784
95	1507.6	4800	0.77	4448.953333002436
96	1519.8	4500	0.778	4473.155873005668
97	1535.4	5100	0.758	4415.21548967162
98	1492.2	4200	0.774	4498.308393772776
99	1531.2	4500	0.762	4474.582654627416
100	1506.2	4800	0.764	4523.658702468577
