Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	15:15:36	15:15:36	15:15:36			15:15:36	15:15:36	15:15:36	15:15:36	15:15:36	15:15:51	15:15:51	15:15:51	15:15:51	15:15:51	15:15:51			15:15:52	15:15:52		00:00:00		00:00:00	00:00:00	00:00:14	00:00:00	00:00:00		00:00:01	00:00:15
1	15:15:52	15:15:52	15:15:52	15:15:52	15:15:52	15:15:52	15:15:52	15:15:52	15:15:52	15:15:52	15:16:05	15:16:05	15:16:05	15:16:05	15:16:05	15:16:05			15:16:06	15:16:06		00:00:00	00:00:00	00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:01	00:00:14
2	15:16:06	15:16:06	15:16:06	15:16:06	15:16:07	15:16:07			15:16:07	15:16:07	15:16:19	15:16:19	15:16:19	15:16:19	15:16:19	15:16:19			15:16:20	15:16:20		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:13
3	15:16:20	15:16:20	15:16:20	15:16:20	15:16:20	15:16:20			15:16:20	15:16:20	15:16:32	15:16:32	15:16:32	15:16:32	15:16:32	15:16:32			15:16:33	15:16:33		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:12
4	15:16:33	15:16:33	15:16:33	15:16:33	15:16:33	15:16:33			15:16:33	15:16:33	15:16:45	15:16:45	15:16:45	15:16:45	15:16:45	15:16:45			15:16:46	15:16:46		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
5	15:16:46	15:16:46	15:16:46	15:16:46	15:16:46	15:16:46			15:16:46	15:16:46	15:16:58	15:16:58	15:16:58	15:16:58	15:16:58	15:16:58			15:16:59	15:16:59		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
6	15:16:59	15:16:59	15:16:59	15:16:59	15:16:59	15:16:59			15:16:59	15:16:59	15:17:11	15:17:11	15:17:11	15:17:11	15:17:11	15:17:11			15:17:12	15:17:12		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
7	15:17:12	15:17:12	15:17:12	15:17:12	15:17:12	15:17:12			15:17:12	15:17:12	15:17:24	15:17:24	15:17:24	15:17:24	15:17:24	15:17:24			15:17:25	15:17:25		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
8	15:17:25	15:17:25	15:17:25	15:17:25	15:17:25	15:17:25			15:17:25	15:17:25	15:17:37	15:17:37	15:17:37	15:17:37	15:17:37	15:17:37			15:17:38	15:17:38		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
9	15:17:38	15:17:38	15:17:38	15:17:38	15:17:38	15:17:38			15:17:38	15:17:38	15:17:50	15:17:50	15:17:50	15:17:50	15:17:50	15:17:50			15:17:51	15:17:51		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
