Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	15:35:56	15:35:56	15:35:56			15:35:56	15:35:56	15:35:56	15:35:56	15:35:56	15:36:00	15:36:00	15:36:00	15:36:00	15:36:00	15:36:00			15:36:01	15:36:01		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	15:36:02	15:36:02	15:36:02	15:36:02	15:36:02	15:36:02	15:36:02	15:36:02	15:36:02	15:36:02	15:36:05	15:36:05	15:36:05	15:36:05	15:36:05	15:36:05			15:36:06	15:36:06		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
2	15:36:07	15:36:07	15:36:07	15:36:07	15:36:07	15:36:07			15:36:07	15:36:07	15:36:09	15:36:09	15:36:09	15:36:09	15:36:09	15:36:09			15:36:10	15:36:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	15:36:11	15:36:11	15:36:11	15:36:11	15:36:11	15:36:11			15:36:11	15:36:11	15:36:13	15:36:13	15:36:13	15:36:13	15:36:13	15:36:13			15:36:14	15:36:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	15:36:14	15:36:14	15:36:14	15:36:14	15:36:14	15:36:14			15:36:14	15:36:14	15:36:17	15:36:17	15:36:17	15:36:17	15:36:17	15:36:17			15:36:18	15:36:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	15:36:18	15:36:18	15:36:18	15:36:18	15:36:18	15:36:18			15:36:18	15:36:18	15:36:20	15:36:20	15:36:20	15:36:20	15:36:20	15:36:20			15:36:21	15:36:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	15:36:22	15:36:22	15:36:22	15:36:22	15:36:22	15:36:22			15:36:22	15:36:22	15:36:24	15:36:24	15:36:24	15:36:24	15:36:24	15:36:24			15:36:25	15:36:25		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	15:36:25	15:36:25	15:36:25	15:36:25	15:36:25	15:36:25			15:36:25	15:36:25	15:36:27	15:36:27	15:36:27	15:36:27	15:36:27	15:36:27			15:36:28	15:36:28		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
8	15:36:28	15:36:28	15:36:28	15:36:28	15:36:29	15:36:29			15:36:29	15:36:29	15:36:31	15:36:31	15:36:31	15:36:31	15:36:31	15:36:31			15:36:32	15:36:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	15:36:32	15:36:32	15:36:32	15:36:32	15:36:32	15:36:32			15:36:32	15:36:32	15:36:34	15:36:34	15:36:34	15:36:34	15:36:34	15:36:34			15:36:35	15:36:35		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
