Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	22:35:25	22:35:25	22:35:25			22:35:25	22:35:25	22:35:25	22:35:25	22:35:25	22:35:38	22:35:38	22:35:38	22:35:38	22:35:38	22:35:38			22:35:39	22:35:39		00:00:00		00:00:00	00:00:00	00:00:13	00:00:00	00:00:00		00:00:00	00:00:14
1	22:35:40	22:35:40	22:35:40	22:35:40	22:35:40	22:35:40	22:35:40	22:35:40	22:35:40	22:35:40	22:35:52	22:35:52	22:35:52	22:35:52	22:35:52	22:35:52			22:35:53	22:35:53		00:00:00	00:00:00	00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:13
2	22:35:53	22:35:53	22:35:53	22:35:53	22:35:53	22:35:53			22:35:53	22:35:53	22:36:05	22:36:05	22:36:05	22:36:05	22:36:05	22:36:05			22:36:06	22:36:06		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
3	22:36:06	22:36:06	22:36:06	22:36:06	22:36:06	22:36:06			22:36:06	22:36:06	22:36:18	22:36:18	22:36:18	22:36:18	22:36:18	22:36:18			22:36:19	22:36:19		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
4	22:36:19	22:36:19	22:36:19	22:36:19	22:36:19	22:36:19			22:36:19	22:36:19	22:36:30	22:36:30	22:36:30	22:36:30	22:36:30	22:36:30			22:36:31	22:36:31		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
5	22:36:31	22:36:31	22:36:31	22:36:31	22:36:31	22:36:31			22:36:31	22:36:31	22:36:43	22:36:43	22:36:43	22:36:43	22:36:43	22:36:43			22:36:44	22:36:44		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
6	22:36:44	22:36:44	22:36:44	22:36:44	22:36:44	22:36:44			22:36:44	22:36:44	22:36:55	22:36:55	22:36:55	22:36:55	22:36:55	22:36:55			22:36:56	22:36:56		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
7	22:36:56	22:36:56	22:36:56	22:36:56	22:36:56	22:36:56			22:36:56	22:36:56	22:37:08	22:37:08	22:37:08	22:37:08	22:37:08	22:37:08			22:37:09	22:37:09		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
8	22:37:09	22:37:09	22:37:09	22:37:09	22:37:09	22:37:09			22:37:09	22:37:09	22:37:21	22:37:21	22:37:21	22:37:21	22:37:21	22:37:21			22:37:21	22:37:21		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
9	22:37:21	22:37:21	22:37:21	22:37:21	22:37:22	22:37:22			22:37:22	22:37:22	22:37:33	22:37:33	22:37:33	22:37:33	22:37:33	22:37:33			22:37:34	22:37:34		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
10	22:37:34	22:37:34	22:37:34	22:37:34	22:37:34	22:37:34	22:37:34	22:37:34	22:37:34	22:37:34	22:37:46	22:37:46	22:37:46	22:37:46	22:37:46	22:37:46	22:37:46	22:37:46	22:37:48	22:37:48		00:00:00	00:00:00	00:00:00	00:00:00	00:00:12	00:00:00	00:00:00	00:00:00	00:00:01	00:00:13
11	22:37:48	22:37:48	22:37:48	22:37:48	22:37:48	22:37:48			22:37:48	22:37:48	22:37:59	22:37:59	22:37:59	22:37:59	22:37:59	22:37:59			22:38:00	22:38:00		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
12	22:38:00	22:38:00	22:38:00	22:38:00	22:38:00	22:38:00			22:38:00	22:38:00	22:38:12	22:38:12	22:38:12	22:38:12	22:38:12	22:38:12			22:38:13	22:38:13		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
13	22:38:13	22:38:13	22:38:13	22:38:13	22:38:13	22:38:13			22:38:13	22:38:13	22:38:24	22:38:24	22:38:24	22:38:24	22:38:24	22:38:24			22:38:25	22:38:25		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
14	22:38:25	22:38:25	22:38:25	22:38:25	22:38:25	22:38:25			22:38:25	22:38:25	22:38:37	22:38:37	22:38:37	22:38:37	22:38:37	22:38:37			22:38:38	22:38:38		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
15	22:38:38	22:38:38	22:38:38	22:38:38	22:38:38	22:38:38			22:38:38	22:38:38	22:38:50	22:38:50	22:38:50	22:38:50	22:38:50	22:38:50			22:38:50	22:38:50		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
16	22:38:50	22:38:50	22:38:50	22:38:50	22:38:51	22:38:51			22:38:51	22:38:51	22:39:02	22:39:02	22:39:02	22:39:02	22:39:02	22:39:02			22:39:03	22:39:03		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
17	22:39:03	22:39:03	22:39:03	22:39:03	22:39:03	22:39:03			22:39:03	22:39:03	22:39:15	22:39:15	22:39:15	22:39:15	22:39:15	22:39:15			22:39:15	22:39:15		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
18	22:39:16	22:39:16	22:39:16	22:39:16	22:39:16	22:39:16			22:39:16	22:39:16	22:39:27	22:39:27	22:39:27	22:39:27	22:39:27	22:39:27			22:39:28	22:39:28		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
19	22:39:28	22:39:28	22:39:28	22:39:28	22:39:28	22:39:28			22:39:28	22:39:28	22:39:40	22:39:40	22:39:40	22:39:40	22:39:40	22:39:40			22:39:41	22:39:41		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
20	22:39:41	22:39:41	22:39:41	22:39:41	22:39:41	22:39:41	22:39:41	22:39:41	22:39:41	22:39:41	22:39:53	22:39:53	22:39:53	22:39:53	22:39:53	22:39:53	22:39:53	22:39:53	22:39:54	22:39:54		00:00:00	00:00:00	00:00:00	00:00:00	00:00:11	00:00:00	00:00:00	00:00:00	00:00:01	00:00:13
21	22:39:54	22:39:54	22:39:54	22:39:54	22:39:54	22:39:54			22:39:54	22:39:54	22:40:06	22:40:06	22:40:06	22:40:06	22:40:06	22:40:06			22:40:06	22:40:06		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
22	22:40:06	22:40:06	22:40:06	22:40:06	22:40:07	22:40:07			22:40:07	22:40:07	22:40:18	22:40:18	22:40:18	22:40:18	22:40:18	22:40:18			22:40:19	22:40:19		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
