ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	5.604730302228501	5.604730302228501	5.604730302228501	5.604730302228501
1	7.501198973250826	6.549967711392958	7.04516386130735	7.540360011221742
2	8.742431195518977	6.972954268073246	7.903269565654668	8.811649574564646
3	9.200716086440304	7.045334387436815	8.174976297937874	9.2560151988249
4	10.194044775883231	7.5004955185279005	8.932832001307153	10.266225291020868
5	10.91962881939076	7.877271473437601	9.521710029461635	11.008144324957193
6	11.366847917450903	8.013056759982861	9.851993342913138	11.51273065130793
7	11.314692963136762	7.901925851627533	9.795863891271004	11.463771112699861
8	11.538505253579533	7.8466058874689795	9.883431507281847	11.639459547650727
9	11.62052373381829	7.798912362872677	9.973274164756665	11.82258137369211
10	11.949988010341796	7.997325210610905	10.260674851913013	12.131501405630102
11	12.223043057358456	8.018909555087541	10.443679275610428	12.39507852781811
12	12.486232496443463	8.067988909388925	10.608338905171266	12.646115443500486
13	12.504608776532887	8.05091002214369	10.637613162145675	12.68235535668223
14	12.598565151970998	8.05833536978155	10.696502562644323	12.72125012692565
15	12.671962893009976	8.122205102811382	10.796647803088241	12.836798898565082
16	12.724345248456345	8.097028673594064	10.836302251721014	12.878158957994733
17	12.64875983203698	8.021892962850728	10.802180437349369	12.827073957500453
18	12.924473890102945	8.089026073842868	10.972699372097429	13.083497589928786
19	12.890008111910786	8.075794947916256	10.988673691878484	13.072113241765434
20	12.969370643916577	8.075403695366205	11.031575667460228	13.15249856815978
21	12.82292728572464	7.958298028486489	10.927921837603552	12.993074393677766
22	12.975509648395015	8.014132889184038	11.036717427412746	13.11691334211568
23	13.140113057859017	8.029984712702294	11.11030662041623	13.266809727289216
24	12.903508890269151	7.9961506287159745	11.090425068555815	13.210541553047142
25	13.021322149853257	7.96734556715238	11.090458836517424	13.218918895919622
26	12.967445982798811	7.925558464070543	11.063843703367509	13.162498428537992
27	13.09346967553154	7.918489383949849	11.129663289305824	13.347981007033363
28	13.108714291548589	7.903326056169159	11.105941532817138	13.272004702046651
29	13.152978668176647	7.891049362785138	11.123433250932164	13.30446779653249
30	13.061113724619894	7.872512049859671	11.112039237687975	13.291397699074007
31	13.157215059180068	7.864689761164566	11.117297458593793	13.300642270441376
32	13.181110479591103	7.874377331266464	11.162299138677152	13.359211092117574
33	13.219162194053549	7.868183306302338	11.185927506332577	13.419910504385724
34	13.130886898561412	7.853988707380451	11.161426148359752	13.329286712858373
35	13.274848180336564	7.843607255130262	11.210075613223788	13.47377752575506
36	13.161020707910367	7.809157534255812	11.189820504206772	13.432514100289396
37	13.138168117779449	7.787159389122775	11.163403962287886	13.36855261314253
38	13.196178399127101	7.781838894534611	11.183200558932906	13.443788880132143
39	13.155700715546985	7.762723942953866	11.162946146740648	13.403475189151612
40	13.301747988979743	7.765428198511679	11.196034097247693	13.484283757209955
41	13.173500332124474	7.760740240146208	11.164002143771745	13.380332415863283
42	13.227120330322029	7.750221252469967	11.194745555908389	13.478470245671959
43	13.238914888302341	7.7436758712703	11.187100000391792	13.466818995499835
44	13.284886764426242	7.735337078691448	11.195793856443473	13.491548225060711
45	13.244589550776949	7.73132861078776	11.193258211428711	13.468121267869352
46	13.276905741164732	7.727015544932598	11.186871374005305	13.470357768717557
47	13.297899257805227	7.726086991213157	11.198328968364025	13.482371544474377
48	13.310533312303466	7.723307765026823	11.204351436756223	13.502422142167227
49	13.241021792183467	7.693875254932715	11.193378314706724	13.485593935498267
50	13.216237339960795	7.684575497460728	11.189099071787838	13.516007943535467
51	13.197380212785177	7.677288645859324	11.172645572461688	13.434803603788597
52	13.14271638354456	7.660944752716522	11.15189975063827	13.3861551031899
53	13.295428125294805	7.660944752716522	11.170712084158895	13.457946971410363
54	13.183817475596388	7.6444381476943315	11.170324727976643	13.461269699615126
55	13.303167008099674	7.630999625255882	11.182693239317988	13.563764294831817
56	13.274630235813888	7.624276109938438	11.166433916331762	13.464250967645436
57	13.277723335500339	7.6129170181537	11.168089072566072	13.465487224474192
58	13.265972635785348	7.611985585414708	11.16692401141195	13.4574383377019
59	13.349351731830495	7.611749050632451	11.177093043965362	13.517964989344044
60	13.33661417932473	7.610371996256589	11.184183303556965	13.551571116659362
61	13.073291785850556	7.574839059410375	11.162791900402905	13.528673250908117
62	13.357564845077082	7.573925112358718	11.178032809405204	13.5968368303125
63	13.235922801454262	7.570037527166425	11.162202570093287	13.525174170991074
64	13.358122237717957	7.564458269888184	11.159712976095923	13.484532639124401
65	13.354667575170986	7.544045178282662	11.181476199857151	13.599064829489402
66	13.346597404005552	7.543360288748491	11.180170662800432	13.621676139636316
67	13.379925570134738	7.543360288748491	11.186611018091352	13.59397048328213
68	13.296852577403488	7.5296626413773	11.189002548513237	13.650878186064528
69	13.349456402600742	7.529016330875943	11.183045948288584	13.58180076982253
70	13.27515810792127	7.515698339753014	11.179457677705829	13.567913927964561
71	13.375945516037309	7.503201426653363	11.190644157285346	13.618967415721835
72	13.314348975971107	7.4984798026139705	11.17951228933357	13.559432497654658
73	13.345088744739549	7.495414095903343	11.176661888584265	13.538841903192758
74	13.279416276407224	7.487319051400346	11.170506175353584	13.518950914253068
75	13.231344898200273	7.48544767534633	11.169536270373051	13.504131927454743
76	13.270035385609328	7.478973170456008	11.167394799742949	13.488918255124146
77	13.277441659925435	7.478828408850661	11.166856966125913	13.48674619423397
78	13.375328822739824	7.478450761553626	11.178583284389658	13.569851745552706
79	13.295360214961708	7.477998842946681	11.172822942862359	13.520422682438879
80	13.36340045678729	7.47760697622581	11.18734705829995	13.629708006685776
81	13.270125999928645	7.470762970562884	11.168872378187015	13.511633702510654
82	13.356614309079065	7.470762970562884	11.17784719463597	13.548433898624884
83	13.22721844522873	7.468709615362526	11.168573588952864	13.481082219899982
84	13.278588944145417	7.468709615362526	11.167774815762893	13.482729612778808
85	13.397412623986861	7.468430733269034	11.192318715501994	13.606929268334014
86	13.27437336225384	7.46519289304028	11.184264044825495	13.529990486928948
87	13.426200258083488	7.46519289304028	11.199433543135372	13.609539876972756
88	13.288134623192697	7.464995301142405	11.189094842274294	13.53101515102078
89	13.339726175543156	7.459799837547902	11.19058127370672	13.520135973663484
90	13.38304502938071	7.459644480095064	11.205916073704953	13.605789399911151
91	13.29107882575659	7.45847877415564	11.195648523384715	13.53494444178547
92	13.3658314704614	7.45847877415564	11.201299080903532	13.59047200483618
93	13.326543269323814	7.456018058525431	11.19718098553581	13.583753550738813
94	13.374916919344743	7.455364979561422	11.206657090904445	13.600717976845406
95	13.31934694350843	7.453444180308559	11.203497188286484	13.580062819879686
96	13.357315927240899	7.453073453721567	11.202388353842123	13.552786144774362
97	13.323970121853339	7.452170188463131	11.201137999851694	13.559282613913258
98	13.318601085393002	7.452170188463131	11.199469926481157	13.527029067496244
99	13.403363216489586	7.452170188463131	11.207353085433303	13.57354363751673
100	13.393828852853346	7.452064397329886	11.213601321313867	13.59860903351088
