ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6531.7	14100	1.0	3697.0105883426195
1	4983.9	12600	0.952	3703.782678354822
2	4201.4	11700	0.91	3700.233306986884
3	3604.2	10800	0.884	3705.3580490287395
4	3068.9	9900	0.85	3719.6490711614006
5	2680.2	8700	0.83	3766.6673230446804
6	2412.6	8400	0.81	3771.1008695657315
7	2371.6	8100	0.804	3818.6427941390157
8	2172.2	7500	0.798	3885.7182945961135
9	2102.3	7500	0.764	3777.408342534121
10	2003.8	6900	0.778	3902.321864634386
11	1983.9	6300	0.776	3969.4790961799663
12	1806.0	6000	0.768	3956.6457138703145
13	1904.3	6300	0.76	3962.5758885370765
14	1786.7	5700	0.77	4005.4307728666304
15	1824.9	5700	0.752	3964.2165454233173
16	1839.4	5700	0.766	4044.1300361942745
17	1802.8	5700	0.76	4023.2123520029986
18	1878.9	5700	0.772	4102.058484672851
19	1870.2	5400	0.796	4178.158784665474
20	1706.2	5400	0.76	4112.394489182836
21	1816.2	5700	0.77	4198.263345947992
22	1730.8	5400	0.784	4233.98326256714
23	1756.0	5400	0.782	4233.921516920485
24	1763.0	5400	0.786	4275.829517385648
25	1871.8	6300	0.804	4396.549516499388
26	1809.2	5400	0.804	4364.453351395946
27	1748.4	5400	0.79	4341.294114991101
28	1804.0	5400	0.8	4376.921486917766
29	1838.0	5400	0.798	4409.831807977256
30	1803.9	5400	0.8	4472.962426661226
31	1888.2	5400	0.832	4550.670498984089
32	1783.6	5100	0.82	4467.2328032982305
33	1814.1	5400	0.804	4431.072019312772
34	1809.7	5400	0.822	4471.285053245973
35	1914.7	5400	0.836	4580.903212696608
36	1777.6	4800	0.824	4559.226568522564
37	1845.5	5400	0.828	4585.86416887228
38	1868.6	5100	0.848	4724.5808919018555
39	1854.1	5400	0.838	4654.629159801904
40	1828.0	4800	0.844	4693.936161591106
41	1824.9	5100	0.848	4675.857821320207
42	1841.6	5700	0.84	4707.852966829784
43	1807.3	5100	0.834	4658.596907021707
44	1813.6	5100	0.834	4667.248243378116
45	1751.9	5100	0.832	4707.110910967642
46	1843.7	5400	0.844	4699.9103146987345
47	1724.5	4800	0.82	4654.401983520138
48	1699.1	5100	0.814	4624.434550963303
49	1771.2	5400	0.828	4622.78458112611
50	1682.1	4800	0.804	4642.611449660993
51	1668.9	5100	0.796	4539.852355504557
52	1714.5	4800	0.81	4573.1383681174475
53	1672.9	4500	0.8	4596.385400818566
54	1709.0	4800	0.808	4625.160183951072
55	1606.3	4800	0.792	4556.011703946006
56	1722.2	5100	0.826	4693.955276734764
57	1722.0	5100	0.804	4626.206384021159
58	1693.5	5100	0.81	4665.2158205671885
59	1730.0	5100	0.828	4721.559556638014
60	1703.2	5400	0.806	4643.864485731675
61	1600.0	4800	0.788	4530.907754166499
62	1713.9	5100	0.802	4666.800054717104
63	1605.8	4800	0.782	4533.754177165093
64	1701.6	4500	0.814	4662.430529477449
65	1672.5	5100	0.814	4654.247047074041
66	1622.7	4500	0.792	4554.056719773611
67	1648.6	4800	0.78	4505.854219515308
68	1622.8	5400	0.79	4531.540214245356
69	1615.3	4800	0.774	4526.8607115320665
70	1634.7	4500	0.794	4610.824597740841
71	1672.5	4800	0.8	4631.4886559555325
72	1630.7	5100	0.782	4557.323195012117
73	1619.8	4800	0.782	4597.839169382355
74	1691.1	5100	0.806	4602.511368861283
75	1654.7	5100	0.798	4667.986144378042
76	1646.2	5100	0.786	4563.302509448384
77	1639.4	4800	0.796	4629.197435054456
78	1668.8	4500	0.804	4694.996364452071
79	1688.5	5100	0.812	4701.097821656563
80	1688.6	4800	0.814	4644.857762211988
81	1636.5	4500	0.792	4607.416057077016
82	1611.0	5100	0.794	4626.187313764403
83	1629.1	5100	0.79	4559.718707367844
84	1589.3	4800	0.79	4622.529099926824
85	1686.8	5400	0.798	4648.688686424407
86	1618.5	4500	0.802	4622.983571795009
87	1620.4	4800	0.786	4586.945750886095
88	1652.2	4800	0.812	4662.5838801651225
89	1621.7	4800	0.81	4641.016317561601
90	1564.1	4800	0.778	4495.9211875497
91	1705.8	5100	0.81	4669.652790937273
92	1592.1	4500	0.798	4627.211949547653
93	1620.8	4500	0.796	4562.161309335933
94	1547.3	4200	0.786	4609.792645956615
95	1605.8	5100	0.79	4576.161595545247
96	1626.0	4500	0.81	4690.391700920789
97	1591.4	4800	0.792	4612.324067490261
98	1608.4	4800	0.8	4611.744448736299
99	1508.2	4200	0.782	4540.242056273535
100	1511.9	5400	0.774	4558.942816102103
