Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	16:45:31	16:45:31	16:45:31			16:45:31	16:45:31	16:45:31	16:45:31	16:45:31	16:45:45	16:45:45	16:45:45	16:45:45	16:45:45	16:45:45			16:45:46	16:45:46		00:00:00		00:00:00	00:00:00	00:00:13	00:00:00	00:00:00		00:00:01	00:00:14
1	16:45:46	16:45:46	16:45:46	16:45:46	16:45:47	16:45:47	16:45:47	16:45:47	16:45:47	16:45:47	16:46:00	16:46:00	16:46:00	16:46:00	16:46:00	16:46:00			16:46:01	16:46:01		00:00:00	00:00:00	00:00:00	00:00:00	00:00:13	00:00:00	00:00:00		00:00:01	00:00:14
2	16:46:01	16:46:01	16:46:01	16:46:01	16:46:02	16:46:02			16:46:02	16:46:02	16:46:14	16:46:14	16:46:14	16:46:14	16:46:14	16:46:14			16:46:15	16:46:15		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:13
3	16:46:15	16:46:15	16:46:15	16:46:15	16:46:15	16:46:15			16:46:15	16:46:15	16:46:27	16:46:27	16:46:27	16:46:27	16:46:27	16:46:27			16:46:28	16:46:28		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:13
4	16:46:28	16:46:28	16:46:28	16:46:28	16:46:28	16:46:28			16:46:29	16:46:29	16:46:40	16:46:40	16:46:40	16:46:40	16:46:40	16:46:40			16:46:41	16:46:41		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
5	16:46:41	16:46:41	16:46:41	16:46:41	16:46:41	16:46:41			16:46:41	16:46:41	16:46:53	16:46:53	16:46:53	16:46:53	16:46:53	16:46:53			16:46:54	16:46:54		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:12
6	16:46:54	16:46:54	16:46:54	16:46:54	16:46:54	16:46:54			16:46:54	16:46:54	16:47:06	16:47:06	16:47:06	16:47:06	16:47:06	16:47:06			16:47:07	16:47:07		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
7	16:47:07	16:47:07	16:47:07	16:47:07	16:47:07	16:47:07			16:47:07	16:47:07	16:47:19	16:47:19	16:47:19	16:47:19	16:47:19	16:47:19			16:47:20	16:47:20		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
8	16:47:20	16:47:20	16:47:20	16:47:20	16:47:20	16:47:20			16:47:20	16:47:20	16:47:32	16:47:32	16:47:32	16:47:32	16:47:32	16:47:32			16:47:33	16:47:33		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
9	16:47:33	16:47:33	16:47:33	16:47:33	16:47:33	16:47:33			16:47:33	16:47:33	16:47:44	16:47:44	16:47:44	16:47:44	16:47:44	16:47:44			16:47:45	16:47:45		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
10	16:47:45	16:47:45	16:47:45	16:47:45	16:47:45	16:47:45	16:47:45	16:47:45	16:47:45	16:47:45	16:47:57	16:47:57	16:47:57	16:47:57	16:47:57	16:47:57	16:47:57	16:47:57	16:47:59	16:47:59		00:00:00	00:00:00	00:00:00	00:00:00	00:00:11	00:00:00	00:00:00	00:00:00	00:00:01	00:00:13
11	16:47:59	16:47:59	16:47:59	16:47:59	16:47:59	16:47:59			16:47:59	16:47:59	16:48:11	16:48:11	16:48:11	16:48:11	16:48:11	16:48:11			16:48:12	16:48:12		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:13
12	16:48:12	16:48:12	16:48:12	16:48:12	16:48:12	16:48:12			16:48:12	16:48:12	16:48:24	16:48:24	16:48:24	16:48:24	16:48:24	16:48:24			16:48:24	16:48:24		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
13	16:48:24	16:48:24	16:48:24	16:48:24	16:48:25	16:48:25			16:48:25	16:48:25	16:48:36	16:48:36	16:48:36	16:48:36	16:48:36	16:48:36			16:48:37	16:48:37		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
14	16:48:37	16:48:37	16:48:37	16:48:37	16:48:37	16:48:37			16:48:37	16:48:37	16:48:53	16:48:53	16:48:53	16:48:53	16:48:53	16:48:53			16:48:54	16:48:54		00:00:00	00:00:00		00:00:00	00:00:15	00:00:00	00:00:00		00:00:00	00:00:16
15	16:48:54	16:48:54	16:48:54	16:48:54	16:48:54	16:48:54			16:48:54	16:48:54	16:49:07	16:49:07	16:49:07	16:49:07	16:49:07	16:49:07			16:49:08	16:49:08		00:00:00	00:00:00		00:00:00	00:00:13	00:00:00	00:00:00		00:00:00	00:00:14
16	16:49:08	16:49:08	16:49:08	16:49:08	16:49:08	16:49:08			16:49:08	16:49:08	16:49:20	16:49:20	16:49:20	16:49:20	16:49:20	16:49:20			16:49:21	16:49:21		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
17	16:49:21	16:49:21	16:49:21	16:49:21	16:49:21	16:49:21			16:49:21	16:49:21	16:49:33	16:49:33	16:49:33	16:49:33	16:49:33	16:49:33			16:49:34	16:49:34		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
18	16:49:34	16:49:34	16:49:34	16:49:34	16:49:34	16:49:34			16:49:34	16:49:34	16:49:46	16:49:46	16:49:46	16:49:46	16:49:46	16:49:46			16:49:47	16:49:47		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
19	16:49:47	16:49:47	16:49:47	16:49:47	16:49:48	16:49:48			16:49:48	16:49:48	16:49:59	16:49:59	16:49:59	16:49:59	16:49:59	16:49:59			16:50:00	16:50:00		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
20	16:50:00	16:50:00	16:50:00	16:50:00	16:50:00	16:50:00	16:50:00	16:50:00	16:50:00	16:50:00	16:50:12	16:50:12	16:50:12	16:50:12	16:50:12	16:50:12	16:50:12	16:50:12	16:50:14	16:50:14		00:00:00	00:00:00	00:00:00	00:00:00	00:00:11	00:00:00	00:00:00	00:00:00	00:00:01	00:00:13
