ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6551.8	14100	1.0	3697.0105883426195
1	5030.5	12600	0.952	3703.7159915206466
2	4265.3	11700	0.914	3693.917552432049
3	3727.9	10800	0.89	3707.8700121629354
4	3216.7	10200	0.856	3728.5817554883943
5	2790.8	9000	0.832	3747.547878252734
6	2519.1	8700	0.814	3811.1333735161647
7	2477.5	8400	0.81	3835.793674381701
8	2304.5	8100	0.802	3891.110971333799
9	2202.8	8100	0.766	3791.8261852853607
10	2217.0	7800	0.782	3920.8744190368416
11	2205.9	7500	0.804	3981.205039324817
12	2130.1	7500	0.788	3980.7771529649813
13	2058.4	6900	0.774	3958.747559965476
14	1939.6	6600	0.784	4097.097758507375
15	1931.1	6600	0.774	4056.8479819753916
16	1834.6	6000	0.776	4109.108316107198
17	1872.2	5700	0.766	4067.518597691109
18	1817.6	5700	0.778	4170.838240138086
19	1900.4	6000	0.778	4189.208832700325
20	1879.3	5400	0.79	4205.302226547239
21	1826.7	5400	0.792	4245.228242554711
22	1829.2	5700	0.782	4194.466133721258
23	1859.6	5700	0.782	4200.158166981417
24	1831.5	5700	0.798	4318.135292208041
25	2048.8	6000	0.83	4446.87578591843
26	1946.7	5400	0.83	4400.957416358738
27	1885.2	5400	0.822	4462.66219051654
28	1839.6	5400	0.822	4466.100555636221
29	1940.4	5400	0.836	4518.421868377582
30	1804.2	5400	0.808	4467.351006657353
31	1829.4	5400	0.818	4475.221425431534
32	1827.1	5400	0.812	4426.5200998211385
33	1826.1	5400	0.802	4387.873972447801
34	1851.1	5400	0.828	4520.258770984101
35	1927.2	5400	0.84	4608.557556272463
36	1768.2	5100	0.812	4526.677280755043
37	1814.8	5100	0.82	4484.6675888153795
38	1827.3	5100	0.832	4604.131137287735
39	1843.0	5400	0.826	4538.969098792455
40	1908.9	5100	0.84	4676.860456991224
41	1892.8	5400	0.856	4691.82951789446
42	1880.0	5700	0.846	4683.276485413495
43	1823.6	5400	0.842	4673.587094197389
44	1875.0	5700	0.84	4669.31740645138
45	1821.5	5400	0.836	4595.972295598756
46	1865.7	5400	0.84	4696.971218644298
47	1788.3	5100	0.828	4563.6780395437445
48	1789.0	5100	0.818	4561.323847714926
49	1764.8	5100	0.834	4659.654640629352
50	1765.1	4800	0.82	4636.283398775939
51	1792.9	5400	0.812	4586.29693675182
52	1863.6	5100	0.854	4738.624784394104
53	1835.7	4800	0.84	4700.381773014018
54	1788.7	4800	0.838	4694.881323205386
55	1757.5	4800	0.82	4588.267296619854
56	1804.0	5100	0.844	4751.207629577628
57	1805.7	5100	0.82	4604.987479440188
58	1788.0	5100	0.83	4647.86682549886
59	1807.5	5100	0.84	4688.7026915492
60	1787.0	5100	0.824	4670.889566519554
61	1760.1	5100	0.798	4511.078009699473
62	1821.1	4800	0.842	4700.370385296827
63	1725.9	4800	0.812	4667.522767303351
64	1837.3	4800	0.838	4718.210556847663
65	1789.7	5400	0.838	4810.146912690211
66	1738.3	5100	0.816	4720.920529265959
67	1775.3	5400	0.816	4656.72674330946
68	1749.1	4800	0.826	4713.243136980184
69	1676.8	4800	0.806	4641.484208869356
70	1771.9	5100	0.822	4662.406670724659
71	1705.6	4800	0.82	4625.835388875923
72	1710.6	5100	0.8	4594.708773715475
73	1736.3	4800	0.814	4613.146840027081
74	1779.1	5100	0.838	4788.536184719618
75	1772.0	5100	0.824	4781.842350536433
76	1753.7	5100	0.812	4674.728222636067
77	1695.6	4800	0.798	4615.214283861766
78	1704.7	4500	0.804	4691.1482288835705
79	1709.1	5100	0.814	4713.951045006064
80	1735.5	5400	0.82	4689.243287823257
81	1678.4	4800	0.796	4669.469390440809
82	1680.7	4800	0.816	4733.992941451553
83	1723.8	5100	0.816	4733.2994046607855
84	1687.6	4800	0.81	4669.472906733472
85	1806.3	5700	0.82	4733.826654653272
86	1741.4	5100	0.826	4746.8997052491495
87	1751.4	4800	0.818	4755.6267598664435
88	1763.5	5100	0.828	4773.918791879392
89	1779.8	5100	0.824	4727.485042295895
90	1680.1	4800	0.798	4666.583272437984
91	1748.7	5100	0.826	4687.046066699797
92	1797.7	5100	0.824	4767.170069518505
93	1783.3	4800	0.84	4826.327226348695
94	1751.3	4800	0.812	4774.157710388786
95	1789.9	5100	0.844	4857.782879767076
96	1791.7	4800	0.854	4861.831924867204
97	1806.9	4800	0.832	4846.906033425132
98	1805.0	4800	0.856	4859.927367892966
99	1789.1	5100	0.844	4816.418422477738
100	1766.5	5100	0.836	4831.691581180422
