ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	3697.0105883426195	
1	3703.7159915206466	
2	3693.917552432049	
3	3707.8700121629354	
4	3728.5817554883943	
5	3747.547878252734	
6	3811.1333735161647	
7	3835.793674381701	
8	3891.110971333799	
9	3791.8261852853607	
10	3920.8744190368416	
11	3981.205039324817	
12	3980.7771529649813	
13	3958.747559965476	
14	4097.097758507375	
15	4056.8479819753916	
16	4109.108316107198	
17	4067.518597691109	
18	4170.838240138086	
19	4189.208832700325	
20	4205.302226547239	
21	4245.228242554711	
22	4194.466133721258	
23	4200.158166981417	
24	4318.135292208041	
25	4446.87578591843	
26	4400.957416358738	
27	4462.66219051654	
28	4466.100555636221	
29	4518.421868377582	
30	4467.351006657353	
31	4475.221425431534	
32	4426.5200998211385	
33	4387.873972447801	
34	4520.258770984101	
35	4608.557556272463	
36	4526.677280755043	
37	4484.6675888153795	
38	4604.131137287735	
39	4538.969098792455	
40	4676.860456991224	
41	4691.82951789446	
42	4683.276485413495	
43	4673.587094197389	
44	4669.31740645138	
45	4595.972295598756	
46	4696.971218644298	
47	4563.6780395437445	
48	4561.323847714926	
49	4659.654640629352	
50	4636.283398775939	
51	4586.29693675182	
52	4738.624784394104	
53	4700.381773014018	
54	4694.881323205386	
55	4588.267296619854	
56	4751.207629577628	
57	4604.987479440188	
58	4647.86682549886	
59	4688.7026915492	
60	4670.889566519554	
61	4511.078009699473	
62	4700.370385296827	
63	4667.522767303351	
64	4718.210556847663	
65	4810.146912690211	
66	4720.920529265959	
67	4656.72674330946	
68	4713.243136980184	
69	4641.484208869356	
70	4662.406670724659	
71	4625.835388875923	
72	4594.708773715475	
73	4613.146840027081	
74	4788.536184719618	
75	4781.842350536433	
76	4674.728222636067	
77	4615.214283861766	
78	4691.1482288835705	
79	4713.951045006064	
80	4689.243287823257	
81	4669.469390440809	
82	4733.992941451553	
83	4733.2994046607855	
84	4669.472906733472	
85	4733.826654653272	
86	4746.8997052491495	
87	4755.6267598664435	
88	4773.918791879392	
89	4727.485042295895	
90	4666.583272437984	
91	4687.046066699797	
92	4767.170069518505	
93	4826.327226348695	
94	4774.157710388786	
95	4857.782879767076	
96	4861.831924867204	
97	4846.906033425132	
98	4859.927367892966	
99	4816.418422477738	
100	4831.691581180422	
