ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6568.9	14100	1.0	3697.0105883426195
1	5006.9	12600	0.952	3703.782678354822
2	4226.7	12000	0.912	3708.426153323933
3	3618.2	10800	0.886	3713.5479479588735
4	3054.3	9900	0.85	3716.665725073599
5	2668.3	8700	0.83	3763.1352030167695
6	2428.5	8400	0.814	3780.2274104675203
7	2366.6	8100	0.806	3792.3587522960834
8	2141.4	7800	0.794	3853.608172600858
9	2042.7	7500	0.76	3763.930940935447
10	2000.2	6900	0.772	3860.2629132665384
11	2002.6	6600	0.78	3916.258689957921
12	1821.1	6300	0.756	3945.444475023081
13	1808.6	6000	0.736	3876.2856383882904
14	1811.5	5700	0.76	3997.947752315571
15	1810.1	6000	0.744	3917.1122888255964
16	1819.1	5700	0.748	3968.461729859017
17	1790.1	5700	0.754	3978.0078194063353
18	1727.6	5700	0.75	4012.369257412878
19	1760.8	5400	0.754	4049.148812507208
20	1743.8	5400	0.748	4083.3048985155096
21	1814.4	5400	0.756	4107.787922762422
22	1721.1	5400	0.756	4088.5812506116
23	1679.5	5400	0.734	4060.928999518288
24	1700.1	5400	0.758	4178.895781400287
25	1721.2	5700	0.772	4293.87167690096
26	1740.9	5400	0.768	4312.852101241206
27	1658.0	5100	0.776	4305.141768596498
28	1721.0	5700	0.778	4330.249358313973
29	1782.1	5400	0.802	4471.836175419208
30	1676.4	5100	0.784	4405.071802317738
31	1801.5	5400	0.794	4458.078067469134
32	1684.5	5400	0.798	4440.0231692003945
33	1783.5	5400	0.796	4502.674238135658
34	1722.2	5100	0.796	4488.50246752744
35	1709.0	5100	0.792	4488.656045997647
36	1672.3	4800	0.784	4452.384218663687
37	1730.4	5100	0.794	4500.751953597257
38	1732.6	4800	0.816	4569.309654049276
39	1776.3	5100	0.822	4606.451212208814
40	1740.1	4800	0.814	4601.56398056655
41	1715.7	4800	0.806	4530.058271810273
42	1664.7	4800	0.804	4602.855203091562
43	1701.3	5100	0.8	4519.743092892564
44	1690.3	4800	0.796	4549.035964443004
45	1671.0	5100	0.804	4568.49095163421
46	1742.3	5400	0.82	4576.589346474178
47	1714.5	5100	0.802	4533.798873382823
48	1722.2	5100	0.806	4551.380744490701
49	1752.4	4800	0.822	4644.674363965904
50	1742.5	5400	0.808	4573.883724402871
51	1660.8	5100	0.792	4563.233758772886
52	1741.8	5100	0.816	4591.200084129069
53	1650.2	4800	0.798	4553.629866326288
54	1695.5	4800	0.796	4539.190087252039
55	1624.7	4800	0.78	4443.6454751567535
56	1706.0	4800	0.814	4571.711377714652
57	1592.9	4800	0.782	4486.417249273074
58	1583.6	4800	0.778	4470.3013041180775
59	1647.2	4800	0.796	4533.32777813062
60	1613.5	4500	0.788	4543.236747825249
61	1522.2	4500	0.75	4383.408851096417
62	1610.8	4800	0.772	4506.101484614843
63	1506.3	4500	0.76	4384.260966750835
64	1610.8	4800	0.784	4492.733524107457
65	1599.2	5100	0.792	4517.214128891489
66	1571.5	4800	0.768	4408.56585935566
67	1560.3	5700	0.77	4374.351605997918
68	1566.3	5100	0.774	4512.775315684308
69	1536.4	4800	0.754	4361.202551039124
70	1562.9	4500	0.78	4495.186770154868
71	1569.5	4800	0.766	4422.8831968549775
72	1527.3	4800	0.762	4413.273472632631
73	1591.8	5100	0.77	4405.417404230391
74	1666.8	5100	0.804	4523.5006390697745
75	1572.6	4500	0.782	4537.322409242431
76	1582.3	5100	0.772	4487.526309797827
77	1554.4	4800	0.768	4437.796157935853
78	1570.0	4800	0.77	4476.492396745633
79	1623.2	4800	0.772	4501.716472897858
80	1574.6	4800	0.782	4537.077054963735
81	1564.7	4800	0.762	4460.521082227277
82	1528.3	4800	0.778	4476.860903872568
83	1606.4	4800	0.778	4475.385289546059
84	1583.6	4800	0.77	4453.559364680633
85	1567.7	4800	0.784	4532.019598021764
86	1538.4	4500	0.776	4513.52990593043
87	1535.1	4500	0.764	4497.042203012201
88	1565.0	4500	0.782	4553.213791512709
89	1579.7	5100	0.788	4480.269721862787
90	1534.1	4800	0.754	4419.537939083169
91	1672.5	4800	0.792	4578.622986101755
92	1605.0	4800	0.794	4602.836061816208
93	1603.1	4800	0.786	4587.197273411642
94	1576.4	4500	0.794	4581.6628803804315
95	1643.3	5100	0.784	4564.542204670126
96	1648.0	4500	0.812	4646.1329306588095
97	1652.0	5100	0.786	4595.725889951615
98	1633.7	4500	0.804	4682.1986186900685
99	1575.7	4500	0.778	4550.371469173234
100	1542.1	5100	0.776	4561.771354221368
