Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	10:47:46	10:47:46	10:47:46			10:47:46	10:47:46	10:47:46	10:47:46	10:47:46	10:47:49	10:47:49	10:47:49	10:47:49	10:47:49	10:47:49			10:47:51	10:47:51		00:00:00		00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
1	10:47:51	10:47:51	10:47:51	10:47:51	10:47:51	10:47:51	10:47:51	10:47:51	10:47:51	10:47:51	10:47:54	10:47:54	10:47:54	10:47:54	10:47:54	10:47:54			10:47:56	10:47:56		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
2	10:47:56	10:47:56	10:47:56	10:47:56	10:47:56	10:47:56			10:47:56	10:47:56	10:47:58	10:47:58	10:47:58	10:47:58	10:47:58	10:47:58			10:47:59	10:47:59		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
3	10:47:59	10:47:59	10:47:59	10:47:59	10:47:59	10:47:59			10:47:59	10:47:59	10:48:01	10:48:01	10:48:01	10:48:01	10:48:01	10:48:01			10:48:02	10:48:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
4	10:48:02	10:48:02	10:48:02	10:48:02	10:48:02	10:48:02			10:48:02	10:48:02	10:48:04	10:48:04	10:48:04	10:48:04	10:48:04	10:48:04			10:48:05	10:48:05		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
5	10:48:05	10:48:05	10:48:05	10:48:05	10:48:05	10:48:05			10:48:05	10:48:05	10:48:07	10:48:07	10:48:07	10:48:07	10:48:07	10:48:07			10:48:08	10:48:08		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
6	10:48:08	10:48:08	10:48:08	10:48:08	10:48:08	10:48:08			10:48:08	10:48:08	10:48:10	10:48:10	10:48:10	10:48:10	10:48:10	10:48:10			10:48:11	10:48:11		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
7	10:48:11	10:48:11	10:48:11	10:48:11	10:48:11	10:48:11			10:48:11	10:48:11	10:48:13	10:48:13	10:48:13	10:48:13	10:48:13	10:48:13			10:48:14	10:48:14		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
8	10:48:14	10:48:14	10:48:14	10:48:14	10:48:14	10:48:14			10:48:14	10:48:14	10:48:16	10:48:16	10:48:16	10:48:16	10:48:16	10:48:16			10:48:16	10:48:16		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
9	10:48:16	10:48:16	10:48:16	10:48:16	10:48:16	10:48:16			10:48:17	10:48:17	10:48:18	10:48:18	10:48:18	10:48:18	10:48:18	10:48:18			10:48:19	10:48:19		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
10	10:48:19	10:48:19	10:48:19	10:48:19	10:48:19	10:48:19	10:48:19	10:48:19	10:48:19	10:48:19	10:48:21	10:48:21	10:48:21	10:48:21	10:48:21	10:48:21	10:48:21	10:48:21	10:48:22	10:48:22		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
11	10:48:22	10:48:22	10:48:22	10:48:22	10:48:22	10:48:22			10:48:22	10:48:22	10:48:24	10:48:24	10:48:24	10:48:24	10:48:24	10:48:24			10:48:25	10:48:25		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
