Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	20:49:18	20:49:18	20:49:18			20:49:18	20:49:18	20:49:18	20:49:18	20:49:18	20:49:31	20:49:31	20:49:31	20:49:31	20:49:31	20:49:31			20:49:32	20:49:32		00:00:00		00:00:00	00:00:00	00:00:13	00:00:00	00:00:00		00:00:00	00:00:14
1	20:49:32	20:49:32	20:49:32	20:49:32	20:49:32	20:49:32	20:49:32	20:49:32	20:49:32	20:49:32	20:49:45	20:49:45	20:49:45	20:49:45	20:49:45	20:49:45			20:49:46	20:49:46		00:00:00	00:00:00	00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:01	00:00:14
2	20:49:47	20:49:47	20:49:47	20:49:47	20:49:47	20:49:47			20:49:47	20:49:47	20:49:59	20:49:59	20:49:59	20:49:59	20:49:59	20:49:59			20:49:59	20:49:59		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
3	20:49:59	20:49:59	20:49:59	20:49:59	20:50:00	20:50:00			20:50:00	20:50:00	20:50:12	20:50:12	20:50:12	20:50:12	20:50:12	20:50:12			20:50:12	20:50:12		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
4	20:50:12	20:50:12	20:50:12	20:50:12	20:50:12	20:50:12			20:50:12	20:50:12	20:50:24	20:50:24	20:50:24	20:50:24	20:50:24	20:50:24			20:50:25	20:50:25		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
5	20:50:25	20:50:25	20:50:25	20:50:25	20:50:25	20:50:25			20:50:25	20:50:25	20:50:36	20:50:36	20:50:36	20:50:36	20:50:36	20:50:36			20:50:37	20:50:37		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:11
6	20:50:37	20:50:37	20:50:37	20:50:37	20:50:37	20:50:37			20:50:37	20:50:37	20:50:49	20:50:49	20:50:49	20:50:49	20:50:49	20:50:49			20:50:49	20:50:49		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
7	20:50:49	20:50:49	20:50:49	20:50:49	20:50:50	20:50:50			20:50:50	20:50:50	20:51:00	20:51:00	20:51:00	20:51:00	20:51:00	20:51:00			20:51:01	20:51:01		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
8	20:51:01	20:51:01	20:51:01	20:51:01	20:51:01	20:51:01			20:51:02	20:51:02	20:51:13	20:51:13	20:51:13	20:51:13	20:51:13	20:51:13			20:51:14	20:51:14		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
9	20:51:14	20:51:14	20:51:14	20:51:14	20:51:14	20:51:14			20:51:14	20:51:14	20:51:25	20:51:25	20:51:25	20:51:25	20:51:25	20:51:25			20:51:26	20:51:26		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
10	20:51:26	20:51:26	20:51:26	20:51:26	20:51:26	20:51:26	20:51:26	20:51:26	20:51:26	20:51:26	20:51:38	20:51:38	20:51:38	20:51:38	20:51:38	20:51:38	20:51:38	20:51:38	20:51:40	20:51:40		00:00:00	00:00:00	00:00:00	00:00:00	00:00:12	00:00:00	00:00:00	00:00:00	00:00:01	00:00:13
11	20:51:40	20:51:40	20:51:40	20:51:40	20:51:40	20:51:40			20:51:40	20:51:40	20:51:52	20:51:52	20:51:52	20:51:52	20:51:52	20:51:52			20:51:52	20:51:52		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
12	20:51:52	20:51:52	20:51:52	20:51:52	20:51:52	20:51:52			20:51:52	20:51:52	20:52:04	20:52:04	20:52:04	20:52:04	20:52:04	20:52:04			20:52:05	20:52:05		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
13	20:52:05	20:52:05	20:52:05	20:52:05	20:52:05	20:52:05			20:52:05	20:52:05	20:52:17	20:52:17	20:52:17	20:52:17	20:52:17	20:52:17			20:52:18	20:52:18		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
14	20:52:18	20:52:18	20:52:18	20:52:18	20:52:18	20:52:18			20:52:18	20:52:18	20:52:30	20:52:30	20:52:30	20:52:30	20:52:30	20:52:30			20:52:30	20:52:30		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
15	20:52:31	20:52:31	20:52:31	20:52:31	20:52:31	20:52:31			20:52:31	20:52:31	20:52:42	20:52:42	20:52:42	20:52:42	20:52:42	20:52:42			20:52:43	20:52:43		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
16	20:52:43	20:52:43	20:52:43	20:52:43	20:52:43	20:52:43			20:52:43	20:52:43	20:52:55	20:52:55	20:52:55	20:52:55	20:52:55	20:52:55			20:52:56	20:52:56		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
17	20:52:56	20:52:56	20:52:56	20:52:56	20:52:56	20:52:56			20:52:56	20:52:56	20:53:08	20:53:08	20:53:08	20:53:08	20:53:08	20:53:08			20:53:08	20:53:08		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
18	20:53:09	20:53:09	20:53:09	20:53:09	20:53:09	20:53:09			20:53:09	20:53:09	20:53:20	20:53:20	20:53:20	20:53:20	20:53:20	20:53:20			20:53:21	20:53:21		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
19	20:53:21	20:53:21	20:53:21	20:53:21	20:53:21	20:53:21			20:53:21	20:53:21	20:53:33	20:53:33	20:53:33	20:53:33	20:53:33	20:53:33			20:53:34	20:53:34		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
20	20:53:34	20:53:34	20:53:34	20:53:34	20:53:34	20:53:34	20:53:34	20:53:34	20:53:34	20:53:34	20:53:46	20:53:46	20:53:46	20:53:46	20:53:46	20:53:46	20:53:46	20:53:46	20:53:47	20:53:47		00:00:00	00:00:00	00:00:00	00:00:00	00:00:11	00:00:00	00:00:00	00:00:00	00:00:01	00:00:13
21	20:53:47	20:53:47	20:53:47	20:53:47	20:53:47	20:53:47			20:53:47	20:53:47	20:53:59	20:53:59	20:53:59	20:53:59	20:53:59	20:53:59			20:54:00	20:54:00		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
22	20:54:00	20:54:00	20:54:00	20:54:00	20:54:00	20:54:00			20:54:00	20:54:00	20:54:11	20:54:11	20:54:11	20:54:11	20:54:11	20:54:11			20:54:12	20:54:12		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
23	20:54:12	20:54:12	20:54:12	20:54:12	20:54:12	20:54:12			20:54:12	20:54:12	20:54:24	20:54:24	20:54:24	20:54:24	20:54:24	20:54:24			20:54:24	20:54:24		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
24	20:54:25	20:54:25	20:54:25	20:54:25	20:54:25	20:54:25			20:54:25	20:54:25	20:54:36	20:54:36	20:54:36	20:54:36	20:54:36	20:54:36			20:54:37	20:54:37		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
25	20:54:37	20:54:37	20:54:37	20:54:37	20:54:37	20:54:37			20:54:37	20:54:37	20:54:49	20:54:49	20:54:49	20:54:49	20:54:49	20:54:49			20:54:50	20:54:50		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
26	20:54:50	20:54:50	20:54:50	20:54:50	20:54:50	20:54:50			20:54:50	20:54:50	20:55:02	20:55:02	20:55:02	20:55:02	20:55:02	20:55:02			20:55:02	20:55:02		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
27	20:55:03	20:55:03	20:55:03	20:55:03	20:55:03	20:55:03			20:55:03	20:55:03	20:55:14	20:55:14	20:55:14	20:55:14	20:55:14	20:55:14			20:55:15	20:55:15		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
28	20:55:15	20:55:15	20:55:15	20:55:15	20:55:15	20:55:15			20:55:15	20:55:15	20:55:27	20:55:27	20:55:27	20:55:27	20:55:27	20:55:27			20:55:27	20:55:27		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
29	20:55:28	20:55:28	20:55:28	20:55:28	20:55:28	20:55:28			20:55:28	20:55:28	20:55:39	20:55:39	20:55:39	20:55:39	20:55:39	20:55:39			20:55:40	20:55:40		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
30	20:55:40	20:55:40	20:55:40	20:55:40	20:55:40	20:55:40	20:55:40	20:55:40	20:55:40	20:55:40	20:55:52	20:55:52	20:55:52	20:55:52	20:55:52	20:55:52	20:55:52	20:55:52	20:55:53	20:55:53		00:00:00	00:00:00	00:00:00	00:00:00	00:00:11	00:00:00	00:00:00	00:00:00	00:00:01	00:00:13
31	20:55:54	20:55:54	20:55:54	20:55:54	20:55:54	20:55:54			20:55:54	20:55:54	20:56:05	20:56:05	20:56:05	20:56:05	20:56:05	20:56:05			20:56:06	20:56:06		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
32	20:56:06	20:56:06	20:56:06	20:56:06	20:56:06	20:56:06			20:56:06	20:56:06	20:56:18	20:56:18	20:56:18	20:56:18	20:56:18	20:56:18			20:56:18	20:56:18		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
33	20:56:19	20:56:19	20:56:19	20:56:19	20:56:19	20:56:19			20:56:19	20:56:19	20:56:30	20:56:30	20:56:30	20:56:30	20:56:30	20:56:30			20:56:31	20:56:31		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
34	20:56:31	20:56:31	20:56:31	20:56:31	20:56:31	20:56:31			20:56:31	20:56:31	20:56:43	20:56:43	20:56:43	20:56:43	20:56:43	20:56:43			20:56:43	20:56:43		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
