Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	15:54:29	15:54:29	15:54:29			15:54:29	15:54:29	15:54:29	15:54:29	15:54:29	15:54:33	15:54:33	15:54:33	15:54:33	15:54:33	15:54:33			15:54:34	15:54:34		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	15:54:35	15:54:35	15:54:35	15:54:35	15:54:35	15:54:35	15:54:35	15:54:35	15:54:35	15:54:35	15:54:38	15:54:38	15:54:38	15:54:38	15:54:38	15:54:38			15:54:40	15:54:40		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
2	15:54:40	15:54:40	15:54:40	15:54:40	15:54:40	15:54:40			15:54:40	15:54:40	15:54:42	15:54:42	15:54:42	15:54:42	15:54:42	15:54:42			15:54:43	15:54:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	15:54:44	15:54:44	15:54:44	15:54:44	15:54:44	15:54:44			15:54:44	15:54:44	15:54:46	15:54:46	15:54:46	15:54:46	15:54:46	15:54:46			15:54:48	15:54:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	15:54:48	15:54:48	15:54:48	15:54:48	15:54:48	15:54:48			15:54:48	15:54:48	15:54:51	15:54:51	15:54:51	15:54:51	15:54:51	15:54:51			15:54:52	15:54:52		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	15:54:52	15:54:52	15:54:52	15:54:52	15:54:52	15:54:52			15:54:52	15:54:52	15:54:54	15:54:54	15:54:54	15:54:54	15:54:54	15:54:54			15:54:55	15:54:55		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	15:54:55	15:54:55	15:54:55	15:54:55	15:54:55	15:54:55			15:54:55	15:54:55	15:54:57	15:54:57	15:54:57	15:54:57	15:54:57	15:54:57			15:54:58	15:54:58		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	15:54:59	15:54:59	15:54:59	15:54:59	15:54:59	15:54:59			15:54:59	15:54:59	15:55:01	15:55:01	15:55:01	15:55:01	15:55:01	15:55:01			15:55:02	15:55:02		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
8	15:55:02	15:55:02	15:55:02	15:55:02	15:55:02	15:55:02			15:55:02	15:55:02	15:55:04	15:55:04	15:55:04	15:55:04	15:55:04	15:55:04			15:55:05	15:55:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	15:55:05	15:55:05	15:55:05	15:55:05	15:55:05	15:55:05			15:55:05	15:55:05	15:55:07	15:55:07	15:55:07	15:55:07	15:55:07	15:55:07			15:55:08	15:55:08		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:03
10	15:55:09	15:55:09	15:55:09	15:55:09	15:55:09	15:55:09	15:55:09	15:55:09	15:55:09	15:55:09	15:55:11	15:55:11	15:55:11	15:55:11	15:55:11	15:55:11	15:55:11	15:55:11	15:55:12	15:55:12		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
11	15:55:12	15:55:12	15:55:12	15:55:12	15:55:13	15:55:13			15:55:13	15:55:13	15:55:14	15:55:14	15:55:14	15:55:14	15:55:14	15:55:14			15:55:15	15:55:15		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
12	15:55:15	15:55:15	15:55:15	15:55:15	15:55:16	15:55:16			15:55:16	15:55:16	15:55:17	15:55:17	15:55:17	15:55:17	15:55:17	15:55:17			15:55:18	15:55:18		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
13	15:55:19	15:55:19	15:55:19	15:55:19	15:55:19	15:55:19			15:55:19	15:55:19	15:55:20	15:55:20	15:55:20	15:55:20	15:55:20	15:55:20			15:55:21	15:55:21		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	15:55:22	15:55:22	15:55:22	15:55:22	15:55:22	15:55:22			15:55:22	15:55:22	15:55:23	15:55:23	15:55:23	15:55:23	15:55:23	15:55:23			15:55:24	15:55:24		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
15	15:55:24	15:55:24	15:55:24	15:55:24	15:55:24	15:55:24			15:55:24	15:55:24	15:55:26	15:55:26	15:55:26	15:55:26	15:55:26	15:55:26			15:55:27	15:55:27		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	15:55:27	15:55:27	15:55:27	15:55:27	15:55:27	15:55:27			15:55:27	15:55:27	15:55:29	15:55:29	15:55:29	15:55:29	15:55:29	15:55:29			15:55:30	15:55:30		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
17	15:55:30	15:55:30	15:55:30	15:55:30	15:55:30	15:55:30			15:55:30	15:55:30	15:55:32	15:55:32	15:55:32	15:55:32	15:55:32	15:55:32			15:55:33	15:55:33		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
18	15:55:33	15:55:33	15:55:33	15:55:33	15:55:33	15:55:33			15:55:33	15:55:33	15:55:34	15:55:34	15:55:34	15:55:34	15:55:34	15:55:34			15:55:35	15:55:35		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
19	15:55:35	15:55:35	15:55:35	15:55:35	15:55:35	15:55:35			15:55:35	15:55:35	15:55:37	15:55:37	15:55:37	15:55:37	15:55:37	15:55:37			15:55:38	15:55:38		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
