ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	3697.0105883426195	
1	3703.782678354822	
2	3707.7998194819734	
3	3706.7420832003168	
4	3715.1872678836717	
5	3756.9430446655706	
6	3789.815309566244	
7	3821.0855370532067	
8	3880.2286503860787	
9	3776.048391952465	
10	3921.3919043320066	
11	3890.1137061390255	
12	3926.869794679263	
13	3911.950325806154	
14	4002.952653518245	
15	3949.5316183982245	
16	3997.425889051341	
17	3960.974982268125	
18	4001.511290101485	
19	4086.955583651933	
20	3962.610628749503	
21	4132.532166622922	
22	3989.9844364840483	
23	4032.974125509613	
24	4046.6662304874935	
25	4147.595358484484	
26	4061.033696190938	
27	4098.08743719796	
28	4085.44179430207	
29	4213.268085778393	
30	4211.342243991254	
31	4261.056633407285	
32	4169.742283803924	
33	4248.277433035473	
34	4282.593494062068	
35	4375.9781414151485	
36	4296.293902583476	
37	4296.184372105412	
38	4410.710253671483	
39	4406.226228039627	
40	4405.685398786569	
41	4428.48760899208	
42	4541.820883751532	
43	4483.626523652559	
44	4446.056371160576	
45	4488.55326446484	
46	4554.187270649328	
47	4417.50569425124	
48	4428.575118383057	
49	4511.429889806108	
50	4471.114315147029	
51	4485.0989531519945	
52	4536.174664665976	
53	4416.425555807868	
54	4502.46323525786	
55	4418.3845074377505	
56	4584.490721154698	
57	4401.190954101339	
58	4445.283230752164	
59	4539.294678103553	
60	4458.971862321571	
61	4399.4656876335575	
62	4540.33997135693	
63	4394.9058098020305	
64	4589.5183364062905	
65	4574.899745164156	
66	4477.498934074051	
67	4400.038104373143	
68	4451.179551529758	
69	4380.20908577409	
70	4457.005251627918	
71	4492.583378613	
72	4450.448362487181	
73	4395.254114161141	
74	4534.844387104908	
75	4509.76121446726	
76	4435.922390410466	
77	4544.891852945007	
78	4523.7725581064215	
79	4562.180829467299	
80	4537.016143474513	
81	4577.485023789385	
82	4503.186513545651	
83	4521.9343727445	
84	4409.637832509362	
85	4519.178864486627	
86	4510.94912420115	
87	4496.646685443373	
88	4479.27183376486	
89	4409.128086571934	
90	4403.557033579787	
91	4483.563341775328	
92	4495.91918356981	
93	4442.905700516825	
94	4425.942456782307	
95	4505.8189705126615	
96	4584.508662738912	
97	4464.7787912398635	
98	4507.040640555377	
99	4394.7277302405255	
100	4509.735015078369	
