ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6652.1	14100	1.0	3697.0105883426195
1	5082.2	12600	0.952	3703.782678354822
2	4328.3	12000	0.914	3715.6663736226637
3	3674.9	10800	0.888	3711.4641672214893
4	3171.7	10500	0.852	3716.341571865255
5	2744.8	9300	0.83	3766.805374771971
6	2518.4	8700	0.814	3786.5609941978896
7	2472.4	8400	0.81	3839.221749390727
8	2170.5	8100	0.786	3826.9950493886863
9	2037.6	7800	0.756	3780.3205284663377
10	2024.7	7500	0.772	3880.497635389035
11	1913.3	6900	0.762	3926.3177338088776
12	1777.2	6600	0.75	3925.4858222763105
13	1772.0	6300	0.734	3902.962011443961
14	1757.2	6000	0.76	4027.182529914266
15	1737.4	6000	0.746	3974.082547985595
16	1753.4	5700	0.73	3972.111573992863
17	1667.6	5700	0.738	3944.379383882465
18	1648.3	5400	0.73	3982.635154525624
19	1625.5	5100	0.746	4041.7560217363343
20	1553.1	5100	0.722	4014.201835532582
21	1613.0	4800	0.75	4120.828529672054
22	1614.0	5400	0.732	4039.765648961501
23	1549.3	5400	0.726	4068.9233951880537
24	1534.5	5100	0.732	4098.208455731428
25	1641.0	5400	0.752	4196.248165609516
26	1633.9	5400	0.752	4214.217360661534
27	1603.8	5400	0.766	4335.257998804146
28	1652.1	5400	0.77	4253.580231224876
29	1676.6	4800	0.784	4395.255841454409
30	1523.9	4800	0.754	4312.5188711343435
31	1628.0	4800	0.778	4405.029063290164
32	1594.6	5100	0.762	4408.5755507454805
33	1542.4	4800	0.754	4382.750216459655
34	1562.6	5100	0.758	4304.08688071454
35	1565.0	4800	0.758	4452.271966472695
36	1593.7	4800	0.758	4396.215843828828
37	1609.4	4800	0.776	4443.036345025371
38	1579.9	4800	0.768	4349.718971314198
39	1605.0	4800	0.78	4468.794723136841
40	1613.9	4800	0.782	4494.984133786097
41	1591.6	4500	0.78	4439.74119700477
42	1567.3	4800	0.772	4426.59378070911
43	1544.0	4500	0.77	4402.6616393293
44	1536.8	4500	0.774	4416.542834813261
45	1532.6	5400	0.76	4407.979440357772
46	1568.3	5100	0.782	4447.2876126411775
47	1555.3	4800	0.76	4372.8729962952475
48	1540.1	4800	0.768	4429.138494325914
49	1545.2	4800	0.782	4489.96180462986
50	1531.6	4800	0.762	4510.863971694655
51	1562.7	5100	0.768	4440.955546188478
52	1595.1	4500	0.788	4492.882732286763
53	1583.9	4800	0.786	4503.911754245997
54	1573.0	5100	0.776	4562.445159162615
55	1532.1	5100	0.76	4429.036272695315
56	1649.3	5100	0.798	4564.75794805816
57	1539.7	4800	0.772	4479.22505817987
58	1577.7	5100	0.768	4469.347291421151
59	1612.6	5100	0.794	4574.436972730713
60	1631.4	5400	0.792	4581.945632888885
61	1594.8	5100	0.764	4415.517388517322
62	1585.8	5100	0.788	4617.880972923195
63	1533.2	4500	0.762	4452.834387390852
64	1604.1	4500	0.786	4553.148361082022
65	1586.1	4200	0.794	4702.034050232011
66	1602.9	4800	0.778	4546.832528158301
67	1575.6	4800	0.778	4501.264714584369
68	1577.4	5100	0.776	4589.9055341282055
69	1519.4	4800	0.766	4513.752938685855
70	1571.7	4800	0.774	4554.50265180423
71	1521.3	4500	0.778	4644.710466475135
72	1570.1	5100	0.768	4521.089239444187
73	1602.7	5100	0.786	4548.537293604514
74	1638.8	5100	0.794	4630.844768101372
75	1613.5	4500	0.784	4657.705779419424
76	1541.9	5100	0.77	4508.633166317296
77	1522.4	4800	0.768	4495.568994849283
78	1573.8	4500	0.778	4551.047971644754
79	1549.6	5100	0.778	4578.259762017046
80	1602.0	4500	0.786	4637.507333350567
81	1524.9	4500	0.768	4542.834005335503
82	1548.1	4800	0.772	4513.848051481305
83	1489.1	4500	0.77	4562.0523198364635
84	1580.7	5100	0.764	4565.779837138493
85	1615.7	4500	0.802	4654.938990557688
86	1575.3	4800	0.788	4633.368492203543
87	1550.5	4800	0.776	4604.560136994902
88	1566.1	5100	0.78	4546.578839004353
89	1583.0	5100	0.782	4587.789061037981
90	1501.5	4800	0.758	4469.866104659182
91	1568.0	4500	0.784	4560.321935639362
92	1585.3	4800	0.79	4665.708711083421
93	1528.9	4800	0.778	4536.623694321615
94	1540.4	4200	0.776	4529.0752528633975
95	1524.2	4800	0.766	4495.887995964352
96	1562.4	4500	0.786	4649.204117486845
97	1532.9	4800	0.768	4519.296750591455
98	1510.9	4500	0.772	4521.119444279869
99	1495.2	4500	0.76	4497.010179940969
100	1536.0	5100	0.766	4562.414894846977
