Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	16:48:41	16:48:41	16:48:41			16:48:41	16:48:41	16:48:41	16:48:41	16:48:41	16:48:45	16:48:45	16:48:45	16:48:45	16:48:45	16:48:45			16:48:46	16:48:46		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	16:48:46	16:48:46	16:48:46	16:48:46	16:48:47	16:48:47	16:48:47	16:48:47	16:48:47	16:48:47	16:48:50	16:48:50	16:48:50	16:48:50	16:48:50	16:48:50			16:48:51	16:48:51		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
2	16:48:52	16:48:52	16:48:52	16:48:52	16:48:52	16:48:52			16:48:52	16:48:52	16:48:54	16:48:54	16:48:54	16:48:54	16:48:54	16:48:54			16:48:55	16:48:55		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	16:48:55	16:48:55	16:48:55	16:48:55	16:48:55	16:48:55			16:48:55	16:48:55	16:48:58	16:48:58	16:48:58	16:48:58	16:48:58	16:48:58			16:48:59	16:48:59		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
4	16:49:00	16:49:00	16:49:00	16:49:00	16:49:00	16:49:00			16:49:00	16:49:00	16:49:02	16:49:02	16:49:02	16:49:02	16:49:02	16:49:02			16:49:03	16:49:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	16:49:03	16:49:03	16:49:03	16:49:03	16:49:03	16:49:03			16:49:03	16:49:03	16:49:06	16:49:06	16:49:06	16:49:06	16:49:06	16:49:06			16:49:07	16:49:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	16:49:07	16:49:07	16:49:07	16:49:07	16:49:07	16:49:07			16:49:07	16:49:07	16:49:09	16:49:09	16:49:09	16:49:09	16:49:09	16:49:09			16:49:10	16:49:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	16:49:11	16:49:11	16:49:11	16:49:11	16:49:11	16:49:11			16:49:11	16:49:11	16:49:13	16:49:13	16:49:13	16:49:13	16:49:13	16:49:13			16:49:14	16:49:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	16:49:14	16:49:14	16:49:14	16:49:14	16:49:14	16:49:14			16:49:14	16:49:14	16:49:16	16:49:16	16:49:16	16:49:16	16:49:16	16:49:16			16:49:17	16:49:17		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
9	16:49:17	16:49:17	16:49:17	16:49:17	16:49:18	16:49:18			16:49:18	16:49:18	16:49:20	16:49:20	16:49:20	16:49:20	16:49:20	16:49:20			16:49:21	16:49:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
