Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	14:30:58	14:30:58	14:30:58			14:30:58	14:30:58	14:30:58	14:30:58	14:30:58	14:31:16	14:31:16	14:31:16	14:31:16	14:31:17	14:31:17			14:31:18	14:31:18		00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:01	00:00:20
1	14:31:19	14:31:19	14:31:19	14:31:19	14:31:19	14:31:19	14:31:19	14:31:19	14:31:19	14:31:19	14:31:33	14:31:33	14:31:33	14:31:33	14:31:33	14:31:33			14:31:34	14:31:34		00:00:00	00:00:00	00:00:00	00:00:00	00:00:13	00:00:00	00:00:00		00:00:01	00:00:15
2	14:31:35	14:31:35	14:31:35	14:31:35	14:31:35	14:31:35			14:31:35	14:31:35	14:31:47	14:31:47	14:31:47	14:31:47	14:31:47	14:31:47			14:31:48	14:31:48		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:01	00:00:13
3	14:31:49	14:31:49	14:31:49	14:31:49	14:31:49	14:31:49			14:31:49	14:31:49	14:32:01	14:32:01	14:32:01	14:32:01	14:32:01	14:32:01			14:32:02	14:32:02		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
4	14:32:02	14:32:02	14:32:02	14:32:02	14:32:02	14:32:02			14:32:02	14:32:02	14:32:14	14:32:14	14:32:14	14:32:14	14:32:14	14:32:14			14:32:15	14:32:15		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:01	00:00:13
5	14:32:15	14:32:15	14:32:15	14:32:15	14:32:15	14:32:15			14:32:15	14:32:15	14:32:27	14:32:27	14:32:27	14:32:27	14:32:27	14:32:27			14:32:28	14:32:28		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
6	14:32:28	14:32:28	14:32:28	14:32:28	14:32:28	14:32:28			14:32:28	14:32:28	14:32:40	14:32:40	14:32:40	14:32:40	14:32:40	14:32:40			14:32:41	14:32:41		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
7	14:32:41	14:32:41	14:32:41	14:32:41	14:32:41	14:32:41			14:32:41	14:32:41	14:32:53	14:32:53	14:32:53	14:32:53	14:32:53	14:32:53			14:32:54	14:32:54		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:01	00:00:13
8	14:32:54	14:32:54	14:32:54	14:32:54	14:32:54	14:32:54			14:32:54	14:32:54	14:33:06	14:33:06	14:33:06	14:33:06	14:33:06	14:33:06			14:33:07	14:33:07		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:12
9	14:33:07	14:33:07	14:33:07	14:33:07	14:33:07	14:33:07			14:33:07	14:33:07	14:33:19	14:33:19	14:33:19	14:33:19	14:33:19	14:33:19			14:33:19	14:33:19		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
