Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	17:12:17	17:12:17	17:12:17			17:12:17	17:12:17	17:12:18	17:12:18	17:12:18	17:12:22	17:12:22	17:12:22	17:12:22	17:12:22	17:12:22			17:12:23	17:12:23		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:06
1	17:12:24	17:12:24	17:12:24	17:12:24	17:12:24	17:12:24	17:12:24	17:12:24	17:12:24	17:12:24	17:12:28	17:12:28	17:12:28	17:12:28	17:12:28	17:12:28			17:12:30	17:12:30		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:05
2	17:12:30	17:12:30	17:12:30	17:12:30	17:12:30	17:12:30			17:12:30	17:12:30	17:12:33	17:12:33	17:12:33	17:12:33	17:12:33	17:12:33			17:12:34	17:12:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	17:12:34	17:12:34	17:12:34	17:12:34	17:12:34	17:12:34			17:12:34	17:12:34	17:12:36	17:12:36	17:12:36	17:12:36	17:12:36	17:12:36			17:12:37	17:12:37		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
4	17:12:37	17:12:37	17:12:37	17:12:37	17:12:37	17:12:37			17:12:37	17:12:37	17:12:40	17:12:40	17:12:40	17:12:40	17:12:40	17:12:40			17:12:41	17:12:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	17:12:41	17:12:41	17:12:41	17:12:41	17:12:41	17:12:41			17:12:41	17:12:41	17:12:43	17:12:43	17:12:43	17:12:43	17:12:43	17:12:43			17:12:44	17:12:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	17:12:44	17:12:44	17:12:44	17:12:44	17:12:44	17:12:44			17:12:44	17:12:44	17:12:46	17:12:46	17:12:46	17:12:46	17:12:46	17:12:46			17:12:48	17:12:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	17:12:48	17:12:48	17:12:48	17:12:48	17:12:48	17:12:48			17:12:48	17:12:48	17:12:50	17:12:50	17:12:50	17:12:50	17:12:50	17:12:50			17:12:51	17:12:51		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
8	17:12:51	17:12:51	17:12:51	17:12:51	17:12:51	17:12:51			17:12:51	17:12:51	17:12:53	17:12:53	17:12:53	17:12:53	17:12:53	17:12:53			17:12:54	17:12:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	17:12:54	17:12:54	17:12:54	17:12:54	17:12:54	17:12:54			17:12:54	17:12:54	17:12:56	17:12:56	17:12:56	17:12:56	17:12:56	17:12:56			17:12:57	17:12:57		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
10	17:12:58	17:12:58	17:12:58	17:12:58	17:12:58	17:12:58	17:12:58	17:12:58	17:12:58	17:12:58	17:13:00	17:13:00	17:13:00	17:13:00	17:13:00	17:13:00	17:13:00	17:13:00	17:13:02	17:13:02		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:01	00:00:04
11	17:13:02	17:13:02	17:13:02	17:13:02	17:13:02	17:13:02			17:13:02	17:13:02	17:13:04	17:13:04	17:13:04	17:13:04	17:13:04	17:13:04			17:13:05	17:13:05		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
12	17:13:05	17:13:05	17:13:05	17:13:05	17:13:05	17:13:05			17:13:05	17:13:05	17:13:07	17:13:07	17:13:07	17:13:07	17:13:07	17:13:07			17:13:08	17:13:08		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
13	17:13:08	17:13:08	17:13:08	17:13:08	17:13:08	17:13:08			17:13:08	17:13:08	17:13:10	17:13:10	17:13:10	17:13:10	17:13:10	17:13:10			17:13:11	17:13:11		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
14	17:13:11	17:13:11	17:13:11	17:13:11	17:13:11	17:13:11			17:13:11	17:13:11	17:13:13	17:13:13	17:13:13	17:13:13	17:13:13	17:13:13			17:13:14	17:13:14		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
15	17:13:14	17:13:14	17:13:14	17:13:14	17:13:14	17:13:14			17:13:14	17:13:14	17:13:16	17:13:16	17:13:16	17:13:16	17:13:16	17:13:16			17:13:16	17:13:16		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
