Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	17:58:01	17:58:01	17:58:01			17:58:01	17:58:01	17:58:01	17:58:01	17:58:01	17:58:05	17:58:05	17:58:05	17:58:05	17:58:05	17:58:05			17:58:06	17:58:06		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	17:58:07	17:58:07	17:58:07	17:58:07	17:58:07	17:58:07	17:58:07	17:58:07	17:58:07	17:58:07	17:58:10	17:58:10	17:58:10	17:58:10	17:58:10	17:58:10			17:58:11	17:58:11		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
2	17:58:12	17:58:12	17:58:12	17:58:12	17:58:12	17:58:12			17:58:12	17:58:12	17:58:14	17:58:14	17:58:14	17:58:14	17:58:14	17:58:14			17:58:15	17:58:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	17:58:16	17:58:16	17:58:16	17:58:16	17:58:16	17:58:16			17:58:16	17:58:16	17:58:18	17:58:18	17:58:18	17:58:18	17:58:18	17:58:18			17:58:19	17:58:19		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	17:58:19	17:58:19	17:58:19	17:58:19	17:58:20	17:58:20			17:58:20	17:58:20	17:58:22	17:58:22	17:58:22	17:58:22	17:58:22	17:58:22			17:58:23	17:58:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	17:58:23	17:58:23	17:58:23	17:58:23	17:58:23	17:58:23			17:58:23	17:58:23	17:58:25	17:58:25	17:58:25	17:58:25	17:58:25	17:58:25			17:58:26	17:58:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
6	17:58:26	17:58:26	17:58:26	17:58:26	17:58:26	17:58:26			17:58:27	17:58:27	17:58:29	17:58:29	17:58:29	17:58:29	17:58:29	17:58:29			17:58:30	17:58:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	17:58:30	17:58:30	17:58:30	17:58:30	17:58:30	17:58:30			17:58:30	17:58:30	17:58:32	17:58:32	17:58:32	17:58:32	17:58:32	17:58:32			17:58:33	17:58:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	17:58:34	17:58:34	17:58:34	17:58:34	17:58:34	17:58:34			17:58:34	17:58:34	17:58:36	17:58:36	17:58:36	17:58:36	17:58:36	17:58:36			17:58:37	17:58:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	17:58:37	17:58:37	17:58:37	17:58:37	17:58:37	17:58:37			17:58:37	17:58:37	17:58:39	17:58:39	17:58:39	17:58:39	17:58:39	17:58:39			17:58:40	17:58:40		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
10	17:58:40	17:58:40	17:58:40	17:58:40	17:58:41	17:58:41	17:58:41	17:58:41	17:58:41	17:58:41	17:58:43	17:58:43	17:58:43	17:58:43	17:58:43	17:58:43	17:58:43	17:58:43	17:58:45	17:58:45		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:01	00:00:04
11	17:58:45	17:58:45	17:58:45	17:58:45	17:58:45	17:58:45			17:58:45	17:58:45	17:58:47	17:58:47	17:58:47	17:58:47	17:58:47	17:58:47			17:58:48	17:58:48		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
12	17:58:48	17:58:48	17:58:48	17:58:48	17:58:48	17:58:48			17:58:48	17:58:48	17:58:50	17:58:50	17:58:50	17:58:50	17:58:50	17:58:50			17:58:51	17:58:51		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
13	17:58:51	17:58:51	17:58:51	17:58:51	17:58:51	17:58:51			17:58:51	17:58:51	17:58:53	17:58:53	17:58:53	17:58:53	17:58:53	17:58:53			17:58:54	17:58:54		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	17:58:54	17:58:54	17:58:54	17:58:54	17:58:54	17:58:54			17:58:54	17:58:54	17:58:55	17:58:55	17:58:55	17:58:55	17:58:55	17:58:55			17:58:56	17:58:56		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
15	17:58:57	17:58:57	17:58:57	17:58:57	17:58:57	17:58:57			17:58:57	17:58:57	17:58:58	17:58:58	17:58:58	17:58:58	17:58:58	17:58:58			17:58:59	17:58:59		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	17:58:59	17:58:59	17:58:59	17:58:59	17:58:59	17:58:59			17:59:00	17:59:00	17:59:01	17:59:01	17:59:01	17:59:01	17:59:01	17:59:01			17:59:02	17:59:02		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
17	17:59:02	17:59:02	17:59:02	17:59:02	17:59:02	17:59:02			17:59:02	17:59:02	17:59:04	17:59:04	17:59:04	17:59:04	17:59:04	17:59:04			17:59:05	17:59:05		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
18	17:59:05	17:59:05	17:59:05	17:59:05	17:59:05	17:59:05			17:59:05	17:59:05	17:59:06	17:59:06	17:59:06	17:59:06	17:59:06	17:59:06			17:59:07	17:59:07		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
19	17:59:08	17:59:08	17:59:08	17:59:08	17:59:08	17:59:08			17:59:08	17:59:08	17:59:09	17:59:09	17:59:09	17:59:09	17:59:09	17:59:09			17:59:10	17:59:10		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
20	17:59:10	17:59:10	17:59:10	17:59:10	17:59:10	17:59:10	17:59:10	17:59:10	17:59:10	17:59:10	17:59:12	17:59:12	17:59:12	17:59:12	17:59:12	17:59:12	17:59:12	17:59:12	17:59:14	17:59:14		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
21	17:59:14	17:59:14	17:59:14	17:59:14	17:59:14	17:59:14			17:59:14	17:59:14	17:59:15	17:59:15	17:59:15	17:59:15	17:59:15	17:59:15			17:59:16	17:59:16		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
22	17:59:17	17:59:17	17:59:17	17:59:17	17:59:17	17:59:17			17:59:17	17:59:17	17:59:18	17:59:18	17:59:18	17:59:18	17:59:18	17:59:18			17:59:19	17:59:19		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
23	17:59:19	17:59:19	17:59:19	17:59:19	17:59:19	17:59:19			17:59:19	17:59:19	17:59:20	17:59:20	17:59:21	17:59:21	17:59:21	17:59:21			17:59:21	17:59:21		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
