Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	13:07:27	13:07:27	13:07:27			13:07:27	13:07:27	13:07:27	13:07:27	13:07:27	13:07:31	13:07:31	13:07:31	13:07:31	13:07:31	13:07:31			13:07:32	13:07:32		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	13:07:33	13:07:33	13:07:33	13:07:33	13:07:33	13:07:33	13:07:33	13:07:33	13:07:33	13:07:33	13:07:36	13:07:36	13:07:36	13:07:36	13:07:36	13:07:36			13:07:37	13:07:37		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
2	13:07:37	13:07:37	13:07:37	13:07:37	13:07:37	13:07:37			13:07:37	13:07:37	13:07:40	13:07:40	13:07:40	13:07:40	13:07:40	13:07:40			13:07:41	13:07:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	13:07:41	13:07:41	13:07:41	13:07:41	13:07:41	13:07:41			13:07:41	13:07:41	13:07:43	13:07:43	13:07:43	13:07:43	13:07:43	13:07:43			13:07:44	13:07:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
4	13:07:44	13:07:44	13:07:44	13:07:44	13:07:44	13:07:44			13:07:44	13:07:44	13:07:47	13:07:47	13:07:47	13:07:47	13:07:47	13:07:47			13:07:48	13:07:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	13:07:48	13:07:48	13:07:48	13:07:48	13:07:48	13:07:48			13:07:48	13:07:48	13:07:50	13:07:50	13:07:50	13:07:50	13:07:50	13:07:50			13:07:51	13:07:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
6	13:07:51	13:07:51	13:07:51	13:07:51	13:07:51	13:07:51			13:07:51	13:07:51	13:07:54	13:07:54	13:07:54	13:07:54	13:07:54	13:07:54			13:07:55	13:07:55		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	13:07:55	13:07:55	13:07:55	13:07:55	13:07:55	13:07:55			13:07:55	13:07:55	13:07:57	13:07:57	13:07:57	13:07:57	13:07:57	13:07:57			13:07:58	13:07:58		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
8	13:07:58	13:07:58	13:07:58	13:07:58	13:07:58	13:07:58			13:07:58	13:07:58	13:08:00	13:08:00	13:08:00	13:08:00	13:08:00	13:08:00			13:08:01	13:08:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	13:08:01	13:08:01	13:08:01	13:08:01	13:08:02	13:08:02			13:08:02	13:08:02	13:08:03	13:08:03	13:08:03	13:08:03	13:08:03	13:08:03			13:08:04	13:08:04		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
