ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6511.4	14100	1.0	3697.0105883426195
1	5522.4	13500	0.948	3588.7803119686328
2	5016.2	13200	0.914	3526.6454747645203
3	4768.0	12900	0.9	3487.902872473459
4	4272.5	12600	0.866	3423.272227065451
5	3994.9	12000	0.842	3376.4459966000236
6	3660.0	11700	0.818	3336.1536867724894
7	3577.7	11400	0.812	3329.03064774242
8	3285.4	11100	0.786	3278.16804857787
9	3038.3	10800	0.754	3216.389497306839
10	3038.9	10800	0.756	3237.8467598064235
11	2748.5	10200	0.726	3196.4026673058147
12	2605.8	9900	0.706	3156.031598223699
13	2488.5	9600	0.7	3167.635827399103
14	2424.3	9300	0.706	3211.426129591929
15	2303.6	9000	0.692	3194.8158367773667
16	2292.2	8700	0.69	3193.714754327761
17	2204.4	8700	0.688	3211.529503677987
18	2099.4	8100	0.674	3206.404249241581
19	2077.3	8100	0.662	3185.4439014642317
20	2116.4	7800	0.664	3217.4866953257592
21	2010.0	7500	0.658	3224.9665508215708
22	1943.6	7200	0.654	3223.663197170302
23	1937.3	7200	0.658	3249.971912206517
24	1951.1	7200	0.652	3255.740555870412
25	1908.2	6900	0.658	3281.5704571609945
26	1869.4	6900	0.662	3316.501117524395
27	1830.6	6900	0.652	3324.631944941811
28	1820.2	6900	0.65	3335.7663284300397
29	1781.9	6900	0.646	3338.303189678014
30	1813.3	6900	0.652	3370.422891741105
31	1834.6	6300	0.68	3470.0965187765123
32	1798.0	6300	0.674	3471.1725912058814
33	1795.8	5700	0.676	3510.3389236569747
34	1760.2	5700	0.684	3553.6002113137743
35	1823.2	5700	0.686	3599.3557143068506
36	1844.5	5700	0.694	3603.8818090289083
37	1846.6	5700	0.72	3705.4106270158145
38	1822.7	5700	0.708	3695.842891486272
39	1909.5	6000	0.72	3741.1403526259496
40	1756.8	5700	0.71	3759.351854342057
41	1811.8	5700	0.72	3792.8440678333272
42	1782.9	5700	0.728	3845.8485463739958
43	1749.2	5700	0.718	3821.629325118225
44	1758.7	5700	0.712	3823.547443001484
45	1808.2	5700	0.748	3937.260880603973
46	1757.7	5700	0.736	3910.8838331690235
47	1801.7	5700	0.74	3947.673577886707
48	1820.7	5700	0.752	4000.5754740715765
49	1848.6	5700	0.768	4063.0900637752507
50	1830.1	5700	0.758	4055.0440015866134
51	1853.3	5700	0.76	4036.8724275851623
52	1850.7	5700	0.77	4107.32177404015
53	1881.6	6000	0.784	4141.609768763133
54	1724.9	5100	0.76	4110.6295028016475
55	1753.6	5400	0.762	4128.1004057456275
56	1751.7	5400	0.776	4171.472886532783
57	1822.1	5700	0.784	4199.981249460013
58	1749.4	5100	0.778	4207.905414252346
59	1785.7	5400	0.788	4260.988941381249
60	1821.6	5400	0.794	4317.8545867530875
61	1835.7	5400	0.806	4369.957779118069
62	1795.1	5400	0.796	4281.671288430253
63	1844.9	5400	0.818	4399.504577666228
64	1783.3	5700	0.8	4390.526141081848
65	1796.7	5100	0.81	4406.169147043763
66	1764.2	5400	0.812	4439.427936632352
67	1777.7	5400	0.796	4365.0086815664135
68	1771.0	5400	0.814	4465.642162193703
69	1780.6	5400	0.806	4471.866205814036
70	1787.1	5400	0.808	4442.450202156726
71	1753.3	5100	0.81	4453.4651412226385
72	1774.3	5400	0.804	4470.845958922428
73	1754.6	5100	0.808	4451.1678208555795
74	1781.1	5100	0.822	4535.1268054858765
75	1757.6	5400	0.808	4457.547894488443
76	1720.8	5100	0.798	4432.61650916371
77	1743.6	5100	0.804	4455.856879819927
78	1717.0	5100	0.81	4533.94546193692
79	1733.6	5100	0.818	4543.814374986158
80	1693.4	5100	0.81	4531.606500428791
81	1750.0	5100	0.818	4546.715516885256
82	1751.9	4800	0.82	4567.371042083203
83	1742.5	5100	0.81	4493.633244281432
84	1730.3	5100	0.816	4531.879402364429
85	1736.4	5100	0.816	4554.394790268601
86	1813.3	5100	0.824	4540.150427895445
87	1918.3	5100	0.86	4688.737250449106
88	1800.3	5100	0.826	4587.8393293227155
89	1812.0	5400	0.836	4614.304573056655
90	1793.2	5100	0.848	4644.665296778516
91	1827.2	5400	0.846	4664.364187246803
92	1813.8	5100	0.848	4653.364854989729
93	1840.0	5100	0.846	4660.941010079693
94	1744.3	5100	0.824	4612.822904242271
95	1792.2	5100	0.84	4667.250484871529
96	1857.0	5100	0.856	4761.413616917819
97	1879.4	5100	0.868	4798.13601346866
98	1829.6	4800	0.856	4769.548666891396
99	1859.6	4800	0.864	4829.567755517728
100	1802.1	5100	0.84	4725.109083011654
