Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	18:22:34	18:22:34	18:22:34			18:22:34	18:22:34	18:22:34	18:22:34	18:22:34	18:22:38	18:22:38	18:22:38	18:22:38	18:22:38	18:22:38			18:22:40	18:22:40		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	18:22:40	18:22:40	18:22:40	18:22:40	18:22:40	18:22:40	18:22:40	18:22:40	18:22:40	18:22:40	18:22:43	18:22:43	18:22:43	18:22:43	18:22:43	18:22:43			18:22:45	18:22:45		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
2	18:22:45	18:22:45	18:22:45	18:22:45	18:22:45	18:22:45			18:22:45	18:22:45	18:22:48	18:22:48	18:22:48	18:22:48	18:22:48	18:22:48			18:22:49	18:22:49		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	18:22:49	18:22:49	18:22:49	18:22:49	18:22:49	18:22:49			18:22:49	18:22:49	18:22:51	18:22:51	18:22:51	18:22:51	18:22:51	18:22:51			18:22:53	18:22:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	18:22:53	18:22:53	18:22:53	18:22:53	18:22:53	18:22:53			18:22:53	18:22:53	18:22:55	18:22:55	18:22:55	18:22:55	18:22:55	18:22:55			18:22:56	18:22:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	18:22:56	18:22:56	18:22:56	18:22:56	18:22:56	18:22:56			18:22:56	18:22:56	18:22:59	18:22:59	18:22:59	18:22:59	18:22:59	18:22:59			18:23:00	18:23:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	18:23:00	18:23:00	18:23:00	18:23:00	18:23:00	18:23:00			18:23:00	18:23:00	18:23:02	18:23:02	18:23:02	18:23:02	18:23:02	18:23:02			18:23:03	18:23:03		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:03
7	18:23:03	18:23:03	18:23:03	18:23:03	18:23:03	18:23:03			18:23:03	18:23:03	18:23:05	18:23:05	18:23:05	18:23:05	18:23:05	18:23:05			18:23:06	18:23:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	18:23:06	18:23:06	18:23:06	18:23:06	18:23:07	18:23:07			18:23:07	18:23:07	18:23:09	18:23:09	18:23:09	18:23:09	18:23:09	18:23:09			18:23:10	18:23:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	18:23:10	18:23:10	18:23:10	18:23:10	18:23:10	18:23:10			18:23:10	18:23:10	18:23:12	18:23:12	18:23:12	18:23:12	18:23:12	18:23:12			18:23:13	18:23:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
10	18:23:13	18:23:13	18:23:13	18:23:13	18:23:14	18:23:14	18:23:14	18:23:14	18:23:14	18:23:14	18:23:16	18:23:16	18:23:16	18:23:16	18:23:16	18:23:16	18:23:16	18:23:16	18:23:17	18:23:17		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
11	18:23:17	18:23:17	18:23:17	18:23:17	18:23:18	18:23:18			18:23:18	18:23:18	18:23:20	18:23:20	18:23:20	18:23:20	18:23:20	18:23:20			18:23:21	18:23:21		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:03
12	18:23:21	18:23:21	18:23:21	18:23:21	18:23:21	18:23:21			18:23:21	18:23:21	18:23:23	18:23:23	18:23:23	18:23:23	18:23:23	18:23:23			18:23:24	18:23:24		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
13	18:23:24	18:23:24	18:23:24	18:23:24	18:23:24	18:23:24			18:23:24	18:23:24	18:23:26	18:23:26	18:23:26	18:23:26	18:23:26	18:23:26			18:23:27	18:23:27		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	18:23:27	18:23:27	18:23:27	18:23:27	18:23:27	18:23:27			18:23:27	18:23:27	18:23:29	18:23:29	18:23:29	18:23:29	18:23:29	18:23:29			18:23:30	18:23:30		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
15	18:23:30	18:23:30	18:23:30	18:23:30	18:23:30	18:23:30			18:23:30	18:23:30	18:23:31	18:23:31	18:23:31	18:23:31	18:23:31	18:23:31			18:23:32	18:23:32		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	18:23:33	18:23:33	18:23:33	18:23:33	18:23:33	18:23:33			18:23:33	18:23:33	18:23:34	18:23:34	18:23:34	18:23:34	18:23:34	18:23:34			18:23:35	18:23:35		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
17	18:23:35	18:23:35	18:23:35	18:23:35	18:23:35	18:23:35			18:23:35	18:23:35	18:23:37	18:23:37	18:23:37	18:23:37	18:23:37	18:23:37			18:23:38	18:23:38		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
18	18:23:38	18:23:38	18:23:38	18:23:38	18:23:38	18:23:38			18:23:38	18:23:38	18:23:40	18:23:40	18:23:40	18:23:40	18:23:40	18:23:40			18:23:41	18:23:41		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
19	18:23:41	18:23:41	18:23:41	18:23:41	18:23:41	18:23:41			18:23:41	18:23:41	18:23:43	18:23:43	18:23:43	18:23:43	18:23:43	18:23:43			18:23:43	18:23:43		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
20	18:23:43	18:23:43	18:23:43	18:23:43	18:23:44	18:23:44	18:23:44	18:23:44	18:23:44	18:23:44	18:23:45	18:23:45	18:23:45	18:23:45	18:23:45	18:23:45	18:23:45	18:23:45	18:23:47	18:23:47		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
21	18:23:47	18:23:47	18:23:47	18:23:47	18:23:47	18:23:47			18:23:47	18:23:47	18:23:49	18:23:49	18:23:49	18:23:49	18:23:49	18:23:49			18:23:50	18:23:50		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
22	18:23:50	18:23:50	18:23:50	18:23:50	18:23:50	18:23:50			18:23:50	18:23:50	18:23:51	18:23:51	18:23:51	18:23:51	18:23:51	18:23:51			18:23:52	18:23:52		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
23	18:23:52	18:23:52	18:23:52	18:23:52	18:23:53	18:23:53			18:23:53	18:23:53	18:23:54	18:23:54	18:23:54	18:23:54	18:23:54	18:23:54			18:23:55	18:23:55		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
24	18:23:55	18:23:55	18:23:55	18:23:55	18:23:55	18:23:55			18:23:55	18:23:55	18:23:56	18:23:56	18:23:56	18:23:56	18:23:56	18:23:56			18:23:57	18:23:57		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
25	18:23:58	18:23:58	18:23:58	18:23:58	18:23:58	18:23:58			18:23:58	18:23:58	18:23:59	18:23:59	18:23:59	18:23:59	18:23:59	18:23:59			18:24:00	18:24:00		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
26	18:24:00	18:24:00	18:24:00	18:24:00	18:24:00	18:24:00			18:24:00	18:24:00	18:24:02	18:24:02	18:24:02	18:24:02	18:24:02	18:24:02			18:24:03	18:24:03		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
27	18:24:03	18:24:03	18:24:03	18:24:03	18:24:03	18:24:03			18:24:03	18:24:03	18:24:05	18:24:05	18:24:05	18:24:05	18:24:05	18:24:05			18:24:06	18:24:06		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
28	18:24:06	18:24:06	18:24:06	18:24:06	18:24:06	18:24:06			18:24:06	18:24:06	18:24:07	18:24:07	18:24:07	18:24:07	18:24:07	18:24:07			18:24:08	18:24:08		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
29	18:24:08	18:24:08	18:24:08	18:24:08	18:24:08	18:24:08			18:24:09	18:24:09	18:24:10	18:24:10	18:24:10	18:24:10	18:24:10	18:24:10			18:24:11	18:24:11		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
30	18:24:11	18:24:11	18:24:11	18:24:11	18:24:11	18:24:11	18:24:11	18:24:11	18:24:11	18:24:11	18:24:13	18:24:13	18:24:13	18:24:13	18:24:13	18:24:13	18:24:13	18:24:13	18:24:15	18:24:15		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
31	18:24:15	18:24:15	18:24:15	18:24:15	18:24:15	18:24:15			18:24:15	18:24:15	18:24:16	18:24:16	18:24:16	18:24:16	18:24:16	18:24:16			18:24:17	18:24:17		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
32	18:24:18	18:24:18	18:24:18	18:24:18	18:24:18	18:24:18			18:24:18	18:24:18	18:24:19	18:24:19	18:24:19	18:24:19	18:24:19	18:24:19			18:24:20	18:24:20		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
33	18:24:20	18:24:20	18:24:20	18:24:20	18:24:20	18:24:20			18:24:20	18:24:20	18:24:22	18:24:22	18:24:22	18:24:22	18:24:22	18:24:22			18:24:22	18:24:22		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
34	18:24:23	18:24:23	18:24:23	18:24:23	18:24:23	18:24:23			18:24:23	18:24:23	18:24:24	18:24:24	18:24:24	18:24:24	18:24:24	18:24:24			18:24:25	18:24:25		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
35	18:24:25	18:24:25	18:24:25	18:24:25	18:24:25	18:24:25			18:24:25	18:24:25	18:24:27	18:24:27	18:24:27	18:24:27	18:24:27	18:24:27			18:24:28	18:24:28		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
36	18:24:28	18:24:28	18:24:28	18:24:28	18:24:28	18:24:28			18:24:28	18:24:28	18:24:29	18:24:29	18:24:29	18:24:29	18:24:29	18:24:29			18:24:30	18:24:30		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
37	18:24:31	18:24:31	18:24:31	18:24:31	18:24:31	18:24:31			18:24:31	18:24:31	18:24:32	18:24:32	18:24:32	18:24:32	18:24:32	18:24:32			18:24:33	18:24:33		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
38	18:24:33	18:24:33	18:24:33	18:24:33	18:24:33	18:24:33			18:24:33	18:24:33	18:24:35	18:24:35	18:24:35	18:24:35	18:24:35	18:24:35			18:24:35	18:24:35		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
