ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6507.6	14100	1.0	3697.0105883426195
1	5507.2	13500	0.948	3588.7803119686328
2	4945.1	13200	0.91	3517.569660225396
3	4648.0	12900	0.894	3476.5632597584113
4	4249.9	12600	0.866	3424.167776541998
5	3936.0	12000	0.84	3372.9474458741633
6	3564.2	11400	0.812	3324.657560887944
7	3449.6	11400	0.804	3312.6536357162922
8	3155.1	11100	0.776	3258.021320066639
9	2910.7	10800	0.744	3196.298262683857
10	2914.5	10500	0.746	3217.755525183441
11	2614.2	9900	0.714	3172.5209719146687
12	2485.9	9900	0.696	3135.8978222464852
13	2347.3	9300	0.688	3143.180315980209
14	2257.9	9000	0.69	3178.2860133694076
15	2145.0	8700	0.676	3153.4127437858174
16	2105.7	8700	0.672	3154.389727725683
17	2020.7	8400	0.666	3153.4047879904806
18	1912.8	7800	0.652	3163.7526799004727
19	1857.4	7800	0.636	3136.1155819372298
20	1895.4	7500	0.636	3161.3314692893314
21	1777.0	7200	0.628	3163.6640544917905
22	1726.5	6900	0.624	3173.1494827423353
23	1696.1	6600	0.622	3182.5223324939084
24	1724.7	6600	0.618	3184.444461608799
25	1658.5	6600	0.626	3231.3620770530742
26	1632.1	6300	0.622	3244.643000445687
27	1594.8	6000	0.61	3238.840003318233
28	1613.5	6000	0.618	3274.253100307214
29	1588.8	5700	0.614	3286.608254216425
30	1571.6	5700	0.62	3305.972703195437
31	1612.8	5700	0.644	3387.165809522794
32	1561.7	5400	0.628	3361.9827572303175
33	1517.2	5100	0.634	3402.6332587826773
34	1523.1	5100	0.63	3415.812400482031
35	1516.5	5100	0.638	3467.0668983737237
36	1525.9	5100	0.632	3479.3520586626455
37	1523.1	5100	0.656	3558.1207387785184
38	1554.6	5100	0.66	3605.369675859234
39	1557.0	5400	0.662	3637.1899272767323
40	1559.4	5400	0.664	3669.5452757603116
41	1503.0	4800	0.674	3725.6995715643034
42	1513.5	5100	0.674	3731.4410595717177
43	1482.2	4800	0.668	3704.878422964994
44	1452.8	5100	0.656	3712.027090678411
45	1512.8	5100	0.672	3791.784807669557
46	1493.0	5100	0.682	3852.0466722609995
47	1470.1	5100	0.68	3862.1111371163197
48	1472.4	4800	0.676	3837.9012752771823
49	1456.9	4800	0.688	3878.161103620523
50	1429.0	4800	0.668	3808.0926363497088
51	1461.3	5100	0.678	3843.5217862286977
52	1449.9	5100	0.69	3901.33938519697
53	1502.2	5100	0.7	3929.3888330177147
54	1462.4	4800	0.696	3924.892230006519
55	1486.9	4800	0.7	3969.8853159442133
56	1500.5	4800	0.712	3993.422791300377
57	1518.1	4800	0.716	4014.666141188478
58	1482.4	4800	0.716	4044.8226899657648
59	1528.7	4800	0.726	4082.3534484344264
60	1529.1	4800	0.724	4085.7121499396985
61	1576.0	5100	0.734	4171.76429116352
62	1531.9	4800	0.734	4123.3436812047485
63	1596.5	4800	0.752	4216.459668976925
64	1557.5	5100	0.734	4172.152649608198
65	1600.0	4800	0.756	4246.420707885683
66	1659.8	5100	0.766	4320.808482043886
67	1681.6	5100	0.776	4357.570038366754
68	1600.6	5100	0.766	4341.7168792174325
69	1609.2	5100	0.758	4302.418949843793
70	1659.2	5400	0.78	4444.12445437653
71	1623.1	5100	0.772	4387.501556508196
72	1588.5	5100	0.758	4365.795018512169
73	1611.6	5100	0.768	4388.193687807033
74	1642.2	5100	0.78	4439.893179742457
75	1633.4	5100	0.78	4450.751782244421
76	1572.7	4800	0.76	4378.8687707278805
77	1528.8	4800	0.756	4353.543269601905
78	1575.0	5100	0.76	4384.250597936855
79	1610.9	5100	0.772	4415.713297340432
80	1630.0	5100	0.776	4452.541231114122
81	1736.2	5100	0.808	4529.381744483752
82	1685.4	5400	0.802	4546.123057961683
83	1642.7	5100	0.782	4516.057489070816
84	1630.2	5100	0.778	4486.113299630611
85	1630.4	5100	0.776	4464.6814265373705
86	1624.3	5100	0.788	4528.951675436781
87	1641.9	5100	0.796	4560.071489727683
88	1592.4	4800	0.782	4500.604622773871
89	1636.5	5400	0.792	4558.433184961679
90	1626.4	5100	0.802	4599.516073118848
91	1656.1	5100	0.806	4605.798643560271
92	1654.0	5400	0.804	4590.290507482529
93	1598.1	4800	0.798	4598.954819457091
94	1555.4	5100	0.774	4495.166391663613
95	1626.6	5100	0.802	4594.608918726583
96	1655.9	4800	0.816	4666.66585715573
97	1682.4	5400	0.82	4651.792453715398
98	1634.1	5100	0.81	4614.940931863906
99	1636.3	4800	0.808	4618.572288227127
100	1632.0	5100	0.802	4621.7228982125025
