Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	19:08:20	19:08:20	19:08:20			19:08:20	19:08:20	19:08:20	19:08:20	19:08:20	19:08:24	19:08:24	19:08:24	19:08:24	19:08:24	19:08:24			19:08:26	19:08:26		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	19:08:26	19:08:26	19:08:26	19:08:26	19:08:26	19:08:26	19:08:26	19:08:26	19:08:26	19:08:26	19:08:29	19:08:29	19:08:29	19:08:29	19:08:29	19:08:29			19:08:30	19:08:30		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
2	19:08:31	19:08:31	19:08:31	19:08:31	19:08:31	19:08:31			19:08:31	19:08:31	19:08:34	19:08:34	19:08:34	19:08:34	19:08:34	19:08:34			19:08:35	19:08:35		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
3	19:08:35	19:08:35	19:08:35	19:08:35	19:08:35	19:08:35			19:08:35	19:08:35	19:08:38	19:08:38	19:08:38	19:08:38	19:08:38	19:08:38			19:08:39	19:08:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
4	19:08:39	19:08:39	19:08:39	19:08:39	19:08:39	19:08:39			19:08:39	19:08:39	19:08:42	19:08:42	19:08:42	19:08:42	19:08:42	19:08:42			19:08:43	19:08:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	19:08:43	19:08:43	19:08:43	19:08:43	19:08:43	19:08:43			19:08:43	19:08:43	19:08:45	19:08:45	19:08:45	19:08:45	19:08:45	19:08:45			19:08:46	19:08:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	19:08:46	19:08:46	19:08:46	19:08:46	19:08:47	19:08:47			19:08:47	19:08:47	19:08:49	19:08:49	19:08:49	19:08:49	19:08:49	19:08:49			19:08:50	19:08:50		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
7	19:08:50	19:08:50	19:08:50	19:08:50	19:08:50	19:08:50			19:08:50	19:08:50	19:08:52	19:08:52	19:08:52	19:08:52	19:08:52	19:08:52			19:08:53	19:08:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	19:08:53	19:08:53	19:08:53	19:08:53	19:08:53	19:08:53			19:08:53	19:08:53	19:08:55	19:08:55	19:08:55	19:08:55	19:08:55	19:08:55			19:08:56	19:08:56		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
9	19:08:56	19:08:56	19:08:56	19:08:56	19:08:56	19:08:56			19:08:56	19:08:56	19:08:58	19:08:58	19:08:58	19:08:58	19:08:58	19:08:58			19:09:00	19:09:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
10	19:09:00	19:09:00	19:09:00	19:09:00	19:09:00	19:09:00	19:09:00	19:09:00	19:09:00	19:09:00	19:09:02	19:09:02	19:09:02	19:09:02	19:09:02	19:09:02	19:09:02	19:09:02	19:09:04	19:09:04		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
11	19:09:04	19:09:04	19:09:04	19:09:04	19:09:04	19:09:04			19:09:04	19:09:04	19:09:06	19:09:06	19:09:06	19:09:06	19:09:06	19:09:06			19:09:07	19:09:07		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
12	19:09:07	19:09:07	19:09:07	19:09:07	19:09:07	19:09:07			19:09:07	19:09:07	19:09:09	19:09:09	19:09:09	19:09:09	19:09:09	19:09:09			19:09:10	19:09:10		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
13	19:09:10	19:09:10	19:09:10	19:09:10	19:09:10	19:09:10			19:09:10	19:09:10	19:09:12	19:09:12	19:09:12	19:09:12	19:09:12	19:09:12			19:09:12	19:09:12		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	19:09:13	19:09:13	19:09:13	19:09:13	19:09:13	19:09:13			19:09:13	19:09:13	19:09:14	19:09:14	19:09:14	19:09:14	19:09:14	19:09:14			19:09:15	19:09:15		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
15	19:09:16	19:09:16	19:09:16	19:09:16	19:09:16	19:09:16			19:09:16	19:09:16	19:09:17	19:09:17	19:09:17	19:09:17	19:09:17	19:09:17			19:09:18	19:09:18		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	19:09:18	19:09:18	19:09:18	19:09:18	19:09:19	19:09:19			19:09:19	19:09:19	19:09:20	19:09:20	19:09:20	19:09:20	19:09:20	19:09:20			19:09:21	19:09:21		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
17	19:09:21	19:09:21	19:09:21	19:09:21	19:09:21	19:09:21			19:09:21	19:09:21	19:09:23	19:09:23	19:09:23	19:09:23	19:09:23	19:09:23			19:09:24	19:09:24		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
18	19:09:24	19:09:24	19:09:24	19:09:24	19:09:24	19:09:24			19:09:24	19:09:24	19:09:25	19:09:25	19:09:26	19:09:26	19:09:26	19:09:26			19:09:27	19:09:27		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
19	19:09:27	19:09:27	19:09:27	19:09:27	19:09:27	19:09:27			19:09:27	19:09:27	19:09:28	19:09:28	19:09:28	19:09:28	19:09:28	19:09:28			19:09:29	19:09:29		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
20	19:09:29	19:09:29	19:09:29	19:09:29	19:09:29	19:09:29	19:09:29	19:09:29	19:09:29	19:09:29	19:09:31	19:09:31	19:09:31	19:09:31	19:09:31	19:09:31	19:09:31	19:09:31	19:09:33	19:09:33		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
21	19:09:33	19:09:33	19:09:33	19:09:33	19:09:33	19:09:33			19:09:33	19:09:33	19:09:34	19:09:34	19:09:34	19:09:34	19:09:34	19:09:34			19:09:35	19:09:35		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
22	19:09:35	19:09:35	19:09:35	19:09:35	19:09:35	19:09:35			19:09:35	19:09:35	19:09:36	19:09:36	19:09:36	19:09:36	19:09:36	19:09:36			19:09:37	19:09:37		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
23	19:09:38	19:09:38	19:09:38	19:09:38	19:09:38	19:09:38			19:09:38	19:09:38	19:09:39	19:09:39	19:09:39	19:09:39	19:09:39	19:09:39			19:09:40	19:09:40		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
24	19:09:40	19:09:40	19:09:40	19:09:40	19:09:40	19:09:40			19:09:40	19:09:40	19:09:41	19:09:41	19:09:41	19:09:41	19:09:41	19:09:41			19:09:42	19:09:42		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
25	19:09:43	19:09:43	19:09:43	19:09:43	19:09:43	19:09:43			19:09:43	19:09:43	19:09:44	19:09:44	19:09:44	19:09:44	19:09:44	19:09:44			19:09:45	19:09:45		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
26	19:09:45	19:09:45	19:09:45	19:09:45	19:09:45	19:09:45			19:09:45	19:09:45	19:09:46	19:09:46	19:09:46	19:09:46	19:09:46	19:09:46			19:09:47	19:09:47		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
27	19:09:48	19:09:48	19:09:48	19:09:48	19:09:48	19:09:48			19:09:48	19:09:48	19:09:49	19:09:49	19:09:49	19:09:49	19:09:49	19:09:49			19:09:50	19:09:50		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
28	19:09:50	19:09:50	19:09:50	19:09:50	19:09:50	19:09:50			19:09:50	19:09:50	19:09:51	19:09:51	19:09:51	19:09:51	19:09:51	19:09:51			19:09:52	19:09:52		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
29	19:09:53	19:09:53	19:09:53	19:09:53	19:09:53	19:09:53			19:09:53	19:09:53	19:09:54	19:09:54	19:09:54	19:09:54	19:09:54	19:09:54			19:09:55	19:09:55		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
30	19:09:55	19:09:55	19:09:55	19:09:55	19:09:55	19:09:55	19:09:55	19:09:55	19:09:55	19:09:55	19:09:57	19:09:57	19:09:57	19:09:57	19:09:57	19:09:57	19:09:57	19:09:57	19:09:58	19:09:58		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:02
