ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6517.4	14100	1.0	3697.0105883426195
1	5768.5	13500	0.948	3661.420842475251
2	5287.9	13200	0.912	3624.9232618591036
3	5069.2	12900	0.9	3603.1794916272283
4	4568.5	12600	0.87	3540.068636806781
5	4291.5	12300	0.842	3521.170761668445
6	3926.0	11700	0.818	3481.4071804575506
7	3866.0	11700	0.814	3485.03561737896
8	3573.5	11400	0.784	3464.6538339938634
9	3314.9	11100	0.756	3421.2838284705376
10	3341.9	10800	0.76	3457.7637427336076
11	3022.9	10200	0.722	3435.6960634748243
12	2838.4	9900	0.704	3391.0087401412034
13	2714.4	9600	0.7	3413.6177668555424
14	2602.3	9300	0.702	3428.2212507650106
15	2536.5	9000	0.69	3452.7109648552855
16	2456.5	8700	0.686	3439.585116659367
17	2359.0	8400	0.676	3455.592632678724
18	2268.7	8100	0.666	3464.4617825513924
19	2238.4	7800	0.656	3458.110025881564
20	2182.1	7800	0.652	3469.6747657301257
21	2054.1	7500	0.646	3463.981162933452
22	1994.4	7500	0.636	3492.587052474642
23	1985.8	7500	0.64	3492.394309078954
24	1941.7	7500	0.636	3483.9586443311546
25	1904.4	7500	0.64	3538.5221735546816
26	1873.7	7500	0.642	3542.807571341434
27	1839.6	7500	0.634	3543.6364678427194
28	1791.6	7500	0.628	3531.380504603511
29	1785.0	7500	0.63	3566.1587332842073
30	1750.3	7500	0.628	3560.9652618247255
31	1840.0	7500	0.66	3636.901148075987
32	1731.3	7500	0.648	3607.249751424564
33	1726.9	7500	0.648	3631.511117960947
34	1705.2	7500	0.652	3661.1730416957885
35	1722.1	7500	0.654	3694.2045007392276
36	1708.9	7500	0.666	3736.3735003234688
37	1714.1	7500	0.68	3783.278873976987
38	1662.8	7500	0.676	3788.796525870953
39	1636.6	7500	0.674	3789.2478357366786
40	1684.2	7500	0.684	3865.3166012044594
41	1666.9	7500	0.694	3903.6002561336604
42	1663.5	7500	0.694	3919.3787495614715
43	1643.3	7500	0.682	3870.1821300801403
44	1593.7	7500	0.688	3893.2812279261866
45	1627.4	7500	0.698	3965.0784700457148
46	1636.4	7500	0.702	4010.0349291327116
47	1612.0	7500	0.704	3991.863066859979
48	1621.8	7500	0.704	4034.940769563825
49	1639.7	7500	0.718	4041.5987470676164
50	1629.3	7500	0.714	4043.4921690342485
51	1628.5	7500	0.72	4048.4126633023175
52	1630.3	7500	0.724	4078.2056530749146
53	1700.4	7500	0.738	4165.263415726473
54	1660.8	7500	0.73	4126.2632126470035
55	1668.2	7500	0.73	4154.1570458434035
56	1661.9	7500	0.748	4153.39197691764
57	1647.6	7500	0.75	4209.863940738805
58	1658.3	7500	0.752	4227.184289329396
59	1664.8	7500	0.762	4243.599664381485
60	1732.8	7500	0.762	4272.73117726335
61	1622.6	7500	0.766	4299.131012006376
62	1666.4	7500	0.75	4239.237605366403
63	1728.2	7500	0.778	4389.5319006716445
64	1681.9	7500	0.766	4340.8630079423765
65	1687.5	7500	0.772	4354.313642266426
66	1711.6	7500	0.79	4444.418034777721
67	1701.1	7500	0.776	4399.199620724881
68	1662.0	7500	0.776	4377.374120084341
69	1713.8	7500	0.788	4472.167609010835
70	1741.5	7500	0.796	4500.188315595001
71	1754.4	7500	0.784	4458.312554998638
72	1706.3	7500	0.774	4447.126715742578
73	1728.9	7500	0.798	4450.886489873108
74	1772.3	7500	0.812	4505.633804438855
75	1778.2	7500	0.792	4480.083190613766
76	1698.7	7500	0.788	4512.055644331707
77	1668.9	7500	0.774	4412.477528796108
78	1651.0	7500	0.78	4449.154142516068
79	1710.4	7500	0.792	4479.699595569578
80	1700.9	7500	0.786	4477.803592019719
81	1751.6	7500	0.796	4512.171324088076
82	1719.5	7500	0.802	4539.762653398789
83	1691.9	7500	0.792	4469.587600671267
84	1702.5	7500	0.79	4509.978223767797
85	1630.4	7500	0.776	4473.654142260035
86	1666.0	7500	0.786	4462.859918733156
87	1649.0	7500	0.788	4490.36491303928
88	1635.2	7500	0.774	4436.799080086294
89	1650.0	7500	0.788	4488.3514749304595
90	1640.2	7500	0.79	4512.041183509918
91	1669.3	7500	0.8	4559.284319732845
92	1635.6	7500	0.788	4521.56595650909
93	1661.6	7500	0.788	4532.360791506802
94	1582.0	7500	0.762	4491.395376450373
95	1613.9	7500	0.788	4516.647139468593
96	1710.0	7500	0.812	4608.304875799169
97	1687.3	7500	0.816	4635.208584534113
98	1662.7	7500	0.8	4603.114701870864
99	1636.2	7500	0.808	4594.083776175887
100	1655.3	7500	0.794	4561.378036424992
