Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	15:22:24	15:22:24	15:22:24			15:22:24	15:22:25	15:22:25	15:22:25	15:22:25	15:22:29	15:22:29	15:22:29	15:22:29	15:22:29	15:22:29			15:22:30	15:22:30		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	15:22:30	15:22:30	15:22:30	15:22:30	15:22:31	15:22:31	15:22:31	15:22:31	15:22:31	15:22:31	15:22:34	15:22:34	15:22:34	15:22:34	15:22:34	15:22:34			15:22:35	15:22:35		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
2	15:22:35	15:22:35	15:22:35	15:22:35	15:22:35	15:22:35			15:22:36	15:22:36	15:22:38	15:22:38	15:22:38	15:22:38	15:22:38	15:22:38			15:22:39	15:22:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	15:22:39	15:22:39	15:22:39	15:22:39	15:22:39	15:22:39			15:22:39	15:22:39	15:22:41	15:22:41	15:22:41	15:22:41	15:22:41	15:22:41			15:22:43	15:22:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	15:22:43	15:22:43	15:22:43	15:22:43	15:22:43	15:22:43			15:22:43	15:22:43	15:22:45	15:22:45	15:22:45	15:22:45	15:22:45	15:22:45			15:22:47	15:22:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	15:22:47	15:22:47	15:22:47	15:22:47	15:22:47	15:22:47			15:22:47	15:22:47	15:22:49	15:22:49	15:22:49	15:22:49	15:22:49	15:22:49			15:22:50	15:22:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	15:22:50	15:22:50	15:22:50	15:22:50	15:22:50	15:22:50			15:22:50	15:22:50	15:22:52	15:22:52	15:22:52	15:22:52	15:22:52	15:22:52			15:22:54	15:22:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	15:22:54	15:22:54	15:22:54	15:22:54	15:22:54	15:22:54			15:22:54	15:22:54	15:22:56	15:22:56	15:22:56	15:22:56	15:22:56	15:22:56			15:22:57	15:22:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
8	15:22:57	15:22:57	15:22:57	15:22:57	15:22:57	15:22:57			15:22:57	15:22:57	15:22:59	15:22:59	15:22:59	15:22:59	15:22:59	15:22:59			15:23:00	15:23:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	15:23:00	15:23:00	15:23:00	15:23:00	15:23:00	15:23:00			15:23:00	15:23:00	15:23:02	15:23:02	15:23:02	15:23:02	15:23:02	15:23:02			15:23:03	15:23:03		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
10	15:23:04	15:23:04	15:23:04	15:23:04	15:23:04	15:23:04	15:23:04	15:23:04	15:23:04	15:23:04	15:23:06	15:23:06	15:23:06	15:23:06	15:23:06	15:23:06	15:23:06	15:23:06	15:23:08	15:23:08		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:01	00:00:04
11	15:23:08	15:23:08	15:23:08	15:23:08	15:23:08	15:23:08			15:23:08	15:23:08	15:23:10	15:23:10	15:23:10	15:23:10	15:23:10	15:23:10			15:23:11	15:23:11		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
12	15:23:11	15:23:11	15:23:11	15:23:11	15:23:11	15:23:11			15:23:11	15:23:11	15:23:13	15:23:13	15:23:13	15:23:13	15:23:13	15:23:13			15:23:14	15:23:14		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
13	15:23:14	15:23:14	15:23:14	15:23:14	15:23:14	15:23:14			15:23:14	15:23:14	15:23:16	15:23:16	15:23:16	15:23:16	15:23:16	15:23:16			15:23:17	15:23:17		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	15:23:17	15:23:17	15:23:17	15:23:17	15:23:17	15:23:17			15:23:17	15:23:17	15:23:19	15:23:19	15:23:19	15:23:19	15:23:19	15:23:19			15:23:20	15:23:20		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
15	15:23:20	15:23:20	15:23:20	15:23:20	15:23:20	15:23:20			15:23:20	15:23:20	15:23:21	15:23:21	15:23:21	15:23:21	15:23:22	15:23:22			15:23:22	15:23:22		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	15:23:23	15:23:23	15:23:23	15:23:23	15:23:23	15:23:23			15:23:23	15:23:23	15:23:24	15:23:24	15:23:24	15:23:24	15:23:24	15:23:24			15:23:25	15:23:25		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
17	15:23:25	15:23:25	15:23:25	15:23:25	15:23:25	15:23:25			15:23:25	15:23:25	15:23:27	15:23:27	15:23:27	15:23:27	15:23:27	15:23:27			15:23:28	15:23:28		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
18	15:23:28	15:23:28	15:23:28	15:23:28	15:23:28	15:23:28			15:23:28	15:23:28	15:23:29	15:23:29	15:23:29	15:23:29	15:23:29	15:23:29			15:23:30	15:23:30		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
19	15:23:31	15:23:31	15:23:31	15:23:31	15:23:31	15:23:31			15:23:31	15:23:31	15:23:32	15:23:32	15:23:32	15:23:32	15:23:32	15:23:32			15:23:33	15:23:33		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
20	15:23:33	15:23:33	15:23:33	15:23:33	15:23:33	15:23:33	15:23:33	15:23:33	15:23:33	15:23:33	15:23:35	15:23:35	15:23:35	15:23:35	15:23:35	15:23:35	15:23:35	15:23:35	15:23:36	15:23:36		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
21	15:23:36	15:23:36	15:23:36	15:23:36	15:23:37	15:23:37			15:23:37	15:23:37	15:23:38	15:23:38	15:23:38	15:23:38	15:23:38	15:23:38			15:23:39	15:23:39		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
22	15:23:39	15:23:39	15:23:39	15:23:39	15:23:39	15:23:39			15:23:39	15:23:39	15:23:40	15:23:40	15:23:40	15:23:40	15:23:40	15:23:40			15:23:41	15:23:41		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
23	15:23:41	15:23:41	15:23:41	15:23:41	15:23:42	15:23:42			15:23:42	15:23:42	15:23:43	15:23:43	15:23:43	15:23:43	15:23:43	15:23:43			15:23:44	15:23:44		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
24	15:23:44	15:23:44	15:23:44	15:23:44	15:23:44	15:23:44			15:23:44	15:23:44	15:23:45	15:23:45	15:23:45	15:23:45	15:23:45	15:23:45			15:23:46	15:23:46		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
25	15:23:46	15:23:46	15:23:46	15:23:46	15:23:46	15:23:46			15:23:46	15:23:46	15:23:48	15:23:48	15:23:48	15:23:48	15:23:48	15:23:48			15:23:48	15:23:48		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
26	15:23:49	15:23:49	15:23:49	15:23:49	15:23:49	15:23:49			15:23:49	15:23:49	15:23:50	15:23:50	15:23:50	15:23:50	15:23:50	15:23:50			15:23:51	15:23:51		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
