ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6527.7	14100	1.0	3697.0105883426195
1	5952.6	13500	0.948	3696.665756119222
2	5621.1	13200	0.912	3697.5846173552095
3	5350.4	12900	0.902	3672.5706851388254
4	4937.7	12600	0.876	3640.0863831625397
5	4835.1	12300	0.852	3669.7379254485168
6	4455.0	11700	0.826	3640.617198947098
7	4436.6	12000	0.824	3655.3180972091855
8	4158.8	11400	0.802	3646.4660796689905
9	3982.6	11100	0.778	3655.79792053696
10	4005.1	11100	0.784	3678.4644610072546
11	3714.2	10200	0.75	3707.2105577913135
12	3566.3	10200	0.738	3681.2182568499893
13	3414.7	9900	0.726	3708.1824565993816
14	3275.4	9600	0.736	3721.440594221112
15	3191.0	9300	0.722	3755.2795715110387
16	3164.7	9300	0.724	3770.969723651221
17	3023.2	8700	0.72	3765.110091866496
18	2885.6	8400	0.71	3798.1098923521886
19	2901.5	8400	0.706	3795.3924725491515
20	2854.1	8400	0.7	3840.9453117549783
21	2750.9	8100	0.694	3834.2806309246394
22	2605.7	7500	0.684	3858.8128329480655
23	2658.8	7500	0.692	3878.1592989681417
24	2599.2	7800	0.684	3869.292971768418
25	2531.2	7500	0.692	3897.6925720563527
26	2539.0	7500	0.688	3934.974408108381
27	2448.4	7500	0.684	3918.663755437683
28	2354.0	7500	0.682	3910.1454282909426
29	2388.7	7500	0.68	3942.7799200339314
30	2360.3	7500	0.682	3965.271383736601
31	2375.6	7500	0.712	4000.90775871057
32	2345.1	7500	0.702	4003.8890173383465
33	2334.9	7500	0.71	4083.335067125972
34	2300.1	7500	0.72	4070.529477450616
35	2313.0	7500	0.726	4097.287834342409
36	2291.9	7500	0.724	4106.474215981041
37	2312.6	7500	0.742	4123.159978399314
38	2221.7	7500	0.73	4152.000824565233
39	2195.5	7500	0.72	4124.668513580278
40	2225.6	7500	0.736	4233.513292594738
41	2178.7	7500	0.742	4226.613196431626
42	2153.9	7500	0.736	4251.924339002776
43	2145.5	7500	0.738	4259.969268937141
44	2099.7	7500	0.73	4250.3574709569375
45	2042.8	7500	0.734	4257.573206871943
46	2012.3	7500	0.728	4307.2740535435305
47	2048.1	7500	0.73	4283.903339177037
48	2090.9	7500	0.748	4364.083442935594
49	2050.1	7500	0.766	4356.221431307336
50	2058.3	7500	0.76	4359.114553263487
51	2058.4	7500	0.768	4395.11697376431
52	2052.6	7500	0.772	4426.0222417864725
53	2049.8	7500	0.782	4440.643281210555
54	1996.0	7500	0.762	4397.600512441353
55	2000.8	7500	0.76	4428.607577815571
56	1951.2	7500	0.772	4420.3284979743175
57	1999.5	7500	0.79	4503.552838785895
58	1948.9	7500	0.788	4503.595179327259
59	1965.5	7500	0.79	4511.270650242057
60	1932.6	7500	0.784	4521.178846394428
61	1927.1	7500	0.776	4500.100908047823
62	1946.5	7500	0.786	4547.324885941873
63	1946.0	7500	0.804	4620.417863070529
64	1899.2	7500	0.782	4532.1553632436835
65	1914.5	7500	0.8	4594.216692733707
66	1967.2	7500	0.808	4630.2558345565885
67	1884.1	7500	0.79	4607.650790656817
68	1882.4	7500	0.796	4598.420303835463
69	1890.6	7500	0.786	4564.067811003827
70	1876.6	7500	0.79	4603.916670945959
71	1860.6	7500	0.786	4550.761025625781
72	1824.9	7500	0.782	4583.639559421288
73	1853.2	7500	0.8	4602.828055459526
74	1848.8	7500	0.81	4646.722412713241
75	1818.8	7500	0.794	4615.829327778863
76	1826.7	7500	0.782	4591.252234447056
77	1801.9	7500	0.782	4573.083934956683
78	1799.7	7500	0.79	4614.098301243194
79	1795.1	7500	0.798	4603.875422993204
80	1821.2	7500	0.798	4604.988623335468
81	1786.7	7500	0.804	4628.123466126653
82	1844.1	7500	0.804	4651.122387639989
83	1806.3	7500	0.796	4616.401408660644
84	1833.8	7500	0.814	4675.022766914118
85	1811.5	7500	0.8	4675.708790375824
86	1812.7	7500	0.816	4671.4560027876105
87	1830.1	7500	0.824	4689.455451198386
88	1896.6	7500	0.818	4721.04389529717
89	1847.0	7500	0.822	4708.34126496806
90	1774.0	7500	0.822	4713.61755350449
91	1803.6	7500	0.822	4681.742032349381
92	1849.5	7500	0.836	4729.16378671436
93	1800.2	7500	0.818	4688.616038657268
94	1770.0	7500	0.804	4671.0796663307065
95	1730.6	7500	0.816	4646.347744737827
96	1809.1	7500	0.838	4733.182172431564
97	1777.6	7500	0.822	4685.401275161453
98	1745.3	7500	0.82	4697.285582584857
99	1711.8	7500	0.826	4673.603234263758
100	1720.6	7500	0.814	4676.714149004976
