Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	16:38:32	16:38:32	16:38:32			16:38:32	16:38:32	16:38:33	16:38:33	16:38:33	16:38:37	16:38:37	16:38:37	16:38:37	16:38:37	16:38:37			16:38:38	16:38:38		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	16:38:39	16:38:39	16:38:39	16:38:39	16:38:39	16:38:39	16:38:39	16:38:39	16:38:39	16:38:39	16:38:42	16:38:42	16:38:42	16:38:42	16:38:42	16:38:42			16:38:44	16:38:44		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:02	00:00:05
2	16:38:45	16:38:45	16:38:45	16:38:45	16:38:45	16:38:45			16:38:45	16:38:45	16:38:47	16:38:47	16:38:47	16:38:47	16:38:47	16:38:47			16:38:48	16:38:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	16:38:48	16:38:48	16:38:48	16:38:48	16:38:49	16:38:49			16:38:49	16:38:49	16:38:51	16:38:51	16:38:51	16:38:51	16:38:51	16:38:51			16:38:52	16:38:52		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	16:38:52	16:38:52	16:38:52	16:38:52	16:38:52	16:38:52			16:38:52	16:38:52	16:38:55	16:38:55	16:38:55	16:38:55	16:38:55	16:38:55			16:38:56	16:38:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	16:38:56	16:38:56	16:38:56	16:38:56	16:38:56	16:38:56			16:38:56	16:38:56	16:38:58	16:38:58	16:38:58	16:38:58	16:38:58	16:38:58			16:38:59	16:38:59		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
6	16:38:59	16:38:59	16:38:59	16:38:59	16:38:59	16:38:59			16:38:59	16:38:59	16:39:01	16:39:01	16:39:01	16:39:01	16:39:01	16:39:01			16:39:02	16:39:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	16:39:02	16:39:02	16:39:02	16:39:02	16:39:03	16:39:03			16:39:03	16:39:03	16:39:05	16:39:05	16:39:05	16:39:05	16:39:05	16:39:05			16:39:06	16:39:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	16:39:06	16:39:06	16:39:06	16:39:06	16:39:06	16:39:06			16:39:06	16:39:06	16:39:08	16:39:08	16:39:08	16:39:08	16:39:08	16:39:08			16:39:09	16:39:09		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
9	16:39:09	16:39:09	16:39:09	16:39:09	16:39:09	16:39:09			16:39:09	16:39:09	16:39:11	16:39:11	16:39:11	16:39:11	16:39:11	16:39:11			16:39:12	16:39:12		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
