Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	13:51:25	13:51:25	13:51:25			13:51:25	13:51:25	13:51:25	13:51:25	13:51:25	13:51:36	13:51:36	13:51:36	13:51:36	13:51:36	13:51:36			13:51:38	13:51:38		00:00:00		00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:13
1	13:51:38	13:51:38	13:51:38	13:51:38	13:51:39	13:51:39	13:51:39	13:51:39	13:51:39	13:51:39	13:51:49	13:51:49	13:51:49	13:51:49	13:51:49	13:51:49			13:51:50	13:51:50		00:00:00	00:00:00	00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:01	00:00:12
2	13:51:50	13:51:50	13:51:50	13:51:50	13:51:51	13:51:51			13:51:51	13:51:51	13:52:00	13:52:00	13:52:00	13:52:00	13:52:00	13:52:00			13:52:01	13:52:01		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:01	00:00:10
3	13:52:01	13:52:01	13:52:01	13:52:01	13:52:01	13:52:01			13:52:01	13:52:01	13:52:11	13:52:11	13:52:11	13:52:11	13:52:11	13:52:11			13:52:12	13:52:12		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
4	13:52:12	13:52:12	13:52:12	13:52:12	13:52:12	13:52:12			13:52:12	13:52:12	13:52:23	13:52:23	13:52:23	13:52:23	13:52:23	13:52:23			13:52:25	13:52:25		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:01	00:00:12
5	13:52:25	13:52:25	13:52:25	13:52:25	13:52:25	13:52:25			13:52:25	13:52:25	13:52:38	13:52:38	13:52:38	13:52:38	13:52:38	13:52:38			13:52:39	13:52:39		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:14
6	13:52:39	13:52:39	13:52:39	13:52:39	13:52:39	13:52:39			13:52:39	13:52:39	13:52:50	13:52:50	13:52:50	13:52:50	13:52:50	13:52:50			13:52:51	13:52:51		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
7	13:52:51	13:52:51	13:52:51	13:52:51	13:52:51	13:52:51			13:52:51	13:52:51	13:53:01	13:53:01	13:53:01	13:53:01	13:53:01	13:53:01			13:53:02	13:53:02		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:01	00:00:11
8	13:53:03	13:53:03	13:53:03	13:53:03	13:53:03	13:53:03			13:53:03	13:53:03	13:53:12	13:53:12	13:53:12	13:53:12	13:53:12	13:53:12			13:53:13	13:53:13		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:01	00:00:10
9	13:53:13	13:53:13	13:53:13	13:53:13	13:53:13	13:53:13			13:53:13	13:53:13	13:53:23	13:53:23	13:53:23	13:53:23	13:53:23	13:53:23			13:53:24	13:53:24		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
10	13:53:24	13:53:24	13:53:24	13:53:24	13:53:24	13:53:24	13:53:24	13:53:24	13:53:24	13:53:24	13:53:34	13:53:34	13:53:34	13:53:34	13:53:34	13:53:34	13:53:34	13:53:34	13:53:36	13:53:36		00:00:00	00:00:00	00:00:00	00:00:00	00:00:09	00:00:00	00:00:00	00:00:00	00:00:01	00:00:11
11	13:53:36	13:53:36	13:53:36	13:53:36	13:53:36	13:53:36			13:53:36	13:53:36	13:53:46	13:53:46	13:53:46	13:53:46	13:53:46	13:53:46			13:53:47	13:53:47		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
12	13:53:47	13:53:47	13:53:47	13:53:47	13:53:47	13:53:47			13:53:47	13:53:47	13:53:56	13:53:56	13:53:56	13:53:56	13:53:56	13:53:56			13:53:57	13:53:57		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
13	13:53:57	13:53:57	13:53:57	13:53:57	13:53:57	13:53:57			13:53:57	13:53:57	13:54:07	13:54:07	13:54:07	13:54:07	13:54:07	13:54:07			13:54:07	13:54:07		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
14	13:54:07	13:54:07	13:54:07	13:54:07	13:54:08	13:54:08			13:54:08	13:54:08	13:54:17	13:54:17	13:54:17	13:54:17	13:54:17	13:54:17			13:54:18	13:54:18		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:01	00:00:10
15	13:54:18	13:54:18	13:54:18	13:54:18	13:54:18	13:54:18			13:54:18	13:54:18	13:54:28	13:54:28	13:54:28	13:54:28	13:54:28	13:54:28			13:54:28	13:54:28		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
16	13:54:29	13:54:29	13:54:29	13:54:29	13:54:29	13:54:29			13:54:29	13:54:29	13:54:38	13:54:38	13:54:38	13:54:38	13:54:38	13:54:38			13:54:39	13:54:39		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
17	13:54:39	13:54:39	13:54:39	13:54:39	13:54:39	13:54:39			13:54:39	13:54:39	13:54:49	13:54:49	13:54:49	13:54:49	13:54:49	13:54:49			13:54:49	13:54:49		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
18	13:54:50	13:54:50	13:54:50	13:54:50	13:54:50	13:54:50			13:54:50	13:54:50	13:54:59	13:54:59	13:54:59	13:54:59	13:54:59	13:54:59			13:55:00	13:55:00		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:09
19	13:55:00	13:55:00	13:55:00	13:55:00	13:55:00	13:55:00			13:55:00	13:55:00	13:55:10	13:55:10	13:55:10	13:55:10	13:55:10	13:55:10			13:55:11	13:55:11		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
20	13:55:11	13:55:11	13:55:11	13:55:11	13:55:11	13:55:11	13:55:11	13:55:11	13:55:11	13:55:11	13:55:21	13:55:21	13:55:21	13:55:21	13:55:21	13:55:21	13:55:21	13:55:21	13:55:22	13:55:22		00:00:00	00:00:00	00:00:00	00:00:00	00:00:09	00:00:00	00:00:00	00:00:00	00:00:01	00:00:11
21	13:55:22	13:55:22	13:55:22	13:55:22	13:55:22	13:55:22			13:55:22	13:55:22	13:55:32	13:55:32	13:55:32	13:55:32	13:55:32	13:55:32			13:55:33	13:55:33		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
22	13:55:33	13:55:33	13:55:33	13:55:33	13:55:33	13:55:33			13:55:33	13:55:33	13:55:42	13:55:42	13:55:42	13:55:42	13:55:42	13:55:42			13:55:43	13:55:43		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:09
23	13:55:43	13:55:43	13:55:43	13:55:43	13:55:43	13:55:43			13:55:43	13:55:43	13:55:52	13:55:52	13:55:52	13:55:52	13:55:52	13:55:52			13:55:53	13:55:53		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
24	13:55:53	13:55:53	13:55:53	13:55:53	13:55:53	13:55:53			13:55:53	13:55:53	13:56:02	13:56:02	13:56:02	13:56:02	13:56:02	13:56:02			13:56:03	13:56:03		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
25	13:56:03	13:56:03	13:56:03	13:56:03	13:56:04	13:56:04			13:56:04	13:56:04	13:56:13	13:56:13	13:56:13	13:56:13	13:56:13	13:56:13			13:56:14	13:56:14		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
26	13:56:14	13:56:14	13:56:14	13:56:14	13:56:14	13:56:14			13:56:14	13:56:14	13:56:23	13:56:23	13:56:23	13:56:23	13:56:23	13:56:23			13:56:24	13:56:24		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
27	13:56:25	13:56:25	13:56:25	13:56:25	13:56:25	13:56:25			13:56:25	13:56:25	13:56:34	13:56:34	13:56:34	13:56:34	13:56:34	13:56:34			13:56:35	13:56:35		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
28	13:56:35	13:56:35	13:56:35	13:56:35	13:56:35	13:56:35			13:56:35	13:56:35	13:56:44	13:56:44	13:56:44	13:56:44	13:56:44	13:56:44			13:56:45	13:56:45		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
29	13:56:45	13:56:45	13:56:45	13:56:45	13:56:45	13:56:45			13:56:45	13:56:45	13:56:54	13:56:54	13:56:54	13:56:54	13:56:54	13:56:54			13:56:55	13:56:55		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
