Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	10:57:54	10:57:54	10:57:54			10:57:54	10:57:54	10:57:54	10:57:54	10:57:54	10:57:58	10:57:58	10:57:58	10:57:58	10:57:58	10:57:58			10:57:59	10:57:59		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	10:58:00	10:58:00	10:58:00	10:58:00	10:58:00	10:58:00	10:58:00	10:58:00	10:58:00	10:58:00	10:58:03	10:58:03	10:58:03	10:58:03	10:58:03	10:58:03			10:58:05	10:58:05		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
2	10:58:05	10:58:05	10:58:05	10:58:05	10:58:05	10:58:05			10:58:05	10:58:05	10:58:07	10:58:07	10:58:07	10:58:07	10:58:07	10:58:07			10:58:08	10:58:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	10:58:08	10:58:08	10:58:08	10:58:08	10:58:09	10:58:09			10:58:09	10:58:09	10:58:11	10:58:11	10:58:11	10:58:11	10:58:11	10:58:11			10:58:12	10:58:12		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	10:58:12	10:58:12	10:58:12	10:58:12	10:58:13	10:58:13			10:58:13	10:58:13	10:58:14	10:58:14	10:58:14	10:58:14	10:58:15	10:58:15			10:58:16	10:58:16		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
5	10:58:16	10:58:16	10:58:16	10:58:16	10:58:16	10:58:16			10:58:16	10:58:16	10:58:18	10:58:18	10:58:18	10:58:18	10:58:18	10:58:18			10:58:19	10:58:19		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
6	10:58:19	10:58:19	10:58:19	10:58:19	10:58:19	10:58:19			10:58:19	10:58:19	10:58:20	10:58:20	10:58:20	10:58:20	10:58:20	10:58:20			10:58:21	10:58:21		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
7	10:58:21	10:58:21	10:58:21	10:58:21	10:58:22	10:58:22			10:58:22	10:58:22	10:58:23	10:58:23	10:58:23	10:58:23	10:58:23	10:58:23			10:58:24	10:58:24		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
8	10:58:24	10:58:24	10:58:24	10:58:24	10:58:24	10:58:24			10:58:24	10:58:24	10:58:26	10:58:26	10:58:26	10:58:26	10:58:26	10:58:26			10:58:27	10:58:27		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
9	10:58:27	10:58:27	10:58:27	10:58:27	10:58:27	10:58:27			10:58:27	10:58:27	10:58:28	10:58:28	10:58:28	10:58:28	10:58:28	10:58:28			10:58:29	10:58:29		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
10	10:58:30	10:58:30	10:58:30	10:58:30	10:58:30	10:58:30	10:58:30	10:58:30	10:58:30	10:58:30	10:58:31	10:58:31	10:58:31	10:58:31	10:58:31	10:58:31	10:58:31	10:58:31	10:58:33	10:58:33		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
11	10:58:33	10:58:33	10:58:33	10:58:33	10:58:33	10:58:33			10:58:33	10:58:33	10:58:35	10:58:35	10:58:35	10:58:35	10:58:35	10:58:35			10:58:36	10:58:36		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
12	10:58:36	10:58:36	10:58:36	10:58:36	10:58:36	10:58:36			10:58:36	10:58:36	10:58:37	10:58:37	10:58:37	10:58:37	10:58:37	10:58:37			10:58:38	10:58:38		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
13	10:58:38	10:58:38	10:58:38	10:58:38	10:58:38	10:58:38			10:58:38	10:58:38	10:58:39	10:58:39	10:58:39	10:58:39	10:58:39	10:58:39			10:58:40	10:58:40		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	10:58:40	10:58:40	10:58:40	10:58:40	10:58:41	10:58:41			10:58:41	10:58:41	10:58:42	10:58:42	10:58:42	10:58:42	10:58:42	10:58:42			10:58:42	10:58:42		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
15	10:58:43	10:58:43	10:58:43	10:58:43	10:58:43	10:58:43			10:58:43	10:58:43	10:58:44	10:58:44	10:58:44	10:58:44	10:58:44	10:58:44			10:58:45	10:58:45		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	10:58:45	10:58:45	10:58:45	10:58:45	10:58:45	10:58:45			10:58:45	10:58:45	10:58:46	10:58:46	10:58:46	10:58:46	10:58:46	10:58:46			10:58:47	10:58:47		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
17	10:58:47	10:58:47	10:58:47	10:58:47	10:58:47	10:58:47			10:58:47	10:58:47	10:58:48	10:58:48	10:58:48	10:58:48	10:58:48	10:58:48			10:58:49	10:58:49		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
18	10:58:49	10:58:49	10:58:49	10:58:49	10:58:49	10:58:49			10:58:49	10:58:49	10:58:50	10:58:50	10:58:50	10:58:50	10:58:50	10:58:50			10:58:51	10:58:51		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
19	10:58:51	10:58:51	10:58:51	10:58:51	10:58:52	10:58:52			10:58:52	10:58:52	10:58:53	10:58:53	10:58:53	10:58:53	10:58:53	10:58:53			10:58:53	10:58:53		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
20	10:58:54	10:58:54	10:58:54	10:58:54	10:58:54	10:58:54	10:58:54	10:58:54	10:58:54	10:58:54	10:58:55	10:58:55	10:58:55	10:58:55	10:58:55	10:58:55	10:58:55	10:58:55	10:58:56	10:58:56		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:02
21	10:58:57	10:58:57	10:58:57	10:58:57	10:58:57	10:58:57			10:58:57	10:58:57	10:58:58	10:58:58	10:58:58	10:58:58	10:58:58	10:58:58			10:58:59	10:58:59		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
22	10:58:59	10:58:59	10:58:59	10:58:59	10:58:59	10:58:59			10:58:59	10:58:59	10:59:00	10:59:00	10:59:00	10:59:00	10:59:00	10:59:00			10:59:01	10:59:01		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
23	10:59:01	10:59:01	10:59:01	10:59:01	10:59:01	10:59:01			10:59:01	10:59:01	10:59:02	10:59:02	10:59:02	10:59:02	10:59:02	10:59:02			10:59:03	10:59:03		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
24	10:59:03	10:59:03	10:59:03	10:59:03	10:59:03	10:59:03			10:59:03	10:59:03	10:59:04	10:59:04	10:59:04	10:59:04	10:59:04	10:59:04			10:59:05	10:59:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:02
25	10:59:05	10:59:05	10:59:05	10:59:05	10:59:06	10:59:06			10:59:06	10:59:06	10:59:07	10:59:07	10:59:07	10:59:07	10:59:07	10:59:07			10:59:08	10:59:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:02
26	10:59:08	10:59:08	10:59:08	10:59:08	10:59:08	10:59:08			10:59:08	10:59:08	10:59:09	10:59:09	10:59:09	10:59:09	10:59:09	10:59:09			10:59:10	10:59:10		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
