ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6511.5	14100	1.0	3697.0105883426195
1	5969.3	13500	0.948	3703.301092618884
2	5637.5	13200	0.912	3704.3625809809373
3	5415.3	12900	0.904	3687.103819475811
4	5083.3	12600	0.878	3675.8961788992046
5	4958.5	12300	0.854	3701.3720349148825
6	4572.3	11700	0.83	3671.3813165937418
7	4508.6	11700	0.826	3682.9227207953136
8	4260.4	11400	0.802	3685.9250734461866
9	4084.9	11100	0.778	3690.976895343882
10	4157.0	11100	0.788	3729.1838392507943
11	3887.4	10500	0.754	3758.304899759845
12	3718.9	10200	0.74	3739.5268438501903
13	3571.1	9900	0.728	3769.5663823765426
14	3410.0	9600	0.74	3776.2606193717834
15	3357.3	9300	0.726	3811.901430583511
16	3290.2	9000	0.726	3824.1471024763027
17	3167.6	8700	0.724	3823.536618600193
18	3097.3	8400	0.716	3849.640918933936
19	3112.9	8400	0.714	3862.239038755822
20	3062.0	8100	0.708	3892.1060591343635
21	2940.5	8100	0.702	3890.098419612252
22	2803.5	7500	0.694	3921.1748732991086
23	2804.0	7500	0.702	3940.444660482027
24	2776.7	7500	0.698	3918.8212448290014
25	2637.7	7500	0.702	3939.8309009402906
26	2643.6	7500	0.702	3957.716744153408
27	2561.6	7500	0.7	3968.0356239907323
28	2463.1	7500	0.7	3972.121690827506
29	2520.2	7500	0.702	3994.1055511007603
30	2490.4	7500	0.702	4012.9758218086586
31	2504.2	7500	0.728	4032.7763759350096
32	2474.3	7500	0.724	4080.5832767682696
33	2451.6	7500	0.724	4100.726398534801
34	2442.6	7500	0.74	4108.606216331714
35	2436.9	7500	0.744	4169.743415950416
36	2398.1	7500	0.746	4183.936374646187
37	2384.8	7500	0.76	4176.562884198625
38	2320.8	7500	0.752	4187.534575176724
39	2328.0	7500	0.752	4210.679218175494
40	2275.8	7500	0.758	4265.411522951689
41	2302.7	7500	0.764	4292.55322088722
42	2303.1	7500	0.766	4314.043808299108
43	2262.3	7500	0.756	4290.37331788335
44	2231.2	7500	0.748	4311.356984588692
45	2219.1	7500	0.766	4357.448791184191
46	2191.5	7500	0.756	4376.693992542408
47	2218.9	7500	0.766	4360.642607261565
48	2206.8	7500	0.772	4394.572634735829
49	2171.4	7500	0.788	4390.894120482185
50	2176.2	7500	0.778	4376.503040118772
51	2193.3	7500	0.778	4363.495103080237
52	2143.8	7500	0.776	4375.337465455472
53	2091.7	7500	0.784	4389.02549283337
54	2125.5	7500	0.78	4404.2667007967775
55	2126.6	7500	0.778	4429.322853844517
56	2155.4	7500	0.794	4450.481293815641
57	2124.5	7500	0.808	4509.206541370122
58	2045.1	7500	0.79	4467.3147373329375
59	2071.6	7500	0.808	4541.903066810894
60	2101.5	7500	0.8	4537.455023333436
61	2032.5	7500	0.804	4568.558334774743
62	2032.8	7500	0.788	4522.294332374561
63	2022.7	7500	0.808	4589.124244740721
64	1973.6	7500	0.8	4603.506128882572
65	1978.1	7500	0.808	4610.122958035766
66	1980.6	7500	0.814	4654.088303372614
67	1952.7	7500	0.806	4627.155139372941
68	1970.4	7500	0.808	4615.49313266529
69	1982.2	7500	0.814	4664.618819203763
70	1922.7	7500	0.81	4639.070479715604
71	1932.2	7500	0.802	4604.742142021807
72	1973.7	7500	0.812	4659.0150441726355
73	1937.4	7500	0.814	4608.811125306048
74	1914.2	7500	0.82	4623.717972780494
75	1943.3	7500	0.816	4662.719396333821
76	1942.5	7500	0.804	4654.698483008849
77	1932.4	7500	0.808	4633.338402655043
78	1905.5	7500	0.804	4636.1243537195105
79	1915.2	7500	0.822	4658.9449903934865
80	1896.4	7500	0.816	4644.339902364693
81	1910.1	7500	0.832	4679.642957054032
82	1916.3	7500	0.826	4675.359034906541
83	1875.2	7500	0.816	4662.039666766582
84	1921.1	7500	0.83	4676.467824626049
85	1859.8	7500	0.812	4691.92293814659
86	1917.2	7500	0.828	4720.5076486011
87	1927.3	7500	0.852	4799.612188005583
88	1886.6	7500	0.818	4721.854824306847
89	1915.9	7500	0.83	4759.227322823885
90	1854.6	7500	0.84	4765.972343651764
91	1870.1	7500	0.844	4733.784324662462
92	1896.9	7500	0.846	4751.0260226773125
93	1915.8	7500	0.848	4830.298854085917
94	1883.9	7500	0.832	4794.878444613367
95	1883.5	7500	0.844	4772.8827559914225
96	1885.4	7500	0.87	4861.993073115648
97	1861.1	7500	0.856	4822.031512896485
98	1802.5	7500	0.842	4781.075524523863
99	1787.4	7500	0.848	4757.778205022806
100	1800.2	7500	0.838	4758.912279764976
