Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	16:08:47	16:08:47	16:08:47			16:08:47	16:08:47	16:08:47	16:08:47	16:08:47	16:08:51	16:08:51	16:08:51	16:08:51	16:08:51	16:08:51			16:08:52	16:08:52		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	16:08:53	16:08:53	16:08:53	16:08:53	16:08:53	16:08:53	16:08:53	16:08:53	16:08:53	16:08:53	16:08:56	16:08:56	16:08:56	16:08:56	16:08:56	16:08:56			16:08:58	16:08:58		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:02	00:00:05
2	16:08:59	16:08:59	16:08:59	16:08:59	16:08:59	16:08:59			16:08:59	16:08:59	16:09:01	16:09:01	16:09:01	16:09:01	16:09:01	16:09:01			16:09:02	16:09:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	16:09:02	16:09:02	16:09:02	16:09:02	16:09:02	16:09:02			16:09:02	16:09:02	16:09:05	16:09:05	16:09:05	16:09:05	16:09:05	16:09:05			16:09:06	16:09:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	16:09:06	16:09:06	16:09:06	16:09:06	16:09:06	16:09:06			16:09:06	16:09:06	16:09:09	16:09:09	16:09:09	16:09:09	16:09:09	16:09:09			16:09:10	16:09:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	16:09:10	16:09:10	16:09:10	16:09:10	16:09:10	16:09:10			16:09:10	16:09:10	16:09:12	16:09:12	16:09:12	16:09:12	16:09:12	16:09:12			16:09:13	16:09:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	16:09:14	16:09:14	16:09:14	16:09:14	16:09:14	16:09:14			16:09:14	16:09:14	16:09:16	16:09:16	16:09:16	16:09:16	16:09:16	16:09:16			16:09:17	16:09:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
7	16:09:17	16:09:17	16:09:17	16:09:17	16:09:17	16:09:17			16:09:17	16:09:17	16:09:19	16:09:19	16:09:19	16:09:19	16:09:19	16:09:19			16:09:20	16:09:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	16:09:20	16:09:20	16:09:20	16:09:20	16:09:21	16:09:21			16:09:21	16:09:21	16:09:23	16:09:23	16:09:23	16:09:23	16:09:23	16:09:23			16:09:24	16:09:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	16:09:24	16:09:24	16:09:24	16:09:24	16:09:24	16:09:24			16:09:24	16:09:24	16:09:26	16:09:26	16:09:26	16:09:26	16:09:26	16:09:26			16:09:27	16:09:27		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
