ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	3697.0105883426195	
1	3592.7621278097313	
2	3526.6454747645203	
3	3501.3627219061855	
4	3423.272227065451	
5	3372.051896397617	
6	3332.2736410361035	
7	3325.1506020060347	
8	3269.407116699902	
9	3212.5094515704536	
10	3238.7535897164566	
11	3196.537416573665	
12	3152.1515524873134	
13	3167.635827399103	
14	3211.426129591929	
15	3194.8158367773667	
16	3196.7119873444767	
17	3208.5322706612715	
18	3206.404249241581	
19	3185.4439014642317	
20	3221.4685111668578	
21	3233.2006936517846	
22	3236.592115371837	
23	3251.0927935192117	
24	3259.5834830937943	
25	3271.615730452393	
26	3314.4833060068677	
27	3325.393884258307	
28	3349.3156797809825	
29	3353.076341580766	
30	3372.7861672397357	
31	3468.6609695762922	
32	3471.4815389456508	
33	3500.1282540512066	
34	3551.3141245346465	
35	3595.839431060297	
36	3592.885953162903	
37	3660.720597237254	
38	3720.8173067578496	
39	3745.194678537589	
40	3779.0841863581923	
41	3878.083765854821	
42	3888.8730793242516	
43	3860.322427606579	
44	3863.851200555245	
45	3955.095444581195	
46	4011.98588226207	
47	4039.786322837635	
48	4045.3217627297017	
49	4070.786123512573	
50	4070.736196435924	
51	4070.9021010079105	
52	4097.54754320867	
53	4159.407881879459	
54	4177.235871986646	
55	4175.730023880278	
56	4223.022508211065	
57	4312.223864919238	
58	4286.658784530543	
59	4302.425130490156	
60	4242.6182576625615	
61	4263.40419784504	
62	4238.068169412722	
63	4395.738596238274	
64	4341.713157457421	
65	4383.136887616433	
66	4478.837542320581	
67	4451.913009178572	
68	4521.24043700865	
69	4522.842133553137	
70	4511.762112990698	
71	4501.301604801636	
72	4519.18824021178	
73	4523.750720221905	
74	4593.080470423149	
75	4531.460514446343	
76	4514.074966202643	
77	4510.558770689501	
78	4536.561456644939	
79	4542.7933288020695	
80	4562.2012284916655	
81	4582.614264042068	
82	4533.9385835909325	
83	4575.315886056954	
84	4542.685911733304	
85	4605.950877728717	
86	4596.273152149434	
87	4630.494980804312	
88	4582.819556290132	
89	4630.872242419579	
90	4704.830053139815	
91	4663.162354834267	
92	4645.694902050226	
93	4728.139939595005	
94	4643.121108722801	
95	4703.359040286194	
96	4810.720893476881	
97	4713.658989894615	
98	4672.796666325248	
99	4775.108899468206	
100	4753.04079538176	
