ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6510.6	14100	1.0	3697.0105883426195
1	5785.9	13500	0.948	3665.402658316349
2	5394.6	13200	0.912	3649.037625392849
3	5156.4	12900	0.902	3623.7666156292144
4	4623.9	12600	0.87	3556.821321322704
5	4436.7	12300	0.842	3567.9008938866186
6	4039.3	11700	0.818	3522.608062048964
7	4044.3	11700	0.814	3552.263387500663
8	3760.3	11400	0.79	3533.578749798485
9	3565.4	11100	0.766	3513.932239838304
10	3585.4	10800	0.768	3550.0976197147606
11	3307.0	10200	0.736	3552.902439646834
12	3080.6	10200	0.718	3497.157324201469
13	2980.7	9600	0.708	3539.363314824222
14	2869.6	9600	0.716	3546.0106625918315
15	2768.9	9300	0.7	3560.335144168926
16	2739.2	9000	0.7	3576.3369260608806
17	2631.8	8700	0.694	3595.070222815092
18	2521.5	8100	0.686	3594.9288490778263
19	2500.1	8400	0.68	3599.190862158747
20	2498.5	8100	0.678	3623.291343347409
21	2331.6	7500	0.668	3619.945126276253
22	2295.6	7500	0.662	3663.943959797585
23	2269.7	7500	0.67	3670.4140319461153
24	2219.9	7500	0.662	3670.9937220720485
25	2187.9	7500	0.668	3720.15627026887
26	2180.9	7500	0.668	3735.9841904229565
27	2070.1	7500	0.66	3718.9501178836526
28	1977.4	7500	0.656	3708.0905166833427
29	2051.0	7500	0.66	3762.9598508226127
30	1988.3	7500	0.66	3746.317776576304
31	2008.1	7500	0.686	3800.453263131707
32	1983.4	7500	0.68	3815.507522231215
33	1965.1	7500	0.684	3827.6399380984435
34	2031.5	7500	0.698	3869.649192039041
35	1927.7	7500	0.704	3890.951727763852
36	1920.8	7500	0.692	3855.1539158236087
37	1931.5	7500	0.714	3907.9318944163288
38	1878.4	7500	0.702	3964.120318208611
39	1854.0	7500	0.708	3958.105725304398
40	1929.3	7500	0.714	3999.367984946301
41	1892.9	7500	0.726	4053.351776709745
42	1865.1	7500	0.724	4059.017570916683
43	1768.6	7500	0.712	4060.068657086134
44	1760.9	7500	0.712	4091.035067917113
45	1796.7	7500	0.73	4153.273696988332
46	1819.4	7500	0.73	4188.67088813731
47	1755.9	7500	0.724	4137.555392163937
48	1822.0	7500	0.732	4198.81777416931
49	1776.4	7500	0.744	4192.571949130257
50	1809.3	7500	0.742	4208.995806444185
51	1828.4	7500	0.756	4196.185034997976
52	1837.4	7500	0.762	4258.859720172108
53	1822.7	7500	0.76	4272.1841292364725
54	1885.3	7500	0.772	4294.936451810832
55	1926.8	7500	0.774	4331.8803625724095
56	1841.2	7500	0.782	4320.98677494131
57	1841.9	7500	0.792	4362.185052959171
58	1859.2	7500	0.79	4387.4613416983775
59	1797.4	7500	0.804	4435.56648307686
60	1881.6	7500	0.798	4462.261918860318
61	1819.8	7500	0.786	4416.291829494263
62	1810.6	7500	0.78	4439.828994539898
63	1892.9	7500	0.794	4494.155848531045
64	1768.6	7500	0.774	4416.292047615124
65	1780.9	7500	0.786	4458.647605045927
66	1785.2	7500	0.786	4495.31732207216
67	1856.1	7500	0.786	4479.176003003626
68	1801.4	7500	0.794	4499.917729063486
69	1799.1	7500	0.788	4541.59419720631
70	1780.9	7500	0.788	4502.532582126947
71	1830.0	7500	0.792	4517.970342133332
72	1802.8	7500	0.79	4543.79701083031
73	1754.5	7500	0.792	4479.081150560113
74	1730.0	7500	0.798	4511.527568414033
75	1779.1	7500	0.796	4524.749357971501
76	1753.7	7500	0.778	4484.281333572929
77	1694.2	7500	0.784	4467.060284024409
78	1701.9	7500	0.782	4489.653785868421
79	1731.3	7500	0.798	4540.914910074142
80	1717.9	7500	0.796	4524.212587492619
81	1775.6	7500	0.804	4569.247721414414
82	1747.8	7500	0.816	4624.604256938667
83	1807.3	7500	0.8	4583.906801569175
84	1776.4	7500	0.814	4584.782046871
85	1744.2	7500	0.798	4569.850133974439
86	1804.2	7500	0.816	4611.019933694495
87	1761.6	7500	0.82	4611.503397796641
88	1725.1	7500	0.794	4579.853019837793
89	1722.4	7500	0.81	4587.469009932029
90	1737.0	7500	0.81	4575.21061652335
91	1728.6	7500	0.812	4558.505918582552
92	1712.8	7500	0.808	4549.167792907568
93	1759.9	7500	0.806	4604.116159154113
94	1733.7	7500	0.8	4599.163254862149
95	1714.5	7500	0.814	4601.951368147578
96	1784.6	7500	0.826	4638.518980675737
97	1769.3	7500	0.816	4616.965103381933
98	1708.1	7500	0.814	4639.681611765019
99	1710.9	7500	0.818	4666.908369607741
100	1736.0	7500	0.808	4628.871247310129
