ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6590.4	14100	1.0	3697.0105883426195
1	5042.0	12600	0.952	3707.7000344665826
2	4103.9	11400	0.912	3702.852699550996
3	3786.2	11400	0.886	3698.4413406511217
4	3167.1	10200	0.85	3711.6024969773766
5	2831.9	9900	0.826	3748.8805307284883
6	2429.5	8700	0.804	3750.069541250523
7	2422.1	8700	0.8	3790.142105911618
8	2204.8	8100	0.794	3845.2266688106292
9	2079.5	8100	0.758	3756.5886833268423
10	1976.4	6900	0.77	3865.7288650103105
11	1890.5	6900	0.76	3890.8079218228677
12	1787.7	6600	0.75	3924.182865947766
13	1783.7	6600	0.736	3908.6846967121246
14	1696.8	6000	0.75	3937.5553081217686
15	1697.6	5700	0.734	3921.6406693189483
16	1645.0	5400	0.714	3910.784020375258
17	1688.3	5400	0.736	3981.2161122759376
18	1626.3	5400	0.726	3971.8466927082563
19	1616.3	5400	0.726	3989.7759740209617
20	1527.8	4800	0.716	3960.8196504278776
21	1671.2	5100	0.736	4117.502350868615
22	1545.7	5100	0.714	4015.21022661428
23	1535.7	5100	0.712	4013.031543895042
24	1563.4	5100	0.724	4029.090972933006
25	1619.0	6900	0.734	4111.049765706048
26	1558.7	5400	0.722	4059.459104252289
27	1475.4	5100	0.702	4046.00036591751
28	1573.5	5400	0.728	4072.140030726717
29	1591.4	5100	0.74	4234.727680720266
30	1546.9	4800	0.73	4192.990567341531
31	1592.1	5100	0.748	4261.123420976396
32	1551.3	5400	0.754	4273.869891540355
33	1578.8	5400	0.74	4228.422751805418
34	1525.3	5100	0.734	4236.708154745459
35	1569.7	5100	0.748	4251.150126387463
36	1547.1	5100	0.742	4206.117821568639
37	1642.6	5100	0.754	4279.412707978632
38	1718.4	5100	0.81	4493.40068818827
39	1752.6	5700	0.802	4473.152323652212
40	1680.3	4800	0.782	4415.420139908494
41	1667.6	4800	0.782	4452.796313669444
42	1684.6	5100	0.786	4448.074718688018
43	1623.3	5100	0.77	4397.327923723219
44	1593.6	4500	0.78	4460.625678804963
45	1625.4	5100	0.778	4459.743813686129
46	1632.7	5400	0.794	4488.0508644117745
47	1630.2	4800	0.776	4464.30398696606
48	1637.1	4500	0.792	4526.907562625905
49	1615.4	4800	0.794	4527.611499523606
50	1645.4	4500	0.788	4494.487247446292
51	1617.0	5100	0.788	4482.0624304820585
52	1687.7	4800	0.808	4585.572555354822
53	1606.7	4500	0.79	4555.223564903354
54	1573.2	4500	0.78	4545.736811018131
55	1598.6	4800	0.77	4427.738332056883
56	1633.8	4800	0.796	4598.125466173782
57	1632.8	4800	0.77	4448.507094182422
58	1610.2	4800	0.788	4572.773159848305
59	1637.9	4800	0.8	4599.694838364949
60	1627.9	4800	0.792	4598.734148508854
61	1569.9	4800	0.768	4453.275999023462
62	1638.9	4800	0.786	4563.832900650646
63	1620.6	5100	0.778	4608.355958493478
64	1678.1	4500	0.816	4715.007515554816
65	1663.4	4800	0.812	4703.779680151159
66	1623.1	4800	0.784	4575.194392749056
67	1592.1	4500	0.786	4513.682278506939
68	1593.0	5100	0.778	4537.614041878639
69	1539.4	4500	0.764	4480.723586642861
70	1618.6	4800	0.784	4550.2688597565275
71	1692.3	5400	0.798	4617.98121120976
72	1694.9	5100	0.788	4625.598201168909
73	1612.2	5100	0.8	4584.537296653234
74	1659.7	5100	0.812	4658.1985936706105
75	1633.6	4800	0.804	4705.120515692802
76	1619.4	5100	0.794	4596.928610141222
77	1616.6	4800	0.796	4621.896578929026
78	1667.5	4500	0.806	4696.448055640454
79	1674.2	5100	0.814	4735.278276049222
80	1638.3	4500	0.806	4664.994478201708
81	1628.3	4800	0.794	4629.753096847688
82	1651.2	5100	0.806	4633.731847364779
83	1564.6	4500	0.788	4610.955277582939
84	1616.5	4800	0.784	4609.184612064194
85	1690.5	5100	0.806	4766.818372773483
86	1619.2	4500	0.816	4681.381607110528
87	1612.2	4500	0.8	4719.477637019357
88	1648.2	5100	0.806	4728.51345073367
89	1716.8	5400	0.81	4668.356134264515
90	1569.1	4500	0.778	4593.36900222409
91	1674.8	5700	0.802	4700.049640327954
92	1608.5	5100	0.792	4660.253618677202
93	1604.2	4800	0.78	4587.7443297590935
94	1636.7	4200	0.818	4742.93567526879
95	1720.7	5100	0.802	4669.454881900632
96	1707.2	4800	0.818	4799.54583030911
97	1635.1	5100	0.812	4702.593311003583
98	1703.4	4500	0.826	4743.900986446332
99	1683.6	5100	0.812	4721.969361790862
100	1652.2	5100	0.804	4671.2306586792165
