Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	17:53:04	17:53:04	17:53:04			17:53:04	17:53:04	17:53:04	17:53:04	17:53:04	17:53:24	17:53:24	17:53:24	17:53:24	17:53:24	17:53:24			17:53:26	17:53:26		00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:01	00:00:21
1	17:53:26	17:53:26	17:53:26	17:53:26	17:53:26	17:53:26	17:53:27	17:53:27	17:53:27	17:53:27	17:53:40	17:53:40	17:53:40	17:53:40	17:53:40	17:53:40			17:53:42	17:53:42		00:00:00	00:00:00	00:00:00	00:00:00	00:00:13	00:00:00	00:00:00		00:00:01	00:00:15
2	17:53:42	17:53:42	17:53:42	17:53:42	17:53:42	17:53:42			17:53:42	17:53:42	17:53:56	17:53:56	17:53:56	17:53:56	17:53:56	17:53:56			17:53:57	17:53:57		00:00:00	00:00:00		00:00:00	00:00:13	00:00:00	00:00:00		00:00:01	00:00:14
3	17:53:57	17:53:57	17:53:57	17:53:57	17:53:57	17:53:57			17:53:57	17:53:57	17:54:10	17:54:10	17:54:10	17:54:10	17:54:10	17:54:10			17:54:11	17:54:11		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:01	00:00:14
4	17:54:11	17:54:11	17:54:11	17:54:11	17:54:11	17:54:11			17:54:11	17:54:11	17:54:23	17:54:23	17:54:23	17:54:23	17:54:23	17:54:23			17:54:24	17:54:24		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:13
5	17:54:24	17:54:24	17:54:24	17:54:24	17:54:25	17:54:25			17:54:25	17:54:25	17:54:37	17:54:37	17:54:37	17:54:37	17:54:37	17:54:37			17:54:38	17:54:38		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
6	17:54:38	17:54:38	17:54:38	17:54:38	17:54:38	17:54:38			17:54:38	17:54:38	17:54:50	17:54:50	17:54:50	17:54:50	17:54:50	17:54:50			17:54:51	17:54:51		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:13
7	17:54:51	17:54:51	17:54:51	17:54:51	17:54:51	17:54:51			17:54:51	17:54:51	17:55:03	17:55:03	17:55:03	17:55:03	17:55:03	17:55:03			17:55:04	17:55:04		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:13
8	17:55:04	17:55:04	17:55:04	17:55:04	17:55:04	17:55:04			17:55:04	17:55:04	17:55:16	17:55:16	17:55:16	17:55:16	17:55:16	17:55:16			17:55:17	17:55:17		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
9	17:55:17	17:55:17	17:55:17	17:55:17	17:55:17	17:55:17			17:55:17	17:55:17	17:55:29	17:55:29	17:55:29	17:55:29	17:55:29	17:55:29			17:55:30	17:55:30		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:13
10	17:55:31	17:55:31	17:55:31	17:55:31	17:55:31	17:55:31	17:55:31	17:55:31	17:55:31	17:55:31	17:55:43	17:55:43	17:55:43	17:55:43	17:55:43	17:55:43	17:55:43	17:55:43	17:55:45	17:55:45		00:00:00	00:00:00	00:00:00	00:00:00	00:00:12	00:00:00	00:00:00	00:00:00	00:00:01	00:00:14
11	17:55:45	17:55:45	17:55:45	17:55:45	17:55:45	17:55:45			17:55:45	17:55:45	17:55:57	17:55:57	17:55:57	17:55:57	17:55:57	17:55:57			17:55:57	17:55:57		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
12	17:55:58	17:55:58	17:55:58	17:55:58	17:55:58	17:55:58			17:55:58	17:55:58	17:56:10	17:56:10	17:56:10	17:56:10	17:56:10	17:56:10			17:56:11	17:56:11		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
13	17:56:11	17:56:11	17:56:11	17:56:11	17:56:11	17:56:11			17:56:11	17:56:11	17:56:23	17:56:23	17:56:23	17:56:23	17:56:23	17:56:23			17:56:23	17:56:23		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
14	17:56:24	17:56:24	17:56:24	17:56:24	17:56:24	17:56:24			17:56:24	17:56:24	17:56:36	17:56:36	17:56:36	17:56:36	17:56:36	17:56:36			17:56:36	17:56:36		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
15	17:56:36	17:56:36	17:56:36	17:56:36	17:56:37	17:56:37			17:56:37	17:56:37	17:56:48	17:56:48	17:56:48	17:56:48	17:56:48	17:56:48			17:56:49	17:56:49		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
