ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6668.3	14100	1.0	3697.0105883426195
1	5106.9	12600	0.952	3707.8208420892865
2	4134.3	11400	0.91	3698.7536017192742
3	3769.5	11100	0.886	3707.4103562783466
4	3134.2	9900	0.852	3711.448711789826
5	2706.4	9000	0.826	3734.3493111614057
6	2436.4	8400	0.806	3734.501403596367
7	2386.7	8400	0.8	3780.1358763391304
8	2166.7	7800	0.784	3825.4044458552144
9	2050.5	7500	0.752	3741.5382887817195
10	2007.8	7200	0.76	3857.4014316804837
11	1873.0	6900	0.754	3840.2984552128883
12	1805.4	6600	0.75	3860.708367208116
13	1779.9	7200	0.73	3857.179910339457
14	1687.4	6000	0.734	3906.220158975232
15	1611.4	6000	0.718	3873.8030945369733
16	1706.7	5400	0.714	3920.1165216234954
17	1648.5	6000	0.728	3973.026399593676
18	1588.6	5100	0.722	3966.612655674674
19	1659.5	5700	0.726	4022.8959268789727
20	1604.3	5100	0.742	4093.3499126795346
21	1673.6	5700	0.738	4143.141582562943
22	1608.2	5400	0.732	4103.669806095939
23	1592.5	5100	0.716	4109.770897701956
24	1651.8	5400	0.754	4155.5000062921945
25	1684.2	5400	0.768	4344.716772757429
26	1618.8	5100	0.748	4287.6320239885445
27	1576.2	5100	0.746	4264.065249005218
28	1618.2	5400	0.75	4286.703402886134
29	1672.2	5100	0.766	4352.221776337184
30	1609.7	4800	0.766	4417.8695555751365
31	1696.1	5400	0.768	4386.722500534845
32	1639.7	5100	0.784	4397.394217002442
33	1703.6	5400	0.776	4474.1861030602
34	1615.5	5400	0.772	4406.059281280035
35	1649.3	5100	0.768	4377.259315154288
36	1667.4	5100	0.766	4446.947677588515
37	1684.2	5400	0.788	4506.247415932618
38	1701.5	5100	0.794	4493.378246928095
39	1728.3	5400	0.8	4555.557994404839
40	1759.9	5100	0.806	4528.69106782728
41	1749.6	4800	0.806	4539.23277694819
42	1730.6	5100	0.81	4591.127800305719
43	1712.4	5100	0.792	4549.464798232386
44	1658.6	4500	0.792	4588.638564404369
45	1676.1	5400	0.794	4586.833000843459
46	1696.6	5100	0.802	4540.756244686108
47	1643.0	4800	0.792	4542.1342600165735
48	1639.5	4800	0.794	4507.912741842551
49	1671.7	5700	0.786	4577.248629774735
50	1647.3	5100	0.79	4501.804294512205
51	1587.6	5100	0.77	4447.622543198833
52	1636.1	4800	0.788	4485.735955320475
53	1593.9	4500	0.776	4448.559254903003
54	1583.7	4800	0.778	4537.343849745422
55	1559.2	4500	0.762	4427.353388368367
56	1655.7	4800	0.778	4500.527496461197
57	1576.1	4500	0.768	4438.724323375906
58	1537.1	4800	0.768	4452.721821005425
59	1581.5	4800	0.784	4537.5355356968785
60	1567.2	4800	0.764	4456.487258037829
61	1545.5	5700	0.742	4362.928655033765
62	1556.7	4500	0.754	4450.848319291212
63	1408.3	4200	0.732	4386.689266417076
64	1614.1	5100	0.768	4470.385571966946
65	1650.5	4500	0.8	4616.759632054895
66	1561.3	4500	0.774	4522.711753471006
67	1597.7	4800	0.776	4476.683099511206
68	1600.3	5100	0.764	4424.536027035539
69	1529.7	4500	0.758	4429.277302643952
70	1629.1	4800	0.782	4527.765956930807
71	1605.8	4800	0.784	4560.450144803523
72	1573.5	5100	0.762	4514.7780364773525
73	1578.0	5100	0.768	4483.723413907574
74	1621.1	5100	0.786	4531.421852760336
75	1560.5	4500	0.778	4565.923834517721
76	1596.0	5100	0.768	4455.595744876839
77	1617.9	5100	0.784	4541.402318505957
78	1630.4	4800	0.784	4554.508573866909
79	1712.9	5100	0.816	4662.68740357051
80	1668.8	4800	0.808	4712.727053311315
81	1662.9	4800	0.804	4649.5792723482455
82	1614.4	5100	0.796	4604.40260758607
83	1627.6	4800	0.8	4644.396175105994
84	1615.2	4800	0.788	4582.507054650646
85	1607.8	4800	0.788	4614.827708402011
86	1608.5	4800	0.788	4540.941267107073
87	1600.5	4500	0.79	4639.541059220826
88	1669.1	5100	0.796	4579.231151380011
89	1626.7	4800	0.808	4645.169795230506
90	1555.8	4800	0.78	4577.99991957866
91	1639.6	4800	0.8	4596.583313063912
92	1578.3	4800	0.788	4642.8893913367465
93	1591.4	5100	0.778	4517.4014744386695
94	1587.6	4500	0.79	4665.584998241587
95	1548.4	4800	0.784	4630.5193667394615
96	1644.6	4800	0.792	4584.11342164702
97	1619.6	5100	0.8	4646.349209768625
98	1641.0	4500	0.804	4599.772341907543
99	1566.8	4800	0.784	4594.521604708294
100	1578.4	5100	0.782	4572.030194121921
