Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	21:31:42	21:31:42	21:31:42			21:31:42	21:31:42	21:31:42	21:31:42	21:31:42	21:31:55	21:31:55	21:31:55	21:31:55	21:31:55	21:31:55			21:31:56	21:31:56		00:00:00		00:00:00	00:00:00	00:00:13	00:00:00	00:00:00		00:00:00	00:00:14
1	21:31:56	21:31:56	21:31:56	21:31:56	21:31:57	21:31:57	21:31:57	21:31:57	21:31:57	21:31:57	21:32:09	21:32:09	21:32:09	21:32:09	21:32:09	21:32:09			21:32:11	21:32:11		00:00:00	00:00:00	00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:01	00:00:14
2	21:32:11	21:32:11	21:32:11	21:32:11	21:32:11	21:32:11			21:32:11	21:32:11	21:32:23	21:32:23	21:32:23	21:32:23	21:32:23	21:32:23			21:32:24	21:32:24		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
3	21:32:24	21:32:24	21:32:24	21:32:24	21:32:24	21:32:24			21:32:24	21:32:24	21:32:36	21:32:36	21:32:36	21:32:36	21:32:36	21:32:36			21:32:37	21:32:37		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
4	21:32:37	21:32:37	21:32:37	21:32:37	21:32:37	21:32:37			21:32:37	21:32:37	21:32:49	21:32:49	21:32:49	21:32:49	21:32:49	21:32:49			21:32:49	21:32:49		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
5	21:32:49	21:32:49	21:32:49	21:32:49	21:32:50	21:32:50			21:32:50	21:32:50	21:33:01	21:33:01	21:33:01	21:33:01	21:33:01	21:33:01			21:33:02	21:33:02		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
6	21:33:02	21:33:02	21:33:02	21:33:02	21:33:02	21:33:02			21:33:02	21:33:02	21:33:14	21:33:14	21:33:14	21:33:14	21:33:14	21:33:14			21:33:15	21:33:15		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
7	21:33:15	21:33:15	21:33:15	21:33:15	21:33:15	21:33:15			21:33:15	21:33:15	21:33:27	21:33:27	21:33:27	21:33:27	21:33:27	21:33:27			21:33:28	21:33:28		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
8	21:33:28	21:33:28	21:33:28	21:33:28	21:33:28	21:33:28			21:33:28	21:33:28	21:33:39	21:33:39	21:33:39	21:33:39	21:33:39	21:33:39			21:33:40	21:33:40		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
9	21:33:40	21:33:40	21:33:40	21:33:40	21:33:40	21:33:40			21:33:40	21:33:40	21:33:52	21:33:52	21:33:52	21:33:52	21:33:52	21:33:52			21:33:53	21:33:53		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
10	21:33:53	21:33:53	21:33:53	21:33:53	21:33:53	21:33:53	21:33:53	21:33:53	21:33:53	21:33:53	21:34:05	21:34:05	21:34:05	21:34:05	21:34:05	21:34:05	21:34:05	21:34:05	21:34:06	21:34:06		00:00:00	00:00:00	00:00:00	00:00:00	00:00:11	00:00:00	00:00:00	00:00:00	00:00:01	00:00:13
11	21:34:06	21:34:06	21:34:06	21:34:06	21:34:06	21:34:06			21:34:06	21:34:06	21:34:18	21:34:18	21:34:18	21:34:18	21:34:18	21:34:18			21:34:19	21:34:19		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
12	21:34:19	21:34:19	21:34:19	21:34:19	21:34:19	21:34:19			21:34:19	21:34:19	21:34:31	21:34:31	21:34:31	21:34:31	21:34:31	21:34:31			21:34:31	21:34:31		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
13	21:34:32	21:34:32	21:34:32	21:34:32	21:34:32	21:34:32			21:34:32	21:34:32	21:34:43	21:34:43	21:34:43	21:34:43	21:34:43	21:34:43			21:34:44	21:34:44		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
14	21:34:44	21:34:44	21:34:44	21:34:44	21:34:44	21:34:44			21:34:44	21:34:44	21:34:56	21:34:56	21:34:56	21:34:56	21:34:56	21:34:56			21:34:57	21:34:57		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
15	21:34:57	21:34:57	21:34:57	21:34:57	21:34:57	21:34:57			21:34:57	21:34:57	21:35:09	21:35:09	21:35:09	21:35:09	21:35:09	21:35:09			21:35:09	21:35:09		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
16	21:35:09	21:35:09	21:35:09	21:35:09	21:35:10	21:35:10			21:35:10	21:35:10	21:35:21	21:35:21	21:35:21	21:35:21	21:35:21	21:35:21			21:35:22	21:35:22		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
17	21:35:22	21:35:22	21:35:22	21:35:22	21:35:22	21:35:22			21:35:22	21:35:22	21:35:34	21:35:34	21:35:34	21:35:34	21:35:34	21:35:34			21:35:34	21:35:34		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
18	21:35:35	21:35:35	21:35:35	21:35:35	21:35:35	21:35:35			21:35:35	21:35:35	21:35:46	21:35:46	21:35:46	21:35:46	21:35:46	21:35:46			21:35:47	21:35:47		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
19	21:35:47	21:35:47	21:35:47	21:35:47	21:35:47	21:35:47			21:35:47	21:35:47	21:35:58	21:35:58	21:35:58	21:35:58	21:35:58	21:35:58			21:35:59	21:35:59		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
20	21:35:59	21:35:59	21:35:59	21:35:59	21:35:59	21:35:59	21:35:59	21:35:59	21:35:59	21:35:59	21:36:11	21:36:11	21:36:11	21:36:11	21:36:11	21:36:11	21:36:11	21:36:11	21:36:13	21:36:13		00:00:00	00:00:00	00:00:00	00:00:00	00:00:12	00:00:00	00:00:00	00:00:00	00:00:01	00:00:13
21	21:36:13	21:36:13	21:36:13	21:36:13	21:36:13	21:36:13			21:36:13	21:36:13	21:36:24	21:36:24	21:36:24	21:36:24	21:36:24	21:36:24			21:36:25	21:36:25		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
22	21:36:25	21:36:25	21:36:25	21:36:25	21:36:25	21:36:25			21:36:25	21:36:25	21:36:37	21:36:37	21:36:37	21:36:37	21:36:37	21:36:37			21:36:38	21:36:38		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
23	21:36:38	21:36:38	21:36:38	21:36:38	21:36:38	21:36:38			21:36:38	21:36:38	21:36:50	21:36:50	21:36:50	21:36:50	21:36:50	21:36:50			21:36:50	21:36:50		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
24	21:36:50	21:36:50	21:36:50	21:36:50	21:36:50	21:36:50			21:36:50	21:36:50	21:37:02	21:37:02	21:37:02	21:37:02	21:37:02	21:37:02			21:37:03	21:37:03		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
25	21:37:03	21:37:03	21:37:03	21:37:03	21:37:03	21:37:03			21:37:03	21:37:03	21:37:15	21:37:15	21:37:15	21:37:15	21:37:15	21:37:15			21:37:16	21:37:16		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
26	21:37:16	21:37:16	21:37:16	21:37:16	21:37:16	21:37:16			21:37:16	21:37:16	21:37:27	21:37:27	21:37:27	21:37:27	21:37:28	21:37:28			21:37:28	21:37:28		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
27	21:37:28	21:37:28	21:37:28	21:37:28	21:37:28	21:37:28			21:37:28	21:37:28	21:37:40	21:37:40	21:37:40	21:37:40	21:37:40	21:37:40			21:37:41	21:37:41		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
28	21:37:41	21:37:41	21:37:41	21:37:41	21:37:41	21:37:41			21:37:41	21:37:41	21:37:53	21:37:53	21:37:53	21:37:53	21:37:53	21:37:53			21:37:53	21:37:53		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
29	21:37:53	21:37:53	21:37:53	21:37:53	21:37:54	21:37:54			21:37:54	21:37:54	21:38:05	21:38:05	21:38:05	21:38:05	21:38:05	21:38:05			21:38:06	21:38:06		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
