ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6512.2	14100	1.0	3697.0105883426195
1	6026.8	13500	0.948	3715.501768705751
2	5717.0	13200	0.912	3723.8365690576547
3	5568.7	12900	0.906	3715.2251993271107
4	5228.3	12600	0.878	3713.0884748281546
5	5051.1	12300	0.854	3733.136757504574
6	4780.1	11700	0.832	3730.92925258506
7	4714.6	11700	0.83	3741.5140348528425
8	4470.4	11400	0.81	3741.9387826865573
9	4267.9	11100	0.784	3748.5755589225746
10	4325.0	11100	0.796	3778.4364193121305
11	4044.2	10500	0.762	3805.375845053623
12	3887.7	10200	0.748	3795.36168203606
13	3774.9	9900	0.738	3834.7245312683317
14	3569.4	9600	0.748	3829.922778126827
15	3511.7	9000	0.732	3878.2469312235185
16	3490.8	9000	0.732	3907.0348947532134
17	3397.4	8700	0.73	3911.0048848384763
18	3329.1	8400	0.724	3942.744078930603
19	3350.9	8700	0.722	3954.0944198593656
20	3305.8	8100	0.716	3992.2465473234797
21	3184.2	7800	0.71	4027.2683568149346
22	3058.5	7500	0.702	4039.3411995931533
23	3058.1	7500	0.712	4049.0247574018226
24	3013.5	7500	0.708	4057.111141516527
25	2928.6	7500	0.716	4068.354719678284
26	2903.7	7500	0.712	4098.776780375145
27	2810.2	7500	0.712	4084.827509042696
28	2765.0	7500	0.712	4093.3457617023037
29	2821.7	7500	0.718	4133.111991632507
30	2788.8	7500	0.718	4157.860945676971
31	2751.6	7500	0.744	4162.0743271740075
32	2796.6	7500	0.74	4204.475840152853
33	2775.3	7500	0.74	4230.852395359673
34	2723.7	7500	0.758	4239.476088625919
35	2699.7	7500	0.762	4284.19955116756
36	2656.5	7500	0.754	4290.716430385325
37	2615.9	7500	0.77	4294.032091819433
38	2620.0	7500	0.764	4300.512172588133
39	2545.7	7500	0.764	4327.468958626505
40	2452.1	7500	0.76	4396.020514971875
41	2503.0	7500	0.776	4422.03978691585
42	2466.0	7500	0.78	4451.488013963731
43	2399.3	7500	0.766	4397.803037692938
44	2426.5	7500	0.762	4441.244516406958
45	2428.2	7500	0.774	4443.116445600981
46	2394.2	7500	0.776	4487.430121790565
47	2382.0	7500	0.782	4473.308127648419
48	2413.1	7500	0.79	4493.285255502678
49	2325.8	7500	0.8	4542.084056339406
50	2362.3	7500	0.8	4562.066220088216
51	2328.5	7500	0.802	4515.660181109257
52	2347.9	7500	0.808	4573.436363440251
53	2299.2	7500	0.808	4557.257300654161
54	2281.5	7500	0.806	4606.142702772465
55	2254.8	7500	0.8	4573.468725438107
56	2251.4	7500	0.812	4607.551583867093
57	2242.9	7500	0.828	4635.813339551147
58	2170.2	7500	0.82	4655.945926898144
59	2157.1	7500	0.828	4652.96742717248
60	2204.2	7500	0.822	4670.41974306032
61	2150.9	7500	0.822	4703.400218203048
62	2176.1	7500	0.818	4682.169855067606
63	2239.6	7500	0.844	4772.144400563158
64	2159.4	7500	0.832	4777.608756505535
65	2147.3	7500	0.836	4767.9060167843945
66	2194.1	7500	0.844	4817.211349554316
67	2143.1	7500	0.828	4752.353950367572
68	2153.0	7500	0.842	4772.470147487072
69	2135.6	7500	0.828	4770.881114214354
70	2126.8	7500	0.846	4822.53839298531
71	2115.0	7500	0.84	4779.13611953023
72	2087.8	7500	0.836	4809.818808831158
73	2083.7	7500	0.848	4805.701333328634
74	2134.5	7500	0.864	4869.624895280808
75	2199.3	7500	0.862	4898.755454523095
76	2177.7	7500	0.846	4851.435375998107
77	2128.4	7500	0.85	4855.8821012132985
78	2092.4	7500	0.848	4851.770662427217
79	2079.8	7500	0.854	4857.857995765663
80	2007.1	7500	0.852	4861.8636085256085
81	2095.8	7500	0.866	4865.291868021555
82	2084.0	7500	0.856	4845.687895439667
83	2108.7	7500	0.85	4839.721182429191
84	2085.6	7500	0.86	4857.250037783063
85	2052.3	7500	0.848	4866.98464065653
86	2042.0	7500	0.858	4862.747603693908
87	2019.5	7500	0.866	4873.392015885762
88	2076.3	7500	0.854	4888.388544894665
89	2018.3	7500	0.864	4888.3866220258615
90	2019.2	7500	0.87	4940.908809938166
91	2013.1	7500	0.872	4866.290853396465
92	2078.7	7500	0.87	4906.235652121646
93	2069.3	7500	0.868	4915.450859717893
94	2007.6	7500	0.856	4892.91054531056
95	2015.6	7500	0.872	4869.307564824447
96	2009.0	7500	0.884	4916.96217666257
97	2003.0	7500	0.878	4911.803910357631
98	1978.0	7500	0.866	4900.370561866608
99	1943.0	7500	0.878	4917.35873277184
100	1989.4	7500	0.874	4917.7843068638695
