Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	04:46:57	04:46:57	04:46:57			04:46:57	04:46:57	04:46:57	04:46:57	04:46:57	04:47:00	04:47:00	04:47:00	04:47:00	04:47:00	04:47:00			04:47:01	04:47:01		00:00:00		00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:00	00:00:04
1	04:47:01	04:47:01	04:47:01	04:47:01	04:47:01	04:47:01	04:47:01	04:47:02	04:47:02	04:47:02	04:47:04	04:47:04	04:47:04	04:47:04	04:47:04	04:47:04			04:47:05	04:47:05		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
2	04:47:05	04:47:05	04:47:05	04:47:05	04:47:05	04:47:05			04:47:05	04:47:05	04:47:07	04:47:07	04:47:07	04:47:07	04:47:07	04:47:07			04:47:08	04:47:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
3	04:47:08	04:47:08	04:47:08	04:47:08	04:47:08	04:47:08			04:47:08	04:47:08	04:47:10	04:47:10	04:47:10	04:47:10	04:47:10	04:47:10			04:47:11	04:47:11		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
4	04:47:11	04:47:11	04:47:11	04:47:11	04:47:11	04:47:11			04:47:11	04:47:11	04:47:13	04:47:13	04:47:13	04:47:13	04:47:13	04:47:13			04:47:14	04:47:14		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
5	04:47:14	04:47:14	04:47:14	04:47:14	04:47:14	04:47:14			04:47:14	04:47:14	04:47:15	04:47:15	04:47:15	04:47:15	04:47:15	04:47:15			04:47:16	04:47:16		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
6	04:47:16	04:47:16	04:47:16	04:47:16	04:47:16	04:47:16			04:47:16	04:47:16	04:47:18	04:47:18	04:47:18	04:47:18	04:47:18	04:47:18			04:47:18	04:47:18		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
7	04:47:19	04:47:19	04:47:19	04:47:19	04:47:19	04:47:19			04:47:19	04:47:19	04:47:20	04:47:20	04:47:20	04:47:20	04:47:20	04:47:20			04:47:21	04:47:21		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
8	04:47:21	04:47:21	04:47:21	04:47:21	04:47:21	04:47:21			04:47:21	04:47:21	04:47:23	04:47:23	04:47:23	04:47:23	04:47:23	04:47:23			04:47:24	04:47:24		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
9	04:47:24	04:47:24	04:47:24	04:47:24	04:47:24	04:47:24			04:47:24	04:47:24	04:47:25	04:47:25	04:47:25	04:47:25	04:47:25	04:47:25			04:47:26	04:47:26		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
10	04:47:26	04:47:26	04:47:26	04:47:26	04:47:26	04:47:26	04:47:26	04:47:26	04:47:26	04:47:26	04:47:28	04:47:28	04:47:28	04:47:28	04:47:28	04:47:28	04:47:28	04:47:28	04:47:29	04:47:29		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:02
11	04:47:29	04:47:29	04:47:29	04:47:29	04:47:29	04:47:29			04:47:29	04:47:29	04:47:31	04:47:31	04:47:31	04:47:31	04:47:31	04:47:31			04:47:31	04:47:31		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
12	04:47:31	04:47:31	04:47:31	04:47:31	04:47:31	04:47:31			04:47:31	04:47:31	04:47:33	04:47:33	04:47:33	04:47:33	04:47:33	04:47:33			04:47:33	04:47:33		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
13	04:47:33	04:47:33	04:47:33	04:47:33	04:47:34	04:47:34			04:47:34	04:47:34	04:47:35	04:47:35	04:47:35	04:47:35	04:47:35	04:47:35			04:47:35	04:47:35		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
14	04:47:36	04:47:36	04:47:36	04:47:36	04:47:36	04:47:36			04:47:36	04:47:36	04:47:37	04:47:37	04:47:37	04:47:37	04:47:37	04:47:37			04:47:38	04:47:38		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
15	04:47:38	04:47:38	04:47:38	04:47:38	04:47:38	04:47:38			04:47:38	04:47:38	04:47:39	04:47:39	04:47:39	04:47:39	04:47:39	04:47:39			04:47:40	04:47:40		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
16	04:47:40	04:47:40	04:47:40	04:47:40	04:47:40	04:47:40			04:47:40	04:47:40	04:47:41	04:47:41	04:47:41	04:47:41	04:47:41	04:47:41			04:47:42	04:47:42		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
17	04:47:42	04:47:42	04:47:42	04:47:42	04:47:42	04:47:42			04:47:42	04:47:42	04:47:43	04:47:43	04:47:43	04:47:43	04:47:43	04:47:43			04:47:44	04:47:44		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
18	04:47:44	04:47:44	04:47:44	04:47:44	04:47:44	04:47:44			04:47:44	04:47:44	04:47:45	04:47:45	04:47:45	04:47:45	04:47:45	04:47:45			04:47:46	04:47:46		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
19	04:47:46	04:47:46	04:47:46	04:47:46	04:47:46	04:47:46			04:47:46	04:47:46	04:47:47	04:47:47	04:47:47	04:47:47	04:47:47	04:47:47			04:47:48	04:47:48		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
20	04:47:48	04:47:48	04:47:48	04:47:48	04:47:48	04:47:48	04:47:48	04:47:48	04:47:48	04:47:48	04:47:50	04:47:50	04:47:50	04:47:50	04:47:50	04:47:50	04:47:50	04:47:50	04:47:51	04:47:51		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:02
21	04:47:51	04:47:51	04:47:51	04:47:51	04:47:51	04:47:51			04:47:51	04:47:51	04:47:52	04:47:52	04:47:52	04:47:52	04:47:52	04:47:52			04:47:53	04:47:53		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
22	04:47:53	04:47:53	04:47:53	04:47:53	04:47:53	04:47:53			04:47:53	04:47:53	04:47:54	04:47:54	04:47:54	04:47:54	04:47:54	04:47:54			04:47:55	04:47:55		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
