ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6573.8	14100	1.0	3697.0105883426195
1	5146.7	12600	0.952	3744.1231003397766
2	4482.6	12000	0.916	3787.7057373431303
3	3907.5	11100	0.896	3826.0757440460434
4	3279.2	9900	0.862	3841.8256395824087
5	2924.9	9000	0.838	3930.988484349022
6	2672.3	8700	0.816	3919.000554465106
7	2550.4	8400	0.81	3955.82800807442
8	2336.6	7800	0.8	3998.4215335951817
9	2267.9	7500	0.766	3970.4493090424658
10	2152.6	7500	0.782	4051.555782063938
11	2102.9	7500	0.774	4077.1825981199786
12	1968.7	6600	0.76	4052.8769927594008
13	1974.1	7500	0.76	4074.197239731006
14	1940.3	7200	0.766	4163.282521454283
15	1900.6	6900	0.76	4129.667461150069
16	1853.4	6600	0.756	4160.623152175306
17	1779.7	7200	0.742	4084.6599471216996
18	1788.3	6900	0.746	4120.427956048415
19	1743.0	6600	0.752	4184.014073156269
20	1692.9	7200	0.726	4074.345327348444
21	1722.0	6600	0.748	4265.353422912658
22	1727.3	7200	0.732	4155.269744691493
23	1675.1	7200	0.742	4214.729676562965
24	1740.4	7500	0.746	4210.080188306345
25	1731.4	7200	0.756	4344.735405396081
26	1644.5	6600	0.742	4264.93672237348
27	1691.6	7200	0.736	4334.743593511014
28	1640.5	6600	0.736	4225.302452919666
29	1679.4	6900	0.754	4325.246623616652
30	1515.7	7200	0.738	4310.201590393068
31	1658.1	7200	0.76	4387.226759441635
32	1657.5	7500	0.766	4392.358155292474
33	1657.1	7200	0.748	4322.711194679887
34	1557.1	7200	0.748	4347.047427830403
35	1648.3	7500	0.746	4340.687423677889
36	1630.5	7200	0.752	4404.819877154896
37	1638.3	7500	0.754	4372.259521580828
38	1646.2	6900	0.768	4464.884432875329
39	1665.3	7200	0.772	4479.045300988042
40	1638.5	7200	0.766	4467.51363980851
41	1633.8	7500	0.774	4447.2838185564015
42	1605.6	7500	0.77	4497.189838359306
43	1578.0	6900	0.76	4501.442209488793
44	1597.3	6900	0.772	4517.506404088118
45	1626.4	7500	0.756	4434.50942969423
46	1622.4	6600	0.786	4511.00039409956
47	1588.0	6900	0.764	4460.546411192473
48	1552.3	6900	0.768	4486.208192324644
49	1635.1	6600	0.766	4504.229549894997
50	1613.7	7200	0.784	4565.460878945043
51	1616.9	7200	0.76	4447.196045671058
52	1679.0	7200	0.796	4590.516206619608
53	1620.7	7500	0.784	4542.507763424365
54	1590.2	7500	0.774	4524.090275639625
55	1571.5	7200	0.766	4509.55701407105
56	1669.8	6300	0.792	4580.078998256245
57	1630.3	6600	0.774	4539.961234101321
58	1581.4	6900	0.76	4506.952116542287
59	1590.5	6600	0.778	4586.963103312686
60	1582.9	7200	0.774	4497.479576971108
61	1642.8	7200	0.752	4458.712521556736
62	1663.1	6900	0.782	4664.67217201685
63	1541.0	7200	0.75	4424.583512132514
64	1640.8	6600	0.788	4518.505484225768
65	1636.8	6300	0.792	4614.225268003733
66	1514.1	6900	0.758	4477.587413678762
67	1596.3	7200	0.76	4414.188119084051
68	1641.8	7200	0.792	4628.982411050295
69	1587.6	7200	0.772	4498.11724550551
70	1627.4	6600	0.78	4541.210381607248
71	1578.0	6000	0.774	4474.00079509751
72	1547.5	6900	0.744	4417.395300434236
73	1559.2	7200	0.766	4421.701746499562
74	1632.8	7200	0.788	4596.745275821934
75	1540.5	6900	0.764	4544.763650010611
76	1568.7	7500	0.754	4498.847933639292
77	1579.2	6600	0.77	4553.428109417434
78	1615.7	7500	0.786	4622.258880875942
79	1565.8	6300	0.78	4587.9348048205475
80	1546.1	6600	0.776	4497.136589764813
81	1561.3	7200	0.766	4546.038553719142
82	1603.1	7200	0.768	4565.786691333795
83	1599.9	7500	0.778	4544.158871716876
84	1559.6	6900	0.764	4496.643464520005
85	1605.3	7500	0.782	4527.2364673195525
86	1567.7	7200	0.778	4521.685999714289
87	1533.9	6600	0.766	4559.562882489504
88	1590.8	7500	0.786	4569.717963858416
89	1615.3	6900	0.788	4622.105295469058
90	1594.0	6900	0.756	4493.2737376951545
91	1589.8	7500	0.784	4543.657349074658
92	1584.7	7500	0.776	4579.360023324278
93	1604.4	6900	0.768	4498.5383748651875
94	1530.0	6900	0.772	4544.651593372407
95	1627.3	7200	0.772	4578.979358182552
96	1601.2	6900	0.798	4625.001683355438
97	1608.7	6600	0.78	4622.518767246561
98	1621.1	7200	0.788	4682.032802339611
99	1537.1	7500	0.774	4591.130124964264
100	1542.6	7200	0.768	4603.747523017345
