Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	13:11:54	13:11:54	13:11:54			13:11:54	13:11:54	13:11:54	13:11:54	13:11:54	13:11:59	13:11:59	13:11:59	13:11:59	13:11:59	13:11:59			13:12:01	13:12:01		00:00:00		00:00:00	00:00:00	00:00:05	00:00:00	00:00:00		00:00:01	00:00:07
1	13:12:01	13:12:01	13:12:01	13:12:01	13:12:01	13:12:01	13:12:01	13:12:01	13:12:01	13:12:01	13:12:05	13:12:05	13:12:05	13:12:05	13:12:05	13:12:05			13:12:07	13:12:07		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:05
2	13:12:07	13:12:07	13:12:07	13:12:07	13:12:07	13:12:07			13:12:07	13:12:07	13:12:10	13:12:10	13:12:10	13:12:10	13:12:10	13:12:10			13:12:11	13:12:11		00:00:00	00:00:00		00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
3	13:12:11	13:12:11	13:12:11	13:12:11	13:12:11	13:12:11			13:12:11	13:12:11	13:12:14	13:12:14	13:12:14	13:12:14	13:12:14	13:12:14			13:12:15	13:12:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	13:12:15	13:12:15	13:12:15	13:12:15	13:12:15	13:12:15			13:12:15	13:12:15	13:12:17	13:12:17	13:12:17	13:12:17	13:12:17	13:12:17			13:12:18	13:12:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	13:12:18	13:12:18	13:12:18	13:12:18	13:12:18	13:12:18			13:12:19	13:12:19	13:12:20	13:12:20	13:12:20	13:12:20	13:12:20	13:12:20			13:12:22	13:12:22		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
6	13:12:22	13:12:22	13:12:22	13:12:22	13:12:22	13:12:22			13:12:22	13:12:22	13:12:24	13:12:24	13:12:24	13:12:24	13:12:24	13:12:24			13:12:25	13:12:25		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	13:12:25	13:12:25	13:12:25	13:12:25	13:12:25	13:12:25			13:12:25	13:12:25	13:12:27	13:12:27	13:12:27	13:12:27	13:12:27	13:12:27			13:12:28	13:12:28		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
8	13:12:28	13:12:28	13:12:28	13:12:28	13:12:29	13:12:29			13:12:29	13:12:29	13:12:31	13:12:31	13:12:31	13:12:31	13:12:31	13:12:31			13:12:32	13:12:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	13:12:32	13:12:32	13:12:32	13:12:32	13:12:32	13:12:32			13:12:32	13:12:32	13:12:34	13:12:34	13:12:34	13:12:34	13:12:34	13:12:34			13:12:35	13:12:35		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:03
10	13:12:35	13:12:35	13:12:35	13:12:35	13:12:35	13:12:35	13:12:35	13:12:35	13:12:35	13:12:35	13:12:37	13:12:37	13:12:37	13:12:37	13:12:37	13:12:37	13:12:37	13:12:37	13:12:39	13:12:39		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
11	13:12:39	13:12:39	13:12:39	13:12:39	13:12:39	13:12:39			13:12:39	13:12:39	13:12:41	13:12:41	13:12:41	13:12:41	13:12:41	13:12:41			13:12:42	13:12:42		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
12	13:12:42	13:12:42	13:12:42	13:12:42	13:12:42	13:12:42			13:12:42	13:12:42	13:12:44	13:12:44	13:12:44	13:12:44	13:12:44	13:12:44			13:12:45	13:12:45		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
13	13:12:45	13:12:45	13:12:45	13:12:45	13:12:45	13:12:45			13:12:45	13:12:45	13:12:47	13:12:47	13:12:47	13:12:47	13:12:47	13:12:47			13:12:48	13:12:48		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	13:12:48	13:12:48	13:12:48	13:12:48	13:12:48	13:12:48			13:12:48	13:12:48	13:12:50	13:12:50	13:12:50	13:12:50	13:12:50	13:12:50			13:12:51	13:12:51		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
