Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	13:52:25	13:52:25	13:52:25			13:52:25	13:52:25	13:52:25	13:52:25	13:52:25	13:52:29	13:52:29	13:52:29	13:52:29	13:52:29	13:52:29			13:52:30	13:52:30		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	13:52:31	13:52:31	13:52:31	13:52:31	13:52:31	13:52:31	13:52:31	13:52:31	13:52:31	13:52:31	13:52:34	13:52:34	13:52:34	13:52:34	13:52:34	13:52:34			13:52:36	13:52:36		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:05
2	13:52:36	13:52:36	13:52:36	13:52:36	13:52:36	13:52:36			13:52:36	13:52:36	13:52:39	13:52:39	13:52:39	13:52:39	13:52:39	13:52:39			13:52:40	13:52:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
3	13:52:40	13:52:40	13:52:40	13:52:40	13:52:40	13:52:40			13:52:40	13:52:40	13:52:42	13:52:42	13:52:42	13:52:42	13:52:42	13:52:42			13:52:44	13:52:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	13:52:44	13:52:44	13:52:44	13:52:44	13:52:44	13:52:44			13:52:44	13:52:44	13:52:46	13:52:46	13:52:46	13:52:46	13:52:46	13:52:46			13:52:47	13:52:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	13:52:47	13:52:47	13:52:47	13:52:47	13:52:48	13:52:48			13:52:48	13:52:48	13:52:50	13:52:50	13:52:50	13:52:50	13:52:50	13:52:50			13:52:50	13:52:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:02
6	13:52:51	13:52:51	13:52:51	13:52:51	13:52:51	13:52:51			13:52:51	13:52:51	13:52:53	13:52:53	13:52:53	13:52:53	13:52:53	13:52:53			13:52:54	13:52:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	13:52:54	13:52:54	13:52:54	13:52:54	13:52:55	13:52:55			13:52:55	13:52:55	13:52:57	13:52:57	13:52:57	13:52:57	13:52:57	13:52:57			13:52:58	13:52:58		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
8	13:52:58	13:52:58	13:52:58	13:52:58	13:52:58	13:52:58			13:52:58	13:52:58	13:53:00	13:53:00	13:53:00	13:53:00	13:53:00	13:53:00			13:53:01	13:53:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	13:53:01	13:53:01	13:53:01	13:53:01	13:53:01	13:53:01			13:53:01	13:53:01	13:53:03	13:53:03	13:53:03	13:53:03	13:53:03	13:53:03			13:53:04	13:53:04		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
10	13:53:04	13:53:04	13:53:04	13:53:04	13:53:04	13:53:04	13:53:04	13:53:04	13:53:04	13:53:04	13:53:06	13:53:06	13:53:06	13:53:06	13:53:06	13:53:06	13:53:06	13:53:06	13:53:08	13:53:08		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
11	13:53:08	13:53:08	13:53:08	13:53:08	13:53:09	13:53:09			13:53:09	13:53:09	13:53:10	13:53:10	13:53:10	13:53:10	13:53:10	13:53:10			13:53:11	13:53:11		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
12	13:53:12	13:53:12	13:53:12	13:53:12	13:53:12	13:53:12			13:53:12	13:53:12	13:53:13	13:53:13	13:53:13	13:53:13	13:53:13	13:53:13			13:53:14	13:53:14		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
13	13:53:14	13:53:14	13:53:14	13:53:14	13:53:14	13:53:14			13:53:14	13:53:14	13:53:16	13:53:16	13:53:16	13:53:16	13:53:16	13:53:16			13:53:17	13:53:17		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	13:53:17	13:53:17	13:53:17	13:53:17	13:53:17	13:53:17			13:53:17	13:53:17	13:53:19	13:53:19	13:53:19	13:53:19	13:53:19	13:53:19			13:53:20	13:53:20		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
15	13:53:20	13:53:20	13:53:20	13:53:20	13:53:20	13:53:20			13:53:20	13:53:20	13:53:22	13:53:22	13:53:22	13:53:22	13:53:22	13:53:22			13:53:23	13:53:23		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	13:53:23	13:53:23	13:53:23	13:53:23	13:53:23	13:53:23			13:53:23	13:53:23	13:53:25	13:53:25	13:53:25	13:53:25	13:53:25	13:53:25			13:53:26	13:53:26		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
17	13:53:26	13:53:26	13:53:26	13:53:26	13:53:26	13:53:26			13:53:26	13:53:26	13:53:27	13:53:27	13:53:27	13:53:27	13:53:27	13:53:27			13:53:28	13:53:28		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
18	13:53:28	13:53:28	13:53:28	13:53:28	13:53:29	13:53:29			13:53:29	13:53:29	13:53:30	13:53:30	13:53:30	13:53:30	13:53:30	13:53:30			13:53:31	13:53:31		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
19	13:53:31	13:53:31	13:53:31	13:53:31	13:53:31	13:53:31			13:53:31	13:53:31	13:53:33	13:53:33	13:53:33	13:53:33	13:53:33	13:53:33			13:53:34	13:53:34		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
20	13:53:34	13:53:34	13:53:34	13:53:34	13:53:34	13:53:34	13:53:34	13:53:34	13:53:34	13:53:34	13:53:35	13:53:35	13:53:35	13:53:35	13:53:35	13:53:35	13:53:35	13:53:35	13:53:37	13:53:37		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
21	13:53:37	13:53:37	13:53:37	13:53:37	13:53:37	13:53:37			13:53:37	13:53:37	13:53:39	13:53:39	13:53:39	13:53:39	13:53:39	13:53:39			13:53:39	13:53:39		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
22	13:53:40	13:53:40	13:53:40	13:53:40	13:53:40	13:53:40			13:53:40	13:53:40	13:53:41	13:53:41	13:53:41	13:53:41	13:53:41	13:53:41			13:53:42	13:53:42		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
23	13:53:42	13:53:42	13:53:42	13:53:42	13:53:42	13:53:42			13:53:42	13:53:42	13:53:44	13:53:44	13:53:44	13:53:44	13:53:44	13:53:44			13:53:45	13:53:45		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
24	13:53:45	13:53:45	13:53:45	13:53:45	13:53:45	13:53:45			13:53:45	13:53:45	13:53:46	13:53:46	13:53:46	13:53:46	13:53:46	13:53:46			13:53:47	13:53:47		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
25	13:53:47	13:53:47	13:53:47	13:53:47	13:53:47	13:53:47			13:53:47	13:53:47	13:53:48	13:53:48	13:53:48	13:53:48	13:53:48	13:53:48			13:53:49	13:53:49		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
26	13:53:50	13:53:50	13:53:50	13:53:50	13:53:50	13:53:50			13:53:50	13:53:50	13:53:51	13:53:51	13:53:51	13:53:51	13:53:51	13:53:51			13:53:52	13:53:52		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
27	13:53:52	13:53:52	13:53:52	13:53:52	13:53:52	13:53:52			13:53:52	13:53:52	13:53:54	13:53:54	13:53:54	13:53:54	13:53:54	13:53:54			13:53:55	13:53:55		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
28	13:53:55	13:53:55	13:53:55	13:53:55	13:53:55	13:53:55			13:53:55	13:53:55	13:53:56	13:53:56	13:53:56	13:53:56	13:53:56	13:53:56			13:53:57	13:53:57		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
29	13:53:57	13:53:57	13:53:57	13:53:57	13:53:57	13:53:57			13:53:57	13:53:57	13:53:58	13:53:58	13:53:58	13:53:58	13:53:58	13:53:58			13:53:59	13:53:59		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
