Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	19:10:37	19:10:37	19:10:37			19:10:37	19:10:37	19:10:37	19:10:37	19:10:37	19:10:48	19:10:48	19:10:48	19:10:48	19:10:48	19:10:48			19:10:49	19:10:49		00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:01	00:00:11
1	19:10:49	19:10:49	19:10:49	19:10:49	19:10:50	19:10:50	19:10:50	19:10:50	19:10:50	19:10:50	19:10:59	19:10:59	19:10:59	19:10:59	19:10:59	19:10:59			19:11:00	19:11:00		00:00:00	00:00:00	00:00:00	00:00:00	00:00:09	00:00:00	00:00:00		00:00:01	00:00:11
2	19:11:01	19:11:01	19:11:01	19:11:01	19:11:01	19:11:01			19:11:01	19:11:01	19:11:10	19:11:10	19:11:10	19:11:10	19:11:10	19:11:10			19:11:11	19:11:11		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:10
3	19:11:11	19:11:11	19:11:11	19:11:11	19:11:11	19:11:11			19:11:11	19:11:11	19:11:19	19:11:19	19:11:19	19:11:19	19:11:19	19:11:19			19:11:20	19:11:20		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
4	19:11:20	19:11:20	19:11:20	19:11:20	19:11:21	19:11:21			19:11:21	19:11:21	19:11:29	19:11:29	19:11:29	19:11:29	19:11:29	19:11:29			19:11:30	19:11:30		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
5	19:11:30	19:11:30	19:11:30	19:11:30	19:11:30	19:11:30			19:11:30	19:11:30	19:11:38	19:11:38	19:11:38	19:11:38	19:11:38	19:11:38			19:11:39	19:11:39		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:09
6	19:11:39	19:11:39	19:11:39	19:11:39	19:11:39	19:11:39			19:11:39	19:11:39	19:11:48	19:11:48	19:11:48	19:11:48	19:11:48	19:11:48			19:11:49	19:11:49		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
7	19:11:49	19:11:49	19:11:49	19:11:49	19:11:50	19:11:50			19:11:50	19:11:50	19:11:58	19:11:58	19:11:58	19:11:58	19:11:58	19:11:58			19:11:59	19:11:59		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
8	19:11:59	19:11:59	19:11:59	19:11:59	19:11:59	19:11:59			19:11:59	19:11:59	19:12:07	19:12:07	19:12:07	19:12:07	19:12:07	19:12:07			19:12:08	19:12:08		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:09
9	19:12:08	19:12:08	19:12:08	19:12:08	19:12:08	19:12:08			19:12:08	19:12:08	19:12:16	19:12:16	19:12:16	19:12:16	19:12:16	19:12:16			19:12:17	19:12:17		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:01	00:00:08
10	19:12:17	19:12:17	19:12:17	19:12:17	19:12:17	19:12:17	19:12:17	19:12:18	19:12:18	19:12:18	19:12:26	19:12:26	19:12:26	19:12:26	19:12:26	19:12:26	19:12:26	19:12:26	19:12:28	19:12:28		00:00:00	00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00	00:00:00	00:00:01	00:00:10
11	19:12:28	19:12:28	19:12:28	19:12:28	19:12:28	19:12:28			19:12:28	19:12:28	19:12:36	19:12:36	19:12:36	19:12:36	19:12:36	19:12:36			19:12:37	19:12:37		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
12	19:12:37	19:12:37	19:12:37	19:12:37	19:12:37	19:12:37			19:12:37	19:12:37	19:12:46	19:12:46	19:12:46	19:12:46	19:12:46	19:12:46			19:12:47	19:12:47		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
13	19:12:47	19:12:47	19:12:47	19:12:47	19:12:47	19:12:47			19:12:47	19:12:47	19:12:55	19:12:55	19:12:55	19:12:55	19:12:55	19:12:55			19:12:56	19:12:56		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
14	19:12:56	19:12:56	19:12:56	19:12:56	19:12:56	19:12:56			19:12:56	19:12:56	19:13:04	19:13:04	19:13:04	19:13:04	19:13:04	19:13:04			19:13:05	19:13:05		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
15	19:13:05	19:13:05	19:13:05	19:13:05	19:13:05	19:13:05			19:13:05	19:13:05	19:13:17	19:13:17	19:13:17	19:13:17	19:13:17	19:13:17			19:13:18	19:13:18		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:01	00:00:13
16	19:13:19	19:13:19	19:13:19	19:13:19	19:13:19	19:13:19			19:13:19	19:13:19	19:13:28	19:13:28	19:13:28	19:13:28	19:13:28	19:13:28			19:13:29	19:13:29		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
17	19:13:30	19:13:30	19:13:30	19:13:30	19:13:30	19:13:30			19:13:30	19:13:30	19:13:38	19:13:38	19:13:38	19:13:38	19:13:38	19:13:38			19:13:39	19:13:39		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:09
18	19:13:40	19:13:40	19:13:40	19:13:40	19:13:40	19:13:40			19:13:40	19:13:40	19:13:48	19:13:48	19:13:48	19:13:48	19:13:48	19:13:48			19:13:49	19:13:49		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
19	19:13:49	19:13:49	19:13:49	19:13:49	19:13:49	19:13:49			19:13:49	19:13:49	19:13:58	19:13:58	19:13:58	19:13:58	19:13:58	19:13:58			19:13:58	19:13:58		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
20	19:13:59	19:13:59	19:13:59	19:13:59	19:13:59	19:13:59	19:13:59	19:13:59	19:13:59	19:13:59	19:14:08	19:14:08	19:14:08	19:14:08	19:14:08	19:14:08	19:14:08	19:14:08	19:14:09	19:14:09		00:00:00	00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00	00:00:00	00:00:01	00:00:10
21	19:14:09	19:14:09	19:14:09	19:14:09	19:14:10	19:14:10			19:14:10	19:14:10	19:14:18	19:14:18	19:14:18	19:14:18	19:14:18	19:14:18			19:14:19	19:14:19		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
22	19:14:19	19:14:19	19:14:19	19:14:19	19:14:19	19:14:19			19:14:19	19:14:19	19:14:27	19:14:27	19:14:27	19:14:27	19:14:27	19:14:27			19:14:28	19:14:28		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
23	19:14:28	19:14:28	19:14:28	19:14:28	19:14:28	19:14:28			19:14:28	19:14:28	19:14:36	19:14:36	19:14:36	19:14:36	19:14:36	19:14:36			19:14:37	19:14:37		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
24	19:14:37	19:14:37	19:14:37	19:14:37	19:14:37	19:14:37			19:14:38	19:14:38	19:14:46	19:14:46	19:14:46	19:14:46	19:14:46	19:14:46			19:14:46	19:14:46		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
25	19:14:46	19:14:46	19:14:46	19:14:46	19:14:47	19:14:47			19:14:47	19:14:47	19:14:55	19:14:55	19:14:55	19:14:55	19:14:55	19:14:55			19:14:56	19:14:56		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
26	19:14:56	19:14:56	19:14:56	19:14:56	19:14:56	19:14:56			19:14:56	19:14:56	19:15:04	19:15:04	19:15:04	19:15:04	19:15:04	19:15:04			19:15:05	19:15:05		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
27	19:15:05	19:15:05	19:15:05	19:15:05	19:15:05	19:15:05			19:15:05	19:15:05	19:15:14	19:15:14	19:15:14	19:15:14	19:15:14	19:15:14			19:15:15	19:15:15		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
28	19:15:15	19:15:15	19:15:15	19:15:15	19:15:15	19:15:15			19:15:15	19:15:15	19:15:23	19:15:23	19:15:23	19:15:23	19:15:23	19:15:23			19:15:24	19:15:24		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
29	19:15:24	19:15:24	19:15:24	19:15:24	19:15:24	19:15:24			19:15:24	19:15:24	19:15:32	19:15:32	19:15:32	19:15:32	19:15:32	19:15:32			19:15:33	19:15:33		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:09
30	19:15:33	19:15:33	19:15:33	19:15:33	19:15:33	19:15:33	19:15:33	19:15:33	19:15:33	19:15:33	19:15:42	19:15:42	19:15:42	19:15:42	19:15:42	19:15:42	19:15:42	19:15:42	19:15:43	19:15:43		00:00:00	00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00	00:00:00	00:00:01	00:00:10
31	19:15:44	19:15:44	19:15:44	19:15:44	19:15:44	19:15:44			19:15:44	19:15:44	19:15:52	19:15:52	19:15:52	19:15:52	19:15:52	19:15:52			19:15:53	19:15:53		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
32	19:15:53	19:15:53	19:15:53	19:15:53	19:15:53	19:15:53			19:15:53	19:15:53	19:16:01	19:16:01	19:16:01	19:16:01	19:16:01	19:16:01			19:16:01	19:16:01		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
33	19:16:02	19:16:02	19:16:02	19:16:02	19:16:02	19:16:02			19:16:02	19:16:02	19:16:10	19:16:10	19:16:10	19:16:10	19:16:10	19:16:10			19:16:11	19:16:11		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
34	19:16:11	19:16:11	19:16:11	19:16:11	19:16:11	19:16:11			19:16:11	19:16:11	19:16:19	19:16:19	19:16:19	19:16:19	19:16:19	19:16:19			19:16:20	19:16:20		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
35	19:16:20	19:16:20	19:16:20	19:16:20	19:16:20	19:16:20			19:16:20	19:16:20	19:16:28	19:16:28	19:16:28	19:16:28	19:16:28	19:16:28			19:16:29	19:16:29		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
36	19:16:29	19:16:29	19:16:29	19:16:29	19:16:30	19:16:30			19:16:30	19:16:30	19:16:38	19:16:38	19:16:38	19:16:38	19:16:38	19:16:38			19:16:38	19:16:38		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
37	19:16:39	19:16:39	19:16:39	19:16:39	19:16:39	19:16:39			19:16:39	19:16:39	19:16:47	19:16:47	19:16:47	19:16:47	19:16:47	19:16:47			19:16:48	19:16:48		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
38	19:16:48	19:16:48	19:16:48	19:16:48	19:16:48	19:16:48			19:16:48	19:16:48	19:16:56	19:16:56	19:16:56	19:16:56	19:16:56	19:16:56			19:16:57	19:16:57		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:09
39	19:16:57	19:16:57	19:16:57	19:16:57	19:16:57	19:16:57			19:16:57	19:16:57	19:17:05	19:17:05	19:17:05	19:17:05	19:17:05	19:17:05			19:17:06	19:17:06		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
40	19:17:06	19:17:06	19:17:06	19:17:06	19:17:06	19:17:06	19:17:06	19:17:07	19:17:07	19:17:07	19:17:15	19:17:15	19:17:15	19:17:15	19:17:15	19:17:15	19:17:15	19:17:15	19:17:16	19:17:16		00:00:00	00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00	00:00:00	00:00:01	00:00:10
41	19:17:17	19:17:17	19:17:17	19:17:17	19:17:17	19:17:17			19:17:17	19:17:17	19:17:25	19:17:25	19:17:25	19:17:25	19:17:25	19:17:25			19:17:26	19:17:26		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
42	19:17:26	19:17:26	19:17:26	19:17:26	19:17:26	19:17:26			19:17:26	19:17:26	19:17:34	19:17:34	19:17:34	19:17:34	19:17:34	19:17:34			19:17:35	19:17:35		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
43	19:17:35	19:17:35	19:17:35	19:17:35	19:17:35	19:17:35			19:17:35	19:17:35	19:17:43	19:17:43	19:17:43	19:17:43	19:17:43	19:17:43			19:17:44	19:17:44		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:09
44	19:17:45	19:17:45	19:17:45	19:17:45	19:17:45	19:17:45			19:17:45	19:17:45	19:17:56	19:17:56	19:17:56	19:17:56	19:17:56	19:17:56			19:17:57	19:17:57		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
45	19:17:57	19:17:57	19:17:57	19:17:57	19:17:57	19:17:57			19:17:57	19:17:57	19:18:07	19:18:07	19:18:07	19:18:07	19:18:07	19:18:07			19:18:08	19:18:08		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:01	00:00:10
46	19:18:08	19:18:08	19:18:08	19:18:08	19:18:08	19:18:08			19:18:08	19:18:08	19:18:17	19:18:17	19:18:17	19:18:17	19:18:17	19:18:17			19:18:18	19:18:18		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:09
47	19:18:18	19:18:18	19:18:18	19:18:18	19:18:18	19:18:18			19:18:19	19:18:19	19:18:27	19:18:27	19:18:27	19:18:27	19:18:27	19:18:27			19:18:28	19:18:28		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
48	19:18:28	19:18:28	19:18:28	19:18:28	19:18:28	19:18:28			19:18:28	19:18:28	19:18:36	19:18:36	19:18:36	19:18:36	19:18:36	19:18:36			19:18:37	19:18:37		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
49	19:18:37	19:18:37	19:18:37	19:18:37	19:18:37	19:18:37			19:18:37	19:18:37	19:18:46	19:18:46	19:18:46	19:18:46	19:18:46	19:18:46			19:18:47	19:18:47		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:09
50	19:18:47	19:18:47	19:18:47	19:18:47	19:18:47	19:18:47	19:18:47	19:18:47	19:18:47	19:18:47	19:18:56	19:18:56	19:18:56	19:18:56	19:18:56	19:18:56	19:18:56	19:18:56	19:18:57	19:18:57		00:00:00	00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00	00:00:00	00:00:01	00:00:10
51	19:18:58	19:18:58	19:18:58	19:18:58	19:18:58	19:18:58			19:18:58	19:18:58	19:19:06	19:19:06	19:19:06	19:19:06	19:19:06	19:19:06			19:19:07	19:19:07		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:08
52	19:19:07	19:19:07	19:19:07	19:19:07	19:19:07	19:19:07			19:19:07	19:19:07	19:19:15	19:19:15	19:19:15	19:19:15	19:19:15	19:19:15			19:19:16	19:19:16		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
53	19:19:16	19:19:16	19:19:16	19:19:16	19:19:16	19:19:16			19:19:16	19:19:16	19:19:24	19:19:24	19:19:24	19:19:24	19:19:24	19:19:24			19:19:25	19:19:25		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:09
