ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6522.0	14100	1.0	3697.0105883426195
1	5510.3	13500	0.948	3588.7803119686328
2	4945.8	13200	0.91	3517.569660225396
3	4618.2	12900	0.892	3471.682373616829
4	4214.4	12600	0.864	3419.2748096381447
5	3856.5	12000	0.832	3355.080457576481
6	3477.8	11400	0.802	3301.391679189217
7	3397.2	11400	0.798	3296.915975153837
8	3098.0	11100	0.77	3242.283659504183
9	2875.1	10800	0.74	3182.6920457241617
10	2869.1	10800	0.74	3199.8801999328957
11	2553.4	9900	0.704	3147.627276538645
12	2443.6	9900	0.69	3117.4107191452076
13	2296.7	9600	0.682	3121.7975228911487
14	2200.7	9000	0.68	3150.608978086262
15	2089.8	8700	0.666	3136.7752392080565
16	2047.9	8700	0.662	3139.6927175879323
17	1980.7	8400	0.66	3147.5806499897594
18	1853.6	7800	0.642	3140.3518842037925
19	1827.1	7500	0.63	3126.135325631925
20	1793.7	7500	0.626	3144.4175601863317
21	1706.0	7200	0.616	3141.792399094475
22	1644.7	6900	0.612	3146.794474647933
23	1639.7	6600	0.608	3162.7909487347706
24	1621.9	6600	0.608	3179.5118072136306
25	1557.3	6300	0.614	3212.190785519185
26	1535.5	6300	0.612	3234.9119886994577
27	1516.6	6000	0.6	3229.5045376069847
28	1453.0	5700	0.602	3255.702913646249
29	1502.1	5400	0.6	3272.9591963211083
30	1476.7	5400	0.608	3306.7135342607257
31	1526.5	5700	0.63	3391.724756548962
32	1456.8	5400	0.624	3404.4708157140863
33	1456.2	5100	0.622	3416.8115614803346
34	1451.6	5100	0.636	3463.818669717605
35	1473.2	4800	0.632	3489.8895899783306
36	1454.9	5100	0.62	3456.89575071442
37	1480.6	5100	0.652	3557.737798135399
38	1517.9	5100	0.644	3584.6085496683827
39	1520.3	5100	0.656	3612.8756547910643
40	1475.9	4800	0.65	3636.2363296703743
41	1500.1	4800	0.658	3635.6503401110144
42	1491.8	4800	0.664	3704.7318878206165
43	1425.6	4800	0.64	3605.3267670799173
44	1406.3	5100	0.642	3656.0341547283506
45	1447.8	4800	0.658	3718.5663704267117
46	1525.2	5100	0.668	3783.9193443377835
47	1501.3	4800	0.692	3878.826606306111
48	1518.4	5400	0.684	3828.128463718924
49	1538.8	5100	0.71	3918.870029883123
50	1485.3	5100	0.692	3881.9893915863063
51	1509.8	4800	0.698	3895.6738043808487
52	1549.4	5100	0.702	3931.6531322339797
53	1604.6	5100	0.732	4018.8592600641337
54	1536.6	5100	0.714	3958.608336274548
55	1552.8	4800	0.706	3953.7795513291826
56	1541.8	4800	0.728	4057.0811374985433
57	1568.7	5400	0.732	4088.1089769268137
58	1555.8	4800	0.73	4103.434912043201
59	1546.4	4800	0.74	4137.668633442369
60	1488.8	4500	0.728	4124.256442955763
61	1483.5	4800	0.718	4085.728386074032
62	1480.1	4800	0.722	4102.864594986868
63	1536.8	5100	0.74	4169.705029683745
64	1467.8	4800	0.724	4137.826119399525
65	1475.9	5100	0.732	4149.806311910663
66	1546.1	4800	0.748	4236.958554044599
67	1547.9	4800	0.75	4270.490537012943
68	1529.0	4800	0.738	4202.707389277252
69	1577.1	5100	0.754	4289.15076295502
70	1609.5	5100	0.776	4369.120381206522
71	1558.7	4800	0.766	4293.061086036628
72	1534.9	5100	0.758	4313.789077986386
73	1563.4	4800	0.768	4304.988147218518
74	1618.2	4800	0.784	4378.043520111209
75	1638.1	5100	0.784	4384.7423211382265
76	1606.5	4800	0.782	4441.124060205943
77	1607.6	4800	0.774	4351.500702993773
78	1607.8	4800	0.79	4441.568974653015
79	1639.7	4800	0.79	4417.0193053215435
80	1619.1	4800	0.792	4446.396119351456
81	1646.3	5100	0.788	4436.786803689772
82	1565.3	4800	0.776	4406.338676890234
83	1584.6	4800	0.768	4336.220348433466
84	1600.0	4800	0.78	4386.123546970321
85	1605.3	4800	0.782	4457.4502162204335
86	1611.1	4800	0.79	4423.283717471483
87	1653.0	4800	0.804	4545.467567232383
88	1619.4	4800	0.786	4483.53567881167
89	1616.5	5100	0.786	4435.293094980598
90	1646.7	4800	0.802	4532.919696809953
91	1653.2	4800	0.806	4532.927559289456
92	1604.5	4800	0.796	4496.094135996102
93	1607.5	4500	0.802	4554.258354184152
94	1554.4	4800	0.772	4463.792726518341
95	1550.5	5400	0.782	4477.099168724418
96	1600.6	4800	0.798	4550.014592004562
97	1624.3	5100	0.79	4531.808044131869
98	1660.1	4800	0.812	4614.749199644437
99	1672.0	4800	0.81	4596.326406682403
100	1628.2	4800	0.804	4561.173300905548
