Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	17:07:45	17:07:45	17:07:45			17:07:45	17:07:45	17:07:46	17:07:46	17:07:46	17:07:50	17:07:50	17:07:50	17:07:50	17:07:50	17:07:50			17:07:51	17:07:51		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	17:07:51	17:07:51	17:07:51	17:07:51	17:07:52	17:07:52	17:07:52	17:07:52	17:07:52	17:07:52	17:07:55	17:07:55	17:07:55	17:07:55	17:07:55	17:07:55			17:07:56	17:07:56		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
2	17:07:56	17:07:56	17:07:56	17:07:56	17:07:56	17:07:56			17:07:56	17:07:56	17:07:59	17:07:59	17:07:59	17:07:59	17:07:59	17:07:59			17:08:00	17:08:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	17:08:00	17:08:00	17:08:00	17:08:00	17:08:00	17:08:00			17:08:00	17:08:00	17:08:04	17:08:04	17:08:04	17:08:04	17:08:04	17:08:04			17:08:05	17:08:05		00:00:00	00:00:00		00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
4	17:08:05	17:08:05	17:08:05	17:08:05	17:08:05	17:08:05			17:08:05	17:08:05	17:08:08	17:08:08	17:08:08	17:08:08	17:08:08	17:08:08			17:08:09	17:08:09		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	17:08:09	17:08:09	17:08:09	17:08:09	17:08:09	17:08:09			17:08:09	17:08:09	17:08:12	17:08:12	17:08:12	17:08:12	17:08:12	17:08:12			17:08:13	17:08:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	17:08:13	17:08:13	17:08:13	17:08:13	17:08:13	17:08:13			17:08:13	17:08:13	17:08:15	17:08:15	17:08:15	17:08:15	17:08:15	17:08:15			17:08:16	17:08:16		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	17:08:16	17:08:16	17:08:16	17:08:16	17:08:16	17:08:16			17:08:16	17:08:16	17:08:19	17:08:19	17:08:19	17:08:19	17:08:19	17:08:19			17:08:20	17:08:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	17:08:20	17:08:20	17:08:20	17:08:20	17:08:20	17:08:20			17:08:20	17:08:20	17:08:22	17:08:22	17:08:22	17:08:22	17:08:22	17:08:22			17:08:23	17:08:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	17:08:24	17:08:24	17:08:24	17:08:24	17:08:24	17:08:24			17:08:24	17:08:24	17:08:26	17:08:26	17:08:26	17:08:26	17:08:26	17:08:26			17:08:27	17:08:27		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
10	17:08:27	17:08:27	17:08:27	17:08:27	17:08:27	17:08:27	17:08:27	17:08:27	17:08:27	17:08:27	17:08:29	17:08:29	17:08:29	17:08:29	17:08:29	17:08:29	17:08:29	17:08:29	17:08:31	17:08:31		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:01	00:00:04
11	17:08:31	17:08:31	17:08:31	17:08:31	17:08:31	17:08:31			17:08:31	17:08:31	17:08:33	17:08:33	17:08:33	17:08:33	17:08:33	17:08:33			17:08:34	17:08:34		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
12	17:08:34	17:08:34	17:08:34	17:08:34	17:08:34	17:08:34			17:08:34	17:08:34	17:08:36	17:08:36	17:08:36	17:08:36	17:08:36	17:08:36			17:08:37	17:08:37		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
13	17:08:37	17:08:37	17:08:37	17:08:37	17:08:38	17:08:38			17:08:38	17:08:38	17:08:39	17:08:39	17:08:39	17:08:39	17:08:39	17:08:39			17:08:40	17:08:40		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	17:08:40	17:08:40	17:08:40	17:08:40	17:08:41	17:08:41			17:08:41	17:08:41	17:08:42	17:08:42	17:08:42	17:08:42	17:08:42	17:08:42			17:08:43	17:08:43		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
15	17:08:43	17:08:43	17:08:43	17:08:43	17:08:43	17:08:43			17:08:43	17:08:43	17:08:45	17:08:45	17:08:45	17:08:45	17:08:45	17:08:45			17:08:46	17:08:46		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	17:08:46	17:08:46	17:08:46	17:08:46	17:08:46	17:08:46			17:08:46	17:08:46	17:08:48	17:08:48	17:08:48	17:08:48	17:08:48	17:08:48			17:08:49	17:08:49		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
17	17:08:49	17:08:49	17:08:49	17:08:49	17:08:49	17:08:49			17:08:49	17:08:49	17:08:50	17:08:50	17:08:50	17:08:50	17:08:50	17:08:50			17:08:51	17:08:51		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
18	17:08:52	17:08:52	17:08:52	17:08:52	17:08:52	17:08:52			17:08:52	17:08:52	17:08:53	17:08:53	17:08:53	17:08:53	17:08:53	17:08:53			17:08:54	17:08:54		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
19	17:08:54	17:08:54	17:08:54	17:08:54	17:08:54	17:08:54			17:08:54	17:08:54	17:08:56	17:08:56	17:08:56	17:08:56	17:08:56	17:08:56			17:08:57	17:08:57		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
20	17:08:57	17:08:57	17:08:57	17:08:57	17:08:57	17:08:57	17:08:57	17:08:57	17:08:57	17:08:57	17:08:58	17:08:58	17:08:58	17:08:58	17:08:58	17:08:58	17:08:58	17:08:58	17:09:00	17:09:00		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
21	17:09:00	17:09:00	17:09:00	17:09:00	17:09:00	17:09:00			17:09:00	17:09:00	17:09:02	17:09:02	17:09:02	17:09:02	17:09:02	17:09:02			17:09:03	17:09:03		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
22	17:09:03	17:09:03	17:09:03	17:09:03	17:09:03	17:09:03			17:09:03	17:09:03	17:09:04	17:09:04	17:09:04	17:09:04	17:09:04	17:09:04			17:09:05	17:09:05		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
23	17:09:05	17:09:05	17:09:05	17:09:05	17:09:05	17:09:05			17:09:05	17:09:05	17:09:07	17:09:07	17:09:07	17:09:07	17:09:07	17:09:07			17:09:07	17:09:07		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
24	17:09:08	17:09:08	17:09:08	17:09:08	17:09:08	17:09:08			17:09:08	17:09:08	17:09:09	17:09:09	17:09:09	17:09:09	17:09:09	17:09:09			17:09:10	17:09:10		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
25	17:09:10	17:09:10	17:09:10	17:09:10	17:09:10	17:09:10			17:09:10	17:09:10	17:09:11	17:09:11	17:09:11	17:09:11	17:09:11	17:09:11			17:09:12	17:09:12		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
26	17:09:13	17:09:13	17:09:13	17:09:13	17:09:13	17:09:13			17:09:13	17:09:13	17:09:14	17:09:14	17:09:14	17:09:14	17:09:14	17:09:14			17:09:15	17:09:15		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
27	17:09:15	17:09:15	17:09:15	17:09:15	17:09:15	17:09:15			17:09:15	17:09:15	17:09:17	17:09:17	17:09:17	17:09:17	17:09:17	17:09:17			17:09:17	17:09:17		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
28	17:09:18	17:09:18	17:09:18	17:09:18	17:09:18	17:09:18			17:09:18	17:09:18	17:09:19	17:09:19	17:09:19	17:09:19	17:09:19	17:09:19			17:09:20	17:09:20		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
29	17:09:20	17:09:20	17:09:20	17:09:20	17:09:20	17:09:20			17:09:20	17:09:20	17:09:21	17:09:21	17:09:21	17:09:21	17:09:21	17:09:21			17:09:22	17:09:22		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
30	17:09:22	17:09:22	17:09:22	17:09:22	17:09:22	17:09:22	17:09:22	17:09:22	17:09:22	17:09:22	17:09:24	17:09:24	17:09:24	17:09:24	17:09:24	17:09:24	17:09:24	17:09:24	17:09:25	17:09:25		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
31	17:09:25	17:09:25	17:09:25	17:09:25	17:09:25	17:09:25			17:09:26	17:09:26	17:09:27	17:09:27	17:09:27	17:09:27	17:09:27	17:09:27			17:09:27	17:09:27		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
32	17:09:27	17:09:27	17:09:27	17:09:27	17:09:28	17:09:28			17:09:28	17:09:28	17:09:29	17:09:29	17:09:29	17:09:29	17:09:29	17:09:29			17:09:30	17:09:30		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
33	17:09:30	17:09:30	17:09:30	17:09:30	17:09:30	17:09:30			17:09:30	17:09:30	17:09:31	17:09:31	17:09:31	17:09:31	17:09:31	17:09:31			17:09:32	17:09:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
34	17:09:32	17:09:32	17:09:32	17:09:32	17:09:32	17:09:32			17:09:32	17:09:32	17:09:33	17:09:33	17:09:33	17:09:33	17:09:33	17:09:33			17:09:34	17:09:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
35	17:09:34	17:09:34	17:09:34	17:09:34	17:09:34	17:09:34			17:09:34	17:09:34	17:09:35	17:09:35	17:09:35	17:09:35	17:09:35	17:09:35			17:09:36	17:09:36		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
36	17:09:36	17:09:36	17:09:36	17:09:36	17:09:36	17:09:36			17:09:36	17:09:36	17:09:37	17:09:37	17:09:37	17:09:37	17:09:37	17:09:37			17:09:38	17:09:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
37	17:09:38	17:09:38	17:09:38	17:09:38	17:09:38	17:09:38			17:09:38	17:09:38	17:09:39	17:09:39	17:09:39	17:09:39	17:09:39	17:09:39			17:09:40	17:09:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
38	17:09:40	17:09:40	17:09:40	17:09:40	17:09:40	17:09:40			17:09:40	17:09:40	17:09:41	17:09:41	17:09:41	17:09:41	17:09:41	17:09:41			17:09:42	17:09:42		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
39	17:09:43	17:09:43	17:09:43	17:09:43	17:09:43	17:09:43			17:09:43	17:09:43	17:09:44	17:09:44	17:09:44	17:09:44	17:09:44	17:09:44			17:09:45	17:09:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:02
40	17:09:45	17:09:45	17:09:45	17:09:45	17:09:45	17:09:45	17:09:45	17:09:45	17:09:45	17:09:45	17:09:46	17:09:46	17:09:46	17:09:46	17:09:46	17:09:46	17:09:46	17:09:46	17:09:48	17:09:48		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:02
