ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	5.72948265030121	5.72948265030121	5.72948265030121	5.72948265030121
1	7.636447275468759	6.6741590697916955	7.175172459262281	7.676185848732866
2	8.557575858919712	6.835001437134861	7.743838149432153	8.633233530405562
3	9.546444374333614	7.311505799880447	8.474901702678045	9.590861829050919
4	10.195881543261978	7.509013325060016	8.93771412284057	10.271548795704165
5	10.96274095357022	7.914309873429438	9.557345776245697	11.046239308687856
6	11.246848393554371	7.928666976811353	9.751172045721555	11.397704331174106
7	11.491721511081957	8.038596765267277	9.946432526971323	11.632878450164133
8	12.00515116113361	8.209414512498444	10.284033411057376	12.087464867808208
9	12.031514698972419	8.185126463837289	10.360430288792765	12.208373015311363
10	12.004440499822765	8.093583710587577	10.344113237972891	12.21610572596113
11	12.420653749071548	8.230350644533447	10.626609473976643	12.563834867314789
12	12.698855237462823	8.2594367727061	10.780293587794167	12.820987490572138
13	12.624878182947013	8.290333884885026	10.831693179632456	12.828396505967467
14	12.581662452932012	8.12888647698582	10.721475983334972	12.73665706568821
15	12.778745087270966	8.275276326839679	10.909910285055851	12.92974007239827
16	12.51092041461879	8.267578233157034	10.858356503019333	12.810901315497809
17	12.814728605340916	8.194433247635333	10.924607413470481	12.984598674156363
18	12.929720868790442	8.262557661093352	11.030083740974538	13.060076675348991
19	12.878821158256054	8.241839938441146	11.041631854235362	13.075084254019787
20	13.070807840737322	8.240343379982436	11.123766981623737	13.233062021018
21	12.947921684982406	8.184919270639513	11.076995985175309	13.124829683399943
22	13.032245405373489	8.183838155060013	11.120273700640517	13.185625543292787
23	13.044637772847766	8.163860243290282	11.120724295362153	13.171539525983109
24	13.165246298858444	8.199614172336494	11.239236999747384	13.37907026603226
25	13.018235688549069	8.147831777755142	11.177817282449512	13.23955748651835
26	13.02778149789136	8.113657797163292	11.169948237820593	13.218070150814588
27	13.151192035085673	8.119605916413128	11.238603868318334	13.372936722633197
28	13.11937721132902	8.071754991211025	11.190598537620923	13.302744797431354
29	12.986274580949601	8.031981354199711	11.156184097048445	13.221263440490054
30	13.19819762874488	8.04238839352019	11.223647185800274	13.400458581043093
31	13.082077798432472	8.002611674300336	11.156306776021783	13.241026950371284
32	13.247270076462947	8.009557038717174	11.233373257834646	13.42134994554166
33	13.159527083341365	7.994994780018615	11.233396542686078	13.425170685004229
34	13.215780716023472	7.987274734503958	11.245216898729728	13.414694566518039
35	13.086669315203265	7.9697842177855165	11.212674295403863	13.337536042504489
36	13.18680786137428	7.92719555442038	11.233712854708255	13.4526696295286
37	13.09503462655302	7.905758342269522	11.184790662259704	13.302463700936421
38	13.180005900970604	7.90128802792366	11.208442422462898	13.4016654386425
39	13.136529814883213	7.8975824893673785	11.214148062576559	13.371573219303638
40	13.249612289278472	7.891975036375949	11.234381751773801	13.46998951506985
41	13.289576250046435	7.885499122670191	11.234179060626827	13.440415854428812
42	13.191990765113022	7.879247690459137	11.218215416847716	13.42906430661099
43	13.160055484706737	7.861808720529361	11.2108192002949	13.412819101390046
44	13.258751862851723	7.858865354482086	11.22933242602827	13.478771969527802
45	13.2461122278545	7.857884531472022	11.222839186344869	13.449410087225084
46	13.238488991755025	7.853157341904161	11.219948930836312	13.428286962213548
47	13.231947798795796	7.850883908222726	11.220090266650613	13.412313794509425
48	13.25061167113209	7.848089897265669	11.231155490791574	13.42285269007038
49	13.200367387712417	7.829706191767462	11.217739980014567	13.39096817784751
50	13.27299694120999	7.809829896895815	11.245833233800234	13.51278517475376
51	13.258603856522738	7.809431006547487	11.233434218238486	13.478992312729652
52	13.256377023541052	7.802044210772527	11.222076207679802	13.438558177504088
53	13.22880287233661	7.799308847438979	11.2230673677235	13.414428642556663
54	13.297210985652692	7.7895485930044694	11.24406201857435	13.501661895940797
55	13.352455148055899	7.7767208635242575	11.255269704999412	13.562635258442889
56	13.379756003037176	7.773086745401906	11.250718604793368	13.519921025249868
57	13.407521662878036	7.762474032401314	11.265299185082366	13.58025028123046
58	13.34834448394551	7.7622447837692565	11.253279150934398	13.517288573509134
59	13.348279564172012	7.758924641908539	11.251974992411487	13.49741770623463
60	13.409797224842167	7.757618692888485	11.276739751095135	13.590727138389507
61	13.321971932555789	7.747163246476803	11.28289751620095	13.600266241338211
62	13.458731128371072	7.744923192547627	11.29718854971877	13.643840783992903
63	13.51939008961608	7.744845526657711	11.318894887334876	13.73563208682982
64	13.461758347698378	7.736388751373841	11.3019069040986	13.610352689314505
65	13.437048290134955	7.734483696993131	11.318142178572973	13.612930461448606
66	13.44814687970094	7.694788997964323	11.331977971496238	13.754063689951893
67	13.440129920550401	7.694788997964323	11.323587554897411	13.654146268260064
68	13.501668727120308	7.68192444670533	11.349344649158747	13.800487693556466
69	13.479289895493604	7.68192444670533	11.33661899870785	13.69066249637337
70	13.500561194507467	7.678859361203538	11.356146918097659	13.797529937223095
71	13.421272556471468	7.673195555686645	11.33741751806295	13.62749777524453
72	13.452267461335028	7.673195555686645	11.34428884160626	13.625454529873057
73	13.525686800315718	7.672496881085595	11.356563095253746	13.70559629133414
74	13.427579607267631	7.669110063204075	11.34454924331267	13.605789824257227
75	13.382783521542315	7.66673783408575	11.35033866711065	13.625515805980013
76	13.528787848185464	7.66673783408575	11.370210469544256	13.703308561237979
77	13.385819265356012	7.665731610985247	11.354538971792755	13.58841426567122
78	13.429277269615493	7.665240757201636	11.359493310020122	13.584598149810587
79	13.436643763236107	7.665240757201636	11.370421466495854	13.603400382864482
80	13.459953851933175	7.664891391789464	11.37721771688028	13.673886917541589
81	13.405017232612215	7.663075078677155	11.368635352440254	13.628943538070832
82	13.439995970534259	7.660782989588975	11.372634110751102	13.662630717193618
83	13.412799091385082	7.660782989588975	11.370922949219828	13.63902149309106
84	13.439889061464207	7.660581845983936	11.368798325170275	13.616023757638342
85	13.43034288294731	7.644539972116241	11.38234200168542	13.687225773473413
86	13.525361553604691	7.640932619486917	11.39118579332976	13.74908035074933
87	13.46699386232479	7.640932619486917	11.384722156190975	13.663763950181798
88	13.382333060827722	7.640929088565801	11.375621371301497	13.580625551703548
89	13.3857376998807	7.6405338616967144	11.378193466787687	13.538632862502185
90	13.394801651517632	7.639503071229631	11.389185599460648	13.615441695642327
91	13.40763699683627	7.639503071229631	11.38951694922308	13.614161402039835
92	13.479194512304653	7.637928473514401	11.398073453982919	13.67395974019785
93	13.400902826956404	7.633427243416918	11.390774862983616	13.654631358758513
94	13.505679105917554	7.6328165031622826	11.403140519978768	13.731165174026426
95	13.474273955515914	7.6326119082388795	11.399538629507553	13.708405713733766
96	13.486932661121061	7.6326119082388795	11.402478003358887	13.67704002459197
97	13.45042601101828	7.6326119082388795	11.400937757117452	13.655836899172437
98	13.529333981414856	7.632594262883167	11.407043436079153	13.68355400060727
99	13.510054777773137	7.632594262883167	11.411641458224139	13.69435721918528
100	13.516197173595053	7.632594262883167	11.41399177554615	13.717304468597042
