ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6575.0	14100	1.0	3697.0105883426195
1	5016.7	12600	0.952	3703.782678354822
2	4218.8	12000	0.91	3707.946228077549
3	3598.7	10800	0.886	3707.5535702969687
4	3117.0	10500	0.85	3712.688878660353
5	2692.2	9000	0.828	3751.526687642212
6	2505.5	8700	0.81	3778.5910634318525
7	2391.3	8400	0.806	3848.1319278145693
8	2114.8	7800	0.784	3853.4879496621575
9	2019.8	7500	0.754	3770.050496344521
10	2074.6	7800	0.77	3881.644031098522
11	1897.6	6900	0.764	3915.2515618586217
12	1761.7	6600	0.752	3928.365550147587
13	1752.3	6300	0.736	3898.358898728349
14	1801.4	6600	0.75	3982.863911458507
15	1704.2	6000	0.74	3945.126468967446
16	1794.6	5700	0.736	3992.139310792652
17	1686.4	5700	0.738	3922.609888321943
18	1605.7	5400	0.72	3917.622783859553
19	1645.3	5400	0.73	3956.5625517011813
20	1538.7	4800	0.712	3941.0477036535754
21	1611.5	5100	0.726	4016.00341265792
22	1572.5	5100	0.722	4032.7899679617244
23	1555.9	5100	0.716	4007.5531046730307
24	1531.9	5100	0.726	4096.236158477651
25	1640.8	5400	0.752	4193.741516829519
26	1594.6	5100	0.732	4171.701771054993
27	1565.4	4800	0.74	4271.855416692296
28	1589.8	5100	0.746	4234.102959446439
29	1693.7	4800	0.77	4307.7637765259915
30	1560.1	4800	0.746	4334.5513596898445
31	1652.0	5100	0.768	4298.752392803621
32	1562.4	4800	0.756	4328.304014647059
33	1570.5	5100	0.744	4302.5767928136065
34	1566.0	4800	0.752	4270.590921428546
35	1623.6	4800	0.756	4341.756584789259
36	1581.2	5100	0.754	4335.983450152054
37	1638.0	5100	0.764	4336.89356520473
38	1645.5	4800	0.782	4438.038441672926
39	1658.1	5100	0.78	4463.007438618241
40	1600.2	4800	0.774	4490.674065610615
41	1615.8	4500	0.788	4495.937241311983
42	1631.7	4800	0.778	4411.0472737744085
43	1662.7	5100	0.786	4523.635722312425
44	1641.9	4500	0.794	4521.619009043344
45	1614.9	5100	0.78	4547.260558503825
46	1645.3	5100	0.792	4520.771450360473
47	1620.5	4500	0.78	4457.813551795613
48	1613.2	4800	0.78	4454.9593702194325
49	1665.3	4800	0.794	4512.285494011244
50	1599.9	5700	0.778	4495.327190172311
51	1588.0	4800	0.77	4418.565047291373
52	1666.4	4500	0.804	4544.681187800156
53	1644.6	4800	0.79	4500.807486203295
54	1594.8	4500	0.78	4542.065829126909
55	1543.1	4500	0.766	4455.333850397832
56	1584.3	4500	0.79	4504.99461849172
57	1513.6	4500	0.762	4453.840918432906
58	1532.1	4500	0.76	4449.574958676033
59	1561.7	4800	0.774	4471.206966993199
60	1550.5	4200	0.78	4477.10462392359
61	1513.6	4800	0.746	4421.966605838526
62	1510.3	4500	0.77	4447.745183881613
63	1447.1	4200	0.75	4416.315427695751
64	1530.0	4500	0.78	4542.011807152541
65	1548.4	4200	0.784	4558.1360713118875
66	1481.8	6300	0.754	4438.178746541836
67	1477.0	4200	0.75	4370.8135940643415
68	1457.6	5400	0.752	4479.57535975868
69	1427.9	4500	0.732	4329.5436385603725
70	1461.9	5400	0.754	4429.480200334128
71	1492.1	4500	0.754	4420.786735291912
72	1508.6	4800	0.768	4436.844460154658
73	1472.1	4800	0.764	4437.69843882999
74	1547.8	4800	0.782	4509.093984442718
75	1531.3	4500	0.766	4453.444780752712
76	1463.0	4800	0.76	4466.628424092802
77	1517.8	4800	0.76	4429.239576793542
78	1513.4	4500	0.766	4457.720037891892
79	1531.4	5100	0.776	4532.132540402651
80	1518.1	4200	0.774	4465.1511602605815
81	1510.4	4500	0.76	4471.792503755187
82	1525.9	4800	0.774	4518.157478537811
83	1536.5	4800	0.774	4496.213684595901
84	1521.7	4800	0.772	4508.489191198157
85	1533.9	5400	0.776	4483.994021262112
86	1484.4	4500	0.77	4498.629020288545
87	1474.7	4500	0.754	4463.523861709337
88	1557.0	4800	0.778	4493.57344008989
89	1564.3	4800	0.782	4540.281432579586
90	1498.1	4800	0.752	4452.658889659744
91	1568.8	4500	0.788	4514.391137483346
92	1536.0	4500	0.786	4585.898691524823
93	1558.3	4800	0.782	4492.182895116232
94	1487.9	4200	0.768	4469.85224582358
95	1516.7	4800	0.776	4511.580727798082
96	1528.6	4500	0.784	4590.1872766473625
97	1517.6	4800	0.772	4537.177626689344
98	1491.0	4500	0.774	4494.674940345549
99	1474.2	4500	0.762	4451.835329378301
100	1467.8	5400	0.76	4535.762223628399
