ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	5.84341731020375	5.84341731020375	5.84341731020375	5.84341731020375
1	6.595820608792384	6.349883100779706	6.507954329886997	6.666025558994287
2	6.987341654948835	6.455142195219668	6.784804940994514	7.11183012020132
3	7.317256244625379	6.512448694066437	6.93782975943691	7.365208992062868
4	7.806620086035297	6.7101804420881095	7.283003771080053	7.841465007508822
5	8.072095193542436	6.863651734516554	7.518366518613541	8.156333254214138
6	8.559859175110786	7.016280242681112	7.832765527210386	8.633577612226272
7	8.728333760951513	7.009510400401542	7.902116642725947	8.761041048311164
8	9.148576162601023	7.200100035318205	8.21405215859432	9.194456505165538
9	9.42684713934238	7.342437368090742	8.466579712808972	9.546680685379584
10	9.45437630762313	7.20262294091666	8.398875107613692	9.511557572396502
11	9.930619588664744	7.441532944162226	8.769739255672427	10.008446886299842
12	10.122662880465898	7.415650725567567	8.8763520090584	10.235901784438171
13	10.465175141037612	7.509734375274748	9.073470124986851	10.543465066025956
14	10.679763320188897	7.5511865804926845	9.206791750368799	10.75681318018062
15	10.937242472841197	7.6180242120425685	9.359531317342487	10.980104073118474
16	11.073488673331529	7.653761054619474	9.453247315937217	11.113172787274541
17	11.282358115642989	7.684394975321237	9.565648196411908	11.293109679657737
18	11.340908748572172	7.772014539270351	9.671309709226993	11.388697399718561
19	11.391283374374126	7.7729905963043375	9.70859801719302	11.442614016798524
20	11.422071401270522	7.719657471046821	9.727595520843039	11.519024574080316
21	11.647618332524265	7.780572407198065	9.85904062663728	11.716034960366589
22	11.843219428628812	7.87768103306301	10.00586762579677	11.890495699216748
23	11.87065350834605	7.887955271329019	10.03608495652821	11.926900184599166
24	11.807057429633327	7.847066108953668	10.000512124208823	11.87512271329046
25	12.064957901596626	7.903309890378022	10.140353966861404	12.101466486843107
26	12.01381449096846	7.895346074401497	10.123285000197164	12.060256097824514
27	12.124606098547206	7.9233097393079985	10.224780483904386	12.229250050032244
28	12.241232083519543	7.924095816564693	10.271719874205722	12.327313076540491
29	12.250935585292119	7.9361778670249	10.278586943696173	12.333003796778648
30	12.277834432858633	7.913352869500204	10.301367606235061	12.417145437173659
31	12.33899744215961	7.869070355712083	10.265615020377814	12.371788333954218
32	12.373007655909715	7.889978816646916	10.331132223492231	12.471959050703873
33	12.408513209248735	7.894998636422349	10.372597539446565	12.535103493296965
34	12.359245033475753	7.83110785502395	10.309907057939892	12.454934762125248
35	12.330197794028255	7.802449329837356	10.2764554131101	12.406407542345171
36	12.260945432163549	7.793170453550876	10.276539404142362	12.413551411324319
37	12.43411259091806	7.754929769049684	10.287344585236623	12.476810237162228
38	12.314586307954395	7.728788761983173	10.244691247985509	12.415983244074894
39	12.412004125974528	7.756336420724965	10.292748677045296	12.470249300463392
40	12.476663027604749	7.756627540695291	10.342804161235115	12.568285097418192
41	12.430183874654	7.723004345112878	10.310393004340135	12.500531500596521
42	12.665144906752074	7.798172055035269	10.461564376674795	12.754522965190318
43	12.62370428157958	7.7781324365803055	10.447774776267575	12.733011096690765
44	12.579224228520369	7.751389640393253	10.421740602630932	12.6960828083095
45	12.699126113435558	7.7169280854994	10.438011981902516	12.767534549434297
46	12.757099127087868	7.754807203367	10.504739507496527	12.839879197056115
47	12.720601940618286	7.748487558586586	10.50697816927982	12.81401586711707
48	12.705876182853144	7.7219555276842495	10.489056103712723	12.779526148131286
49	12.858416339241316	7.709046968760231	10.534604871422905	12.900282491338313
50	12.71193565337491	7.693958483338462	10.501300476350917	12.809232125282074
51	12.854197284590587	7.6975039835327514	10.549757379663681	12.930759390358237
52	12.697115480112762	7.6830503976417495	10.498051717686794	12.78552461267121
53	12.857526684213312	7.694403603492187	10.555820143486228	12.900146205039954
54	12.848803706003782	7.709404824382387	10.598287647302767	12.990805434204734
55	12.739335211035407	7.683014506241457	10.54414554955168	12.893087423199463
56	12.871648617309429	7.667018336348281	10.558796946888371	12.968584716946813
57	12.82503079591524	7.684727972442835	10.554453521625607	12.904901769774089
58	12.989651169223439	7.677444106160903	10.612173383027798	13.048833865277468
59	12.909219322246749	7.685684019136272	10.606154762336669	12.985294179908394
60	12.98078709521205	7.686216326041367	10.640615649287803	13.076453228216762
61	13.033072568811553	7.682278683636253	10.66424006287651	13.14723132001399
62	12.958735928018955	7.6637436359050275	10.642358901389462	13.081330343115141
63	12.983003789878342	7.674013148702576	10.676097347251083	13.101071668223586
64	12.890623078166858	7.673737698025842	10.655475748044404	13.054470585884205
65	13.084525993955516	7.661480635523827	10.690650503900256	13.168226361807477
66	12.98162702824874	7.64112054802168	10.66029966569494	13.09785578688305
67	13.046289188237223	7.640686006107253	10.686729037335153	13.146229845029067
68	13.041629393872304	7.640035988222803	10.686417992741394	13.143816267974564
69	13.126083966889835	7.645033275753319	10.7205313503063	13.21950227699686
70	13.114156542604421	7.6298819558848185	10.720873372056955	13.229733590239652
71	13.036101154443948	7.629818529525375	10.692612963306157	13.176566935638888
72	13.078849841724226	7.6265075119988035	10.705749183348392	13.189170090620934
73	12.939061870865823	7.622592066925551	10.658772612892271	13.056904093268535
74	13.052564213307157	7.616484493491578	10.675750103252422	13.11626755813104
75	13.106876320833916	7.6276581691367715	10.713591423000947	13.206951309908119
