Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	14:01:37	14:01:37	14:01:37			14:01:37	14:01:37	14:01:37	14:01:37	14:01:37	14:01:41	14:01:41	14:01:41	14:01:41	14:01:41	14:01:41			14:01:43	14:01:43		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	14:01:43	14:01:43	14:01:43	14:01:43	14:01:43	14:01:43	14:01:43	14:01:43	14:01:43	14:01:43	14:01:46	14:01:46	14:01:46	14:01:46	14:01:46	14:01:46			14:01:48	14:01:48		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
2	14:01:48	14:01:48	14:01:48	14:01:48	14:01:48	14:01:48			14:01:48	14:01:48	14:01:50	14:01:50	14:01:50	14:01:50	14:01:50	14:01:50			14:01:51	14:01:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	14:01:51	14:01:51	14:01:51	14:01:51	14:01:52	14:01:52			14:01:52	14:01:52	14:01:54	14:01:54	14:01:54	14:01:54	14:01:54	14:01:54			14:01:55	14:01:55		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	14:01:55	14:01:55	14:01:55	14:01:55	14:01:55	14:01:55			14:01:55	14:01:55	14:01:57	14:01:57	14:01:57	14:01:57	14:01:57	14:01:57			14:01:58	14:01:58		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	14:01:59	14:01:59	14:01:59	14:01:59	14:01:59	14:01:59			14:01:59	14:01:59	14:02:01	14:02:01	14:02:01	14:02:01	14:02:01	14:02:01			14:02:02	14:02:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	14:02:02	14:02:02	14:02:02	14:02:02	14:02:02	14:02:02			14:02:02	14:02:02	14:02:04	14:02:04	14:02:04	14:02:04	14:02:04	14:02:04			14:02:06	14:02:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	14:02:06	14:02:06	14:02:06	14:02:06	14:02:06	14:02:06			14:02:06	14:02:06	14:02:08	14:02:08	14:02:08	14:02:08	14:02:08	14:02:08			14:02:09	14:02:09		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
8	14:02:09	14:02:09	14:02:09	14:02:09	14:02:09	14:02:09			14:02:09	14:02:09	14:02:11	14:02:11	14:02:11	14:02:11	14:02:11	14:02:11			14:02:12	14:02:12		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
9	14:02:12	14:02:12	14:02:12	14:02:12	14:02:13	14:02:13			14:02:13	14:02:13	14:02:14	14:02:14	14:02:15	14:02:15	14:02:15	14:02:15			14:02:15	14:02:15		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
10	14:02:16	14:02:16	14:02:16	14:02:16	14:02:16	14:02:16	14:02:16	14:02:16	14:02:16	14:02:16	14:02:18	14:02:18	14:02:18	14:02:18	14:02:18	14:02:18	14:02:18	14:02:18	14:02:20	14:02:20		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:01	00:00:04
11	14:02:20	14:02:20	14:02:20	14:02:20	14:02:20	14:02:20			14:02:20	14:02:20	14:02:22	14:02:22	14:02:22	14:02:22	14:02:22	14:02:22			14:02:23	14:02:23		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
12	14:02:23	14:02:23	14:02:23	14:02:23	14:02:23	14:02:23			14:02:23	14:02:23	14:02:25	14:02:25	14:02:25	14:02:25	14:02:25	14:02:25			14:02:26	14:02:26		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
13	14:02:26	14:02:26	14:02:26	14:02:26	14:02:26	14:02:26			14:02:26	14:02:26	14:02:28	14:02:28	14:02:28	14:02:28	14:02:28	14:02:28			14:02:29	14:02:29		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	14:02:29	14:02:29	14:02:29	14:02:29	14:02:29	14:02:29			14:02:29	14:02:29	14:02:30	14:02:30	14:02:30	14:02:30	14:02:30	14:02:30			14:02:31	14:02:31		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
15	14:02:32	14:02:32	14:02:32	14:02:32	14:02:32	14:02:32			14:02:32	14:02:32	14:02:33	14:02:33	14:02:33	14:02:33	14:02:33	14:02:33			14:02:34	14:02:34		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	14:02:34	14:02:34	14:02:34	14:02:34	14:02:35	14:02:35			14:02:35	14:02:35	14:02:36	14:02:36	14:02:36	14:02:36	14:02:36	14:02:36			14:02:37	14:02:37		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
17	14:02:37	14:02:37	14:02:37	14:02:37	14:02:37	14:02:37			14:02:37	14:02:37	14:02:39	14:02:39	14:02:39	14:02:39	14:02:39	14:02:39			14:02:40	14:02:40		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
