ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6506.4	14100	1.0	3697.0105883426195
1	5508.7	13500	0.948	3588.7803119686328
2	4979.1	13200	0.912	3521.6262064299526
3	4709.4	12900	0.898	3481.850772953095
4	4287.7	12600	0.87	3430.821169515964
5	4001.7	12300	0.844	3378.6020654720046
6	3643.0	11700	0.818	3334.1922262221706
7	3529.0	11400	0.81	3321.384827310248
8	3232.3	11100	0.782	3266.7525116605943
9	2994.2	10800	0.752	3209.854846531148
10	2980.8	10800	0.752	3227.036960358746
11	2692.1	10200	0.722	3185.0811408837026
12	2562.4	9900	0.704	3148.457991215518
13	2415.5	9600	0.694	3150.9150926959087
14	2337.4	9300	0.698	3193.230284667092
15	2211.2	8700	0.684	3176.450443935743
16	2158.4	8700	0.678	3174.973029006889
17	2072.8	8400	0.672	3183.435519196351
18	1979.5	7800	0.66	3175.0092470217783
19	1962.5	7800	0.648	3156.845067278334
20	1975.8	7800	0.652	3199.7266115122843
21	1859.6	7500	0.64	3188.5085085736623
22	1787.6	7200	0.636	3207.5719099414937
23	1763.3	6900	0.632	3207.5015790511848
24	1738.8	6600	0.63	3226.040992892076
25	1730.0	6600	0.634	3260.3023490258934
26	1715.1	6600	0.632	3280.427555029151
27	1674.8	6300	0.622	3274.8183055193763
28	1605.5	6000	0.618	3285.5205690925677
29	1655.7	6000	0.624	3318.5297053189397
30	1638.4	6000	0.632	3354.490770826899
31	1672.8	6000	0.66	3430.740386640303
32	1622.5	6000	0.654	3446.1055733794465
33	1663.8	6000	0.65	3444.5911419800673
34	1730.7	6000	0.668	3515.5184362200393
35	1650.5	6000	0.652	3489.6585216362246
36	1664.9	6300	0.656	3551.504424830783
37	1692.4	6000	0.682	3637.300823597466
38	1646.9	6000	0.676	3652.4635442439135
39	1641.7	5400	0.682	3681.828463244734
40	1676.7	5400	0.69	3728.773178113682
41	1623.2	5100	0.7	3774.7008101344404
42	1606.7	5100	0.698	3814.638176500063
43	1615.4	5700	0.696	3814.0973918349405
44	1619.8	5700	0.686	3826.33731246892
45	1638.1	4800	0.71	3912.4994581123915
46	1637.2	6000	0.708	3902.0147476261154
47	1650.5	5100	0.72	3995.2971262028577
48	1651.3	5100	0.722	3985.3015845574423
49	1628.2	4800	0.732	4003.5300350772272
50	1616.7	5100	0.726	3997.967310720856
51	1639.4	5100	0.736	4039.439729978092
52	1684.3	5400	0.742	4073.037856732458
53	1653.3	5100	0.756	4118.413714341804
54	1638.7	5100	0.75	4126.024997733591
55	1699.4	5100	0.748	4145.6214085214
56	1704.6	5100	0.766	4209.454821927006
57	1737.5	5700	0.78	4265.691844213857
58	1663.9	4800	0.774	4266.08525520482
59	1715.1	5100	0.784	4304.853458486584
60	1692.5	4800	0.778	4267.017565836377
61	1708.3	4800	0.782	4319.617210117363
62	1672.6	5100	0.768	4253.562206841188
63	1773.6	5100	0.798	4349.696359278703
64	1748.8	5100	0.79	4383.590256399474
65	1709.4	5400	0.8	4384.156693102402
66	1789.5	4800	0.81	4429.251152362176
67	1695.4	5100	0.79	4404.966424496526
68	1771.1	5100	0.806	4475.010362933179
69	1709.1	5100	0.794	4470.118981526082
70	1707.6	5100	0.794	4449.639419534542
71	1726.4	5100	0.79	4434.502461710865
72	1733.5	5100	0.806	4528.93956737726
73	1760.4	5100	0.812	4506.315118044467
74	1821.2	5100	0.82	4549.764134366097
75	1769.2	5100	0.822	4574.897123754034
76	1742.7	4800	0.808	4527.372201293432
77	1727.8	4800	0.812	4503.615027626586
78	1731.0	5100	0.814	4531.66841470117
79	1712.2	4800	0.814	4530.655682006758
80	1753.3	5100	0.818	4560.986285856109
81	1825.1	4800	0.836	4621.806257537122
82	1709.1	5100	0.808	4541.635668776618
83	1691.3	5100	0.794	4429.250643080851
84	1766.2	4800	0.82	4530.581494901994
85	1720.3	5100	0.81	4517.2276909249895
86	1740.8	4800	0.814	4577.0231654361905
87	1741.1	4800	0.818	4629.594360285635
88	1701.9	4800	0.8	4590.352043399517
89	1710.8	5100	0.81	4598.647147774364
90	1703.4	4800	0.814	4637.180228852795
91	1720.2	5100	0.818	4621.443693328798
92	1682.3	4800	0.816	4624.126884576853
93	1697.4	4800	0.824	4656.908187672169
94	1689.1	5100	0.808	4611.592654444298
95	1734.0	5100	0.824	4676.54475846198
96	1729.7	4800	0.834	4704.385501388955
97	1712.3	5100	0.82	4651.089373840984
98	1697.8	5400	0.814	4643.403275368149
99	1739.3	4800	0.842	4718.942643540971
100	1748.9	5100	0.828	4697.536671714741
