ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6508.2	14100	1.0	3697.0105883426195
1	5505.8	13500	0.948	3588.7803119686328
2	4942.4	13200	0.91	3517.569660225396
3	4686.3	12900	0.896	3479.247831402376
4	4224.3	12600	0.864	3419.286890400416
5	3897.2	12000	0.836	3362.9760818584928
6	3523.9	11400	0.808	3314.6861968722733
7	3426.7	11400	0.802	3307.5631578422044
8	3132.2	11100	0.774	3252.930842192551
9	2889.2	10800	0.742	3191.2077848097692
10	2893.2	10500	0.744	3212.665047309353
11	2594.9	9900	0.712	3167.640085773086
12	2464.1	9900	0.694	3131.0169361049025
13	2332.2	9300	0.686	3138.299429838626
14	2238.1	9000	0.688	3173.4051272278252
15	2127.3	8700	0.674	3148.5318576442337
16	2060.0	8400	0.666	3143.4385204226483
17	1989.8	8400	0.662	3141.6357342637525
18	1855.6	7800	0.644	3143.7675634789894
19	1802.4	7500	0.63	3120.6594241503763
20	1851.3	7500	0.632	3153.164459433409
21	1773.6	7200	0.63	3168.823045384746
22	1737.2	6900	0.628	3181.5347150400253
23	1709.1	6900	0.622	3176.1797045529424
24	1684.9	6600	0.618	3186.419115160463
25	1617.2	6600	0.622	3207.32303776994
26	1607.5	6600	0.62	3220.7934333055773
27	1556.4	6000	0.61	3233.1392243024998
28	1517.1	5700	0.612	3254.5705846030637
29	1517.6	5700	0.61	3259.8310718803796
30	1523.6	5400	0.61	3263.3798782766257
31	1587.1	5700	0.64	3379.1212177196408
32	1554.8	5700	0.632	3368.273896244359
33	1514.0	5100	0.632	3401.059940020716
34	1563.1	5400	0.64	3441.507832505398
35	1576.8	5100	0.646	3494.150159163444
36	1549.3	5100	0.644	3513.5243338828386
37	1588.2	5100	0.662	3567.0725796114248
38	1457.0	4800	0.634	3517.2082287356534
39	1509.0	5100	0.65	3576.5013061671834
40	1510.6	5100	0.654	3638.453956225868
41	1512.1	5100	0.654	3643.76864466295
42	1492.8	4800	0.666	3722.231696140636
43	1455.3	4800	0.652	3688.528032350192
44	1414.6	4800	0.644	3703.90532754939
45	1438.9	4800	0.662	3768.1916398528674
46	1473.5	5100	0.658	3804.3784300980737
47	1432.8	4800	0.664	3783.136041727495
48	1428.4	4800	0.668	3814.5306160625382
49	1468.5	4800	0.686	3866.1873912523183
50	1430.8	4800	0.674	3872.8268774020203
51	1478.3	4800	0.684	3881.4153862215717
52	1469.0	5100	0.686	3906.637630085835
53	1506.8	4800	0.702	3997.7505611120255
54	1455.6	4500	0.694	3931.6228297452403
55	1456.8	4800	0.696	3966.2717648876046
56	1479.3	4800	0.708	4013.030519266152
57	1512.5	5100	0.71	4019.128334728435
58	1454.8	4500	0.716	4055.0681353820864
59	1518.6	4800	0.726	4114.920073689469
60	1533.3	4800	0.726	4108.374649150438
61	1499.4	4800	0.726	4148.627333862773
62	1508.4	4800	0.728	4134.891756824679
63	1562.3	4800	0.75	4221.91765274783
64	1538.1	4800	0.74	4240.771214183651
65	1521.8	4800	0.746	4246.196912301065
66	1589.1	4800	0.762	4351.736326828196
67	1538.7	4800	0.754	4287.054378036982
68	1618.7	5100	0.77	4362.129540858709
69	1574.1	5100	0.764	4363.905924367624
70	1642.2	5400	0.78	4426.607982765281
71	1612.8	5100	0.78	4389.304587824348
72	1598.2	5400	0.77	4396.2198119317045
73	1619.9	5100	0.778	4430.234223659605
74	1625.6	5100	0.784	4472.8473150607715
75	1626.1	5100	0.776	4433.983931800738
76	1655.3	5100	0.78	4452.904432778851
77	1627.2	5100	0.786	4469.427647586025
78	1672.9	5400	0.788	4470.7472490963455
79	1655.6	5100	0.8	4491.204372501274
80	1634.0	5100	0.786	4453.923317447619
81	1691.9	5400	0.808	4556.041369477486
82	1708.7	5400	0.812	4594.9195252835725
83	1661.5	5100	0.81	4579.8202506437665
84	1698.1	5100	0.808	4557.302980108837
85	1758.5	5400	0.82	4590.651077825116
86	1777.9	5100	0.834	4633.410400209831
87	1733.4	5100	0.828	4592.290249381874
88	1679.1	5100	0.802	4548.864297531041
89	1729.0	5400	0.818	4597.434831975585
90	1775.7	5400	0.84	4694.741409533725
91	1814.2	5400	0.858	4755.465817748252
92	1777.5	5400	0.83	4653.281493544773
93	1817.3	5100	0.846	4717.157695962281
94	1770.8	5400	0.826	4654.419262544431
95	1756.5	5400	0.84	4667.601397423017
96	1869.4	5100	0.86	4768.459631070135
97	1802.4	5400	0.848	4733.0274830234985
98	1783.4	5100	0.842	4743.757226960483
99	1734.6	5100	0.844	4708.829780180706
100	1724.7	5400	0.828	4636.725524796059
