ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6521.2	14100	1.0	3697.0105883426195
1	6124.8	13500	0.948	3734.1774541243867
2	5981.5	13200	0.914	3773.4446365383305
3	5855.9	13200	0.914	3761.106577771409
4	5574.9	12600	0.886	3775.84777199233
5	5386.3	12300	0.864	3795.372392535398
6	5120.8	12000	0.84	3802.9782656996003
7	5076.2	12000	0.84	3810.678000700333
8	4834.5	11400	0.816	3830.0558744671894
9	4682.2	11100	0.792	3857.311387732015
10	4728.5	11100	0.808	3879.549510152941
11	4416.3	10500	0.774	3905.376731155395
12	4300.2	10200	0.76	3908.8133586389145
13	4135.9	9900	0.748	3943.7478565548404
14	3959.9	9600	0.76	3949.7014242767614
15	3864.9	9300	0.744	3985.817782748379
16	3858.4	9300	0.744	4012.579907805518
17	3729.9	8700	0.742	4022.4606725413832
18	3686.6	9000	0.736	4037.128479859778
19	3663.7	8700	0.728	4049.954930213403
20	3616.0	8400	0.72	4087.910638153485
21	3478.6	7800	0.708	4123.131028349595
22	3380.8	7800	0.704	4130.117423280028
23	3300.7	7500	0.714	4121.844449819664
24	3226.6	7500	0.702	4132.587546093916
25	3165.6	7500	0.714	4158.386836659063
26	3127.8	7500	0.71	4173.797642286278
27	3071.6	7500	0.712	4183.039499497322
28	3018.2	7500	0.716	4189.456361661367
29	3010.6	7500	0.72	4211.652922053095
30	3061.7	7500	0.72	4223.368650171286
31	3011.5	7500	0.752	4247.265328670053
32	2988.5	7500	0.744	4279.546348060491
33	2908.7	7500	0.738	4270.18530896626
34	2867.5	7500	0.758	4272.830040322537
35	2871.1	7500	0.762	4314.309849456898
36	2796.9	7500	0.758	4365.761773414328
37	2775.4	7500	0.778	4369.965267994518
38	2790.3	7500	0.778	4428.758473666934
39	2738.7	7500	0.776	4438.765606613563
40	2713.6	7500	0.776	4472.49310399504
41	2687.6	7500	0.792	4542.657215357887
42	2656.7	7500	0.792	4549.231369195872
43	2603.9	7500	0.786	4530.39091733093
44	2671.4	7500	0.782	4555.9654778792055
45	2631.7	7500	0.794	4578.573659970393
46	2628.5	7500	0.796	4590.15603176037
47	2575.3	7500	0.8	4597.912469739737
48	2663.9	7500	0.812	4633.348971062809
49	2571.0	7500	0.822	4639.089251151481
50	2579.8	7500	0.816	4603.874249208252
51	2603.5	7500	0.822	4642.665018559851
52	2564.8	7500	0.818	4651.04883195162
53	2540.8	7500	0.832	4697.13812588114
54	2517.8	7500	0.824	4686.5636448880705
55	2515.8	7500	0.824	4724.258530850934
56	2500.2	7500	0.84	4741.687721831474
57	2439.5	7500	0.846	4737.958558086144
58	2422.9	7500	0.844	4785.5475957074395
59	2420.4	7500	0.856	4796.001307907332
60	2463.2	7500	0.852	4812.824870554044
61	2422.0	7500	0.85	4808.088240004698
62	2438.4	7500	0.844	4825.021714975871
63	2509.2	7500	0.866	4851.0960906973505
64	2385.1	7500	0.86	4888.972484733263
65	2411.0	7500	0.868	4877.699411160298
66	2425.1	7500	0.876	4908.8771240327105
67	2448.4	7500	0.868	4899.999505599251
68	2411.1	7500	0.878	4921.016834641745
69	2352.5	7500	0.872	4936.793005177253
70	2405.9	7500	0.878	4974.012964139897
71	2385.2	7500	0.88	4947.094319274149
72	2381.9	7500	0.876	4959.366638931412
73	2298.9	7500	0.888	4942.954829691993
74	2325.4	7500	0.894	4960.541774846874
75	2334.4	7500	0.884	4972.541115809532
76	2323.3	7500	0.876	4970.539670157996
77	2309.0	7500	0.882	4961.992161127581
78	2324.0	7500	0.886	4989.874674442779
79	2286.7	7500	0.894	5000.6587986388895
80	2291.0	7500	0.892	4979.116309623827
81	2280.4	7500	0.898	5005.683469780924
82	2280.7	7500	0.892	5017.139697996507
83	2361.3	7500	0.896	5012.17295160787
84	2275.4	7500	0.904	5001.939257026003
85	2313.8	7500	0.894	5050.8304801585155
86	2314.1	7500	0.908	5044.915789368689
87	2267.4	7500	0.912	5046.9012195503165
88	2284.1	7500	0.892	5066.033035821908
89	2281.0	7500	0.904	5058.190326519761
90	2252.0	7500	0.914	5056.785929362219
91	2217.5	7500	0.912	5055.260234444356
92	2266.8	7500	0.91	5047.547773872658
93	2237.2	7500	0.906	5076.518964126379
94	2270.9	7500	0.898	5079.652891936838
95	2184.3	7500	0.912	5085.256729147827
96	2202.1	7500	0.918	5090.216759674688
97	2234.3	7500	0.922	5087.40748088226
98	2196.7	7500	0.91	5065.790453704904
99	2161.3	7500	0.92	5091.839789723117
100	2196.9	7500	0.914	5066.579329354407
