Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	14:16:01	14:16:01	14:16:01			14:16:01	14:16:01	14:16:01	14:16:01	14:16:01	14:16:05	14:16:05	14:16:05	14:16:05	14:16:05	14:16:05			14:16:06	14:16:06		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	14:16:07	14:16:07	14:16:07	14:16:07	14:16:07	14:16:07	14:16:07	14:16:07	14:16:07	14:16:07	14:16:11	14:16:11	14:16:11	14:16:11	14:16:11	14:16:11			14:16:13	14:16:13		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:02	00:00:06
2	14:16:13	14:16:13	14:16:13	14:16:13	14:16:14	14:16:14			14:16:14	14:16:14	14:16:16	14:16:16	14:16:16	14:16:16	14:16:16	14:16:16			14:16:17	14:16:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	14:16:17	14:16:17	14:16:17	14:16:17	14:16:17	14:16:17			14:16:17	14:16:17	14:16:20	14:16:20	14:16:20	14:16:20	14:16:20	14:16:20			14:16:21	14:16:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
4	14:16:21	14:16:21	14:16:21	14:16:21	14:16:21	14:16:21			14:16:21	14:16:21	14:16:23	14:16:23	14:16:23	14:16:23	14:16:23	14:16:23			14:16:24	14:16:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	14:16:25	14:16:25	14:16:25	14:16:25	14:16:25	14:16:25			14:16:25	14:16:25	14:16:27	14:16:27	14:16:27	14:16:27	14:16:27	14:16:27			14:16:28	14:16:28		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
6	14:16:28	14:16:28	14:16:28	14:16:28	14:16:28	14:16:28			14:16:28	14:16:28	14:16:30	14:16:30	14:16:30	14:16:30	14:16:30	14:16:30			14:16:31	14:16:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	14:16:32	14:16:32	14:16:32	14:16:32	14:16:32	14:16:32			14:16:32	14:16:32	14:16:34	14:16:34	14:16:34	14:16:34	14:16:34	14:16:34			14:16:34	14:16:34		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
8	14:16:35	14:16:35	14:16:35	14:16:35	14:16:35	14:16:35			14:16:35	14:16:35	14:16:37	14:16:37	14:16:37	14:16:37	14:16:37	14:16:37			14:16:38	14:16:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	14:16:38	14:16:38	14:16:38	14:16:38	14:16:38	14:16:38			14:16:38	14:16:38	14:16:40	14:16:40	14:16:40	14:16:40	14:16:40	14:16:40			14:16:41	14:16:41		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
10	14:16:41	14:16:41	14:16:41	14:16:41	14:16:42	14:16:42	14:16:42	14:16:42	14:16:42	14:16:42	14:16:44	14:16:44	14:16:44	14:16:44	14:16:44	14:16:44	14:16:44	14:16:44	14:16:46	14:16:46		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:01	00:00:04
11	14:16:46	14:16:46	14:16:46	14:16:46	14:16:46	14:16:46			14:16:46	14:16:46	14:16:48	14:16:48	14:16:48	14:16:48	14:16:48	14:16:48			14:16:49	14:16:49		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
12	14:16:49	14:16:49	14:16:49	14:16:49	14:16:49	14:16:49			14:16:49	14:16:49	14:16:51	14:16:51	14:16:51	14:16:51	14:16:51	14:16:51			14:16:52	14:16:52		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
13	14:16:52	14:16:52	14:16:52	14:16:52	14:16:52	14:16:52			14:16:52	14:16:52	14:16:54	14:16:54	14:16:54	14:16:54	14:16:54	14:16:54			14:16:55	14:16:55		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
