ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6547.9	14100	1.0	3697.0105883426195
1	5001.4	12600	0.952	3703.782678354822
2	4228.7	12000	0.912	3708.430756714414
3	3639.1	10800	0.888	3718.567216293441
4	3088.4	9900	0.852	3725.052552984469
5	2688.1	8700	0.83	3762.3431887792676
6	2460.9	8400	0.808	3774.2371902829705
7	2339.1	8400	0.802	3783.5938265283603
8	2138.3	7500	0.79	3819.024522524531
9	2060.2	7500	0.754	3722.434635464104
10	2139.4	7500	0.784	3892.9113841666813
11	2019.4	6900	0.77	3927.9545405778995
12	1950.7	6600	0.762	3896.13587180703
13	1910.7	6300	0.75	3921.9276135899913
14	1859.5	6300	0.78	4046.027043640706
15	1878.7	6000	0.774	4026.637011906579
16	1845.0	6000	0.766	4074.1768829080033
17	1750.9	5700	0.75	3964.9735840306626
18	1744.0	5700	0.758	4098.036285134026
19	1748.8	5400	0.766	4150.070773231037
20	1792.5	6000	0.754	4116.231437731826
21	1842.6	6000	0.782	4215.948134528974
22	1785.8	5700	0.784	4208.404334534484
23	1793.3	5700	0.792	4271.936057150451
24	1882.6	5700	0.808	4395.184601487109
25	1857.2	5400	0.83	4478.552395461492
26	1908.4	6000	0.82	4488.762866838297
27	1789.7	5400	0.808	4440.777490386249
28	1700.8	5100	0.808	4381.679504455166
29	1872.8	5700	0.816	4465.024976738277
30	1736.1	4800	0.816	4510.381684272911
31	1829.1	5400	0.826	4578.2238659391805
32	1721.4	5100	0.806	4455.207461110178
33	1729.0	5400	0.796	4495.095329982902
34	1699.2	5400	0.81	4542.876827648143
35	1775.5	5400	0.82	4547.221445991265
36	1756.7	5100	0.808	4546.173761103959
37	1767.2	5400	0.818	4594.626152695768
38	1811.5	5400	0.822	4644.677095272654
39	1785.8	5100	0.834	4602.812784085295
40	1793.8	5400	0.822	4689.936137196596
41	1748.7	4800	0.82	4580.873414537298
42	1767.0	5100	0.814	4581.090960297832
43	1729.7	5100	0.814	4641.490061847595
44	1733.4	4800	0.81	4597.633870641824
45	1752.0	5100	0.822	4662.642345793296
46	1763.4	5400	0.832	4670.6399433028955
47	1714.3	5100	0.816	4595.697341355563
48	1738.8	5100	0.822	4664.065229945496
49	1785.1	4800	0.834	4670.161084024035
50	1705.3	4800	0.818	4599.199943427421
51	1771.4	5400	0.824	4619.808207785453
52	1795.1	4800	0.834	4618.683612856171
53	1684.0	4500	0.808	4523.204722489254
54	1688.0	4800	0.806	4615.067991642561
55	1652.1	4800	0.796	4526.163703840552
56	1737.1	5100	0.822	4657.107520537441
57	1667.2	4500	0.8	4579.150897316869
58	1631.0	5100	0.792	4568.969717697052
59	1664.8	4500	0.81	4616.487833611539
60	1722.3	5100	0.808	4612.374672731022
61	1605.3	4500	0.774	4469.507441617979
62	1639.5	4500	0.794	4616.452559415222
63	1571.4	4800	0.768	4489.881162867381
64	1623.2	4500	0.8	4598.66551046937
65	1650.2	5100	0.806	4549.181400391913
66	1602.0	5700	0.786	4599.963878907323
67	1635.1	5700	0.78	4440.686389937608
68	1612.2	4800	0.784	4584.134744492106
69	1619.6	4800	0.764	4397.101990904698
70	1651.6	4800	0.802	4580.495534258684
71	1659.0	5400	0.798	4573.187429960641
72	1625.1	5100	0.774	4458.3737228382015
73	1655.7	5100	0.792	4523.010043797001
74	1654.3	5100	0.81	4626.277414130894
75	1614.1	4500	0.794	4623.660354472149
76	1573.6	5100	0.778	4557.9575908059605
77	1604.0	4800	0.784	4446.053635426854
78	1633.0	4500	0.794	4554.633881337745
79	1632.7	4800	0.79	4565.370195481793
80	1654.4	4800	0.794	4575.7769008305495
81	1585.7	4500	0.784	4527.400230231189
82	1633.1	5100	0.794	4547.323155485987
83	1561.7	4500	0.782	4551.824229342319
84	1573.9	4800	0.772	4504.449530632579
85	1597.8	4800	0.794	4575.130221403704
86	1590.0	4800	0.79	4507.88569231091
87	1567.0	4500	0.778	4514.648766162661
88	1588.4	4800	0.788	4593.311116184868
89	1557.1	4800	0.792	4570.795064713689
90	1548.2	4800	0.766	4458.586509467145
91	1610.6	4500	0.784	4510.744874996602
92	1549.7	4800	0.786	4539.280791155508
93	1532.5	4800	0.78	4476.644739565703
94	1561.2	4800	0.776	4556.91281553468
95	1555.1	4800	0.78	4524.154545701312
96	1586.4	4500	0.788	4550.168196769863
97	1596.8	5100	0.782	4550.348632072211
98	1558.3	4800	0.796	4592.970465091606
99	1604.0	5100	0.782	4514.261569536348
100	1540.8	4800	0.782	4586.679004831638
