ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6683.7	14100	1.0	3697.0105883426195
1	5114.6	12600	0.952	3707.8208420892865
2	4158.3	11400	0.912	3705.4398463696616
3	3799.7	11400	0.886	3706.9615460432806
4	3124.6	9900	0.85	3717.2513063343954
5	2703.5	9000	0.824	3731.2287153755783
6	2422.6	8400	0.802	3728.8019659491474
7	2389.4	8400	0.798	3771.2643213696288
8	2207.2	8100	0.786	3792.798691681249
9	2034.1	7800	0.75	3722.4693683561163
10	1947.9	6900	0.768	3871.9132248364886
11	1859.6	6900	0.744	3815.3819164713705
12	1816.6	6600	0.754	3847.5068720548616
13	1805.1	6300	0.734	3838.747856136212
14	1757.7	6300	0.754	3936.635591105935
15	1769.2	6000	0.732	3857.2182266119235
16	1724.0	5700	0.738	3949.210888205066
17	1749.9	5700	0.728	3917.119115331483
18	1653.8	5400	0.734	3984.813112204725
19	1654.6	5400	0.736	3970.31574729595
20	1591.8	4800	0.726	4015.9714327528377
21	1655.9	5100	0.752	4150.419982412286
22	1569.8	5100	0.724	4032.5857027328975
23	1608.7	5400	0.728	4030.362106781307
24	1678.0	5400	0.756	4249.2363422605795
25	1730.6	6300	0.778	4335.130749274844
26	1695.3	5400	0.756	4244.90340174781
27	1630.9	5100	0.768	4291.412470239227
28	1648.6	5100	0.772	4289.6718897050105
29	1718.0	5400	0.774	4350.174784210204
30	1588.4	5100	0.744	4269.380657404979
31	1629.1	4800	0.774	4353.311137926731
32	1642.0	5100	0.752	4244.170053940785
33	1625.7	5100	0.756	4296.688950244436
34	1578.4	5100	0.744	4276.312793098285
35	1627.6	4800	0.762	4384.670109552113
36	1619.7	4800	0.756	4347.774122754267
37	1626.5	5100	0.758	4348.271637121461
38	1647.4	5100	0.784	4506.6379185514725
39	1621.9	5400	0.776	4444.602531542986
40	1593.4	4500	0.772	4388.324163849592
41	1616.8	4500	0.778	4442.820439172904
42	1579.2	4800	0.774	4490.439500193036
43	1512.6	4800	0.762	4438.879277731181
44	1586.7	4800	0.754	4376.0703348861025
45	1633.2	5100	0.78	4503.453438542837
46	1602.1	5100	0.78	4498.217418785321
47	1553.9	4500	0.754	4432.7608252889195
48	1536.1	4500	0.756	4433.631647076784
49	1579.6	4500	0.766	4465.476628602294
50	1544.0	4500	0.756	4465.650054952697
51	1557.1	4800	0.76	4418.535603609255
52	1523.2	4500	0.77	4461.529270045861
53	1533.8	4500	0.764	4446.56132347832
54	1539.1	4500	0.75	4434.291406324425
55	1487.3	4800	0.738	4337.737534361812
56	1546.2	4800	0.772	4550.153428005342
57	1509.9	4500	0.744	4412.657620148791
58	1506.2	4500	0.746	4412.002733852584
59	1577.0	4800	0.772	4507.088645603345
60	1527.3	4500	0.758	4477.995889244643
61	1494.7	4800	0.736	4371.3665540311995
62	1495.3	4500	0.75	4481.429967152188
63	1430.7	4500	0.734	4313.5073271471265
64	1558.3	4500	0.77	4514.212066964083
65	1536.8	4800	0.768	4504.18852413815
66	1480.3	5700	0.748	4426.916861879668
67	1491.4	4800	0.736	4327.143371568653
68	1533.7	4800	0.752	4465.218945851828
69	1511.3	4800	0.738	4363.58347855309
70	1514.3	4800	0.76	4481.70461610465
71	1501.3	4200	0.762	4460.486216097783
72	1498.6	4800	0.748	4457.148440656838
73	1490.4	4800	0.754	4413.931069517682
74	1565.9	4800	0.772	4536.225830844378
75	1508.5	4500	0.768	4494.34470161881
76	1511.9	4800	0.76	4481.956184043515
77	1472.4	4500	0.762	4442.402796823895
78	1501.9	4500	0.766	4507.729852349046
79	1505.4	4800	0.76	4469.264282276231
80	1476.3	4200	0.758	4478.6433991493595
81	1476.4	4500	0.744	4415.971003208011
82	1491.9	4800	0.762	4461.747788620251
83	1495.4	4500	0.762	4531.210332523223
84	1440.6	4500	0.738	4413.329935489282
85	1519.8	5700	0.758	4489.457500465692
86	1460.9	4500	0.738	4367.8410665135425
87	1474.3	4500	0.742	4484.196255509063
88	1575.0	4800	0.776	4625.408885749461
89	1569.9	4500	0.774	4510.306385125926
90	1431.1	5100	0.73	4441.958840608932
91	1495.7	4500	0.752	4504.458737702761
92	1536.9	4800	0.76	4525.61686961407
93	1506.1	4500	0.762	4489.777934267497
94	1501.2	5100	0.76	4555.6201210779745
95	1505.1	4800	0.754	4556.234631072124
96	1585.5	4800	0.77	4602.828539537879
97	1562.2	4800	0.76	4569.184808589647
98	1572.9	4500	0.79	4618.9188316902755
99	1519.3	4500	0.772	4555.28571663965
100	1580.8	4800	0.772	4619.152942423444
