Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	13:16:20	13:16:20	13:16:20			13:16:20	13:16:20	13:16:20	13:16:20	13:16:20	13:16:25	13:16:25	13:16:25	13:16:25	13:16:25	13:16:25			13:16:26	13:16:26		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	13:16:26	13:16:26	13:16:26	13:16:26	13:16:26	13:16:26	13:16:26	13:16:27	13:16:27	13:16:27	13:16:30	13:16:30	13:16:30	13:16:30	13:16:30	13:16:30			13:16:31	13:16:31		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
2	13:16:31	13:16:31	13:16:31	13:16:31	13:16:31	13:16:31			13:16:31	13:16:31	13:16:34	13:16:34	13:16:34	13:16:34	13:16:34	13:16:34			13:16:35	13:16:35		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
3	13:16:35	13:16:35	13:16:35	13:16:35	13:16:35	13:16:35			13:16:35	13:16:35	13:16:37	13:16:37	13:16:37	13:16:37	13:16:37	13:16:37			13:16:38	13:16:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	13:16:39	13:16:39	13:16:39	13:16:39	13:16:39	13:16:39			13:16:39	13:16:39	13:16:41	13:16:41	13:16:41	13:16:41	13:16:41	13:16:41			13:16:42	13:16:42		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
5	13:16:42	13:16:42	13:16:42	13:16:42	13:16:42	13:16:42			13:16:42	13:16:42	13:16:44	13:16:44	13:16:44	13:16:44	13:16:44	13:16:44			13:16:45	13:16:45		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	13:16:45	13:16:45	13:16:45	13:16:45	13:16:45	13:16:45			13:16:45	13:16:45	13:16:47	13:16:47	13:16:47	13:16:47	13:16:47	13:16:47			13:16:48	13:16:48		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
7	13:16:48	13:16:48	13:16:48	13:16:48	13:16:49	13:16:49			13:16:49	13:16:49	13:16:51	13:16:51	13:16:51	13:16:51	13:16:51	13:16:51			13:16:52	13:16:52		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	13:16:52	13:16:52	13:16:52	13:16:52	13:16:52	13:16:52			13:16:52	13:16:52	13:16:54	13:16:54	13:16:54	13:16:54	13:16:54	13:16:54			13:16:55	13:16:55		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
9	13:16:55	13:16:55	13:16:55	13:16:55	13:16:55	13:16:55			13:16:55	13:16:55	13:16:57	13:16:57	13:16:57	13:16:57	13:16:57	13:16:57			13:16:58	13:16:58		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
10	13:16:58	13:16:58	13:16:58	13:16:58	13:16:58	13:16:58	13:16:58	13:16:58	13:16:58	13:16:58	13:17:00	13:17:00	13:17:00	13:17:00	13:17:00	13:17:00	13:17:00	13:17:00	13:17:02	13:17:02		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
11	13:17:02	13:17:02	13:17:02	13:17:02	13:17:02	13:17:02			13:17:02	13:17:02	13:17:04	13:17:04	13:17:04	13:17:04	13:17:04	13:17:04			13:17:05	13:17:05		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
12	13:17:05	13:17:05	13:17:05	13:17:05	13:17:05	13:17:05			13:17:05	13:17:05	13:17:07	13:17:07	13:17:07	13:17:07	13:17:07	13:17:07			13:17:08	13:17:08		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
13	13:17:08	13:17:08	13:17:08	13:17:08	13:17:08	13:17:08			13:17:08	13:17:08	13:17:10	13:17:10	13:17:10	13:17:10	13:17:10	13:17:10			13:17:11	13:17:11		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	13:17:11	13:17:11	13:17:11	13:17:11	13:17:11	13:17:11			13:17:11	13:17:11	13:17:13	13:17:13	13:17:13	13:17:13	13:17:13	13:17:13			13:17:14	13:17:14		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
15	13:17:14	13:17:14	13:17:14	13:17:14	13:17:14	13:17:14			13:17:14	13:17:14	13:17:15	13:17:15	13:17:15	13:17:15	13:17:15	13:17:15			13:17:16	13:17:16		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	13:17:16	13:17:16	13:17:16	13:17:16	13:17:17	13:17:17			13:17:17	13:17:17	13:17:18	13:17:18	13:17:18	13:17:18	13:17:18	13:17:18			13:17:19	13:17:19		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
17	13:17:19	13:17:19	13:17:19	13:17:19	13:17:19	13:17:19			13:17:19	13:17:19	13:17:21	13:17:21	13:17:21	13:17:21	13:17:21	13:17:21			13:17:22	13:17:22		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
18	13:17:22	13:17:22	13:17:22	13:17:22	13:17:22	13:17:22			13:17:22	13:17:22	13:17:23	13:17:23	13:17:23	13:17:23	13:17:23	13:17:23			13:17:24	13:17:24		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
19	13:17:24	13:17:24	13:17:24	13:17:24	13:17:24	13:17:24			13:17:25	13:17:25	13:17:26	13:17:26	13:17:26	13:17:26	13:17:26	13:17:26			13:17:27	13:17:27		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
20	13:17:27	13:17:27	13:17:27	13:17:27	13:17:27	13:17:27	13:17:27	13:17:27	13:17:27	13:17:27	13:17:29	13:17:29	13:17:29	13:17:29	13:17:29	13:17:29	13:17:29	13:17:29	13:17:30	13:17:30		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
21	13:17:30	13:17:30	13:17:30	13:17:30	13:17:30	13:17:30			13:17:30	13:17:30	13:17:32	13:17:32	13:17:32	13:17:32	13:17:32	13:17:32			13:17:33	13:17:33		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
22	13:17:33	13:17:33	13:17:33	13:17:33	13:17:33	13:17:33			13:17:33	13:17:33	13:17:34	13:17:34	13:17:34	13:17:34	13:17:34	13:17:34			13:17:35	13:17:35		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
