ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6506.9	14100	1.0	3697.0105883426195
1	5513.1	13500	0.948	3588.7803119686328
2	4953.4	13200	0.91	3517.569660225396
3	4700.7	12900	0.898	3484.450653919698
4	4301.4	12600	0.87	3432.055170703285
5	3951.5	12300	0.838	3364.912456045552
6	3599.0	11700	0.812	3320.5026167957185
7	3490.3	11400	0.804	3307.6952178837964
8	3181.6	11100	0.776	3255.480139320204
9	2937.0	10800	0.744	3193.7570819374228
10	2951.4	10800	0.746	3213.0706393677815
11	2671.7	10200	0.716	3170.1135169798736
12	2524.0	9900	0.696	3129.742447897758
13	2381.6	9600	0.688	3139.8057525699837
14	2295.0	9000	0.69	3177.2955522878333
15	2160.6	8700	0.674	3157.4262875278678
16	2146.1	8700	0.672	3162.7754707410786
17	2065.6	8400	0.668	3174.5012053213927
18	1948.9	8100	0.656	3176.198943338267
19	1925.8	7800	0.64	3151.0191502914377
20	1950.5	7800	0.642	3176.306830424046
21	1838.8	7500	0.64	3193.268332360136
22	1768.2	6900	0.628	3185.167607923116
23	1775.9	6900	0.628	3201.3687861285302
24	1759.3	6900	0.626	3215.064221760194
25	1669.8	6600	0.628	3231.028559893985
26	1660.2	6300	0.63	3257.6174074019655
27	1614.0	6300	0.616	3261.304949637101
28	1560.6	6000	0.616	3282.3298802111276
29	1589.4	6000	0.614	3290.590119912908
30	1549.4	5700	0.618	3311.1046170760487
31	1645.3	6000	0.65	3404.1920162088254
32	1571.1	5700	0.638	3393.8455600769016
33	1576.9	5700	0.642	3425.7688815426786
34	1568.7	5400	0.648	3450.084250050874
35	1559.8	5400	0.642	3458.7115923530396
36	1517.2	5400	0.644	3483.5274573886636
37	1553.4	5400	0.66	3549.986858863908
38	1542.2	5400	0.664	3608.492539802124
39	1621.1	5400	0.678	3662.2327107786814
40	1569.9	5400	0.68	3657.731193669311
41	1572.6	5400	0.688	3726.6640465199193
42	1547.8	5400	0.678	3733.0462308987035
43	1560.5	5400	0.682	3746.928867712552
44	1560.4	5400	0.676	3733.633636091639
45	1541.8	5400	0.688	3785.123269620443
46	1516.5	5400	0.674	3771.063815929388
47	1538.0	5400	0.686	3834.3376501624084
48	1519.2	5400	0.69	3860.9792428999813
49	1586.1	5400	0.708	3910.173044500455
50	1556.2	5400	0.706	3898.621841326023
51	1578.1	5400	0.712	3918.5787579807593
52	1585.1	5400	0.704	3916.8621817547314
53	1624.5	5400	0.73	4042.2282629448027
54	1584.4	5100	0.72	4005.1798372234844
55	1593.7	4800	0.73	4036.1227651134727
56	1630.0	5400	0.742	4071.299061145078
57	1612.0	5400	0.744	4128.200048923272
58	1581.1	4800	0.742	4125.506915435857
59	1590.8	5100	0.746	4153.7905598132475
60	1580.0	4800	0.738	4143.010241262574
61	1547.9	5100	0.73	4136.447666926876
62	1520.7	4800	0.73	4121.354988977902
63	1606.3	4800	0.754	4240.621120929853
64	1589.1	4800	0.74	4225.96996101019
65	1649.0	5100	0.762	4308.477391297666
66	1731.8	4800	0.8	4439.127878515085
67	1673.4	5100	0.766	4293.973006512375
68	1702.5	4800	0.796	4431.516236544978
69	1713.6	5100	0.792	4421.870405175112
70	1713.9	5100	0.796	4437.497771738441
71	1788.0	5100	0.812	4480.869031459937
72	1664.5	5400	0.79	4425.568030461079
73	1697.3	4800	0.798	4457.318800792682
74	1755.1	5100	0.806	4484.997473828137
75	1693.8	4800	0.794	4460.033060561647
76	1651.2	4800	0.784	4405.388950222135
77	1696.8	4800	0.796	4441.4888082682255
78	1709.5	5100	0.802	4465.226565390127
79	1711.8	4800	0.81	4493.769936119278
80	1675.8	4800	0.8	4486.0608536459295
81	1747.5	5100	0.82	4573.292707770037
82	1704.5	5100	0.798	4476.191355244175
83	1680.9	4800	0.798	4493.3218023658765
84	1727.1	5100	0.81	4512.0278369128055
85	1699.5	5100	0.798	4483.784064320071
86	1746.5	4800	0.816	4554.842315284389
87	1698.4	4800	0.804	4528.055795105483
88	1663.9	4800	0.796	4562.931887357029
89	1747.7	5100	0.808	4547.97760959774
90	1722.4	4500	0.822	4593.434768363832
91	1770.5	5100	0.818	4583.385669536449
92	1676.6	4500	0.81	4595.138895021496
93	1718.7	4800	0.806	4542.503105263879
94	1694.6	4800	0.802	4507.006463693963
95	1776.6	5400	0.83	4610.667771917287
96	1821.2	5100	0.848	4725.414196113663
97	1787.1	5100	0.84	4729.241205844002
98	1793.1	5100	0.838	4691.22186131936
99	1794.4	4800	0.844	4708.8205809839665
100	1754.6	5100	0.83	4667.652453887634
