ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6535.6	14100	1.0	3697.0105883426195
1	4994.1	12600	0.952	3703.9034859775265
2	4235.1	11700	0.914	3707.113488780598
3	3659.4	10800	0.89	3719.9854267755177
4	3096.5	9900	0.856	3736.2215376000527
5	2766.6	8700	0.834	3747.631570645445
6	2515.2	8400	0.818	3767.292730450397
7	2510.6	8400	0.812	3806.4551160006354
8	2342.9	8400	0.802	3849.8555388161885
9	2150.5	7800	0.768	3767.6217826425327
10	2017.9	6900	0.782	3864.5560985192055
11	1996.7	6900	0.772	3917.033898165405
12	1869.5	6600	0.768	3915.7130881752714
13	1878.4	6300	0.75	3875.5186396024533
14	1832.0	6000	0.772	3998.3995872268033
15	1784.3	6000	0.752	3944.2396881837553
16	1795.2	5700	0.752	4027.459655989481
17	1828.3	5700	0.762	3992.044126345935
18	1848.9	5700	0.77	4087.171476317692
19	1830.9	5700	0.774	4121.532744024168
20	1686.0	5400	0.754	4093.364008866182
21	1722.4	5700	0.752	4106.171728611459
22	1619.6	5400	0.736	4063.8971999786713
23	1604.8	5400	0.732	4091.5372536417385
24	1635.1	5400	0.74	4162.712367096343
25	1682.5	6000	0.756	4198.167116239617
26	1763.8	5700	0.774	4264.781702922906
27	1694.0	5400	0.776	4337.043909262492
28	1691.7	5400	0.784	4322.998825417632
29	1787.5	5400	0.794	4384.853530553991
30	1734.2	5100	0.792	4421.383112549832
31	1788.1	5400	0.798	4470.598285547619
32	1732.2	5400	0.8	4444.965558033508
33	1711.7	5400	0.788	4439.14757234735
34	1719.5	5400	0.794	4423.9935396168075
35	1749.1	5100	0.802	4499.484728956416
36	1740.8	4800	0.798	4387.956545236454
37	1739.3	5400	0.802	4478.814162858229
38	1762.0	5100	0.804	4529.277328292973
39	1691.0	5400	0.804	4482.384965031002
40	1745.9	5100	0.804	4554.809589485508
41	1756.5	5100	0.818	4587.107007922348
42	1742.2	5400	0.798	4575.356610615131
43	1736.3	5100	0.812	4635.465444849545
44	1740.1	5400	0.806	4544.360385728447
45	1706.1	5400	0.806	4579.61924190099
46	1726.0	5100	0.812	4585.901196025962
47	1676.4	4800	0.794	4535.756810976207
48	1698.3	4800	0.804	4562.426213942461
49	1684.7	4800	0.81	4632.916572697485
50	1635.8	4800	0.79	4530.841296991874
51	1694.0	5100	0.796	4543.975310250486
52	1729.4	4800	0.82	4701.234869363251
53	1727.7	5100	0.81	4632.530427285682
54	1675.3	5100	0.808	4636.892731908824
55	1620.9	4800	0.792	4535.998930277602
56	1713.4	5100	0.822	4695.220902502221
57	1607.2	4800	0.802	4620.424440219058
58	1630.7	5100	0.8	4589.131553043663
59	1698.4	5100	0.812	4648.4934972433575
60	1640.9	4500	0.81	4631.378793793391
61	1640.1	5100	0.782	4539.493948613269
62	1597.6	4800	0.798	4565.1574866322835
63	1566.6	4800	0.774	4554.834436564621
64	1673.1	4800	0.808	4654.701104093691
65	1638.1	4500	0.808	4661.862934272196
66	1630.6	5100	0.782	4470.488081022316
67	1651.2	5400	0.792	4474.252550596088
68	1660.4	5400	0.79	4515.094375242946
69	1642.0	4800	0.786	4552.525333031151
70	1626.2	4500	0.798	4601.784975720226
71	1572.9	4500	0.79	4576.887856807919
72	1581.8	5400	0.772	4528.113098931151
73	1586.0	4800	0.8	4572.157302522856
74	1684.6	5700	0.804	4643.271474098841
75	1658.5	5100	0.798	4606.133583791286
76	1613.3	5100	0.788	4592.628000693864
77	1611.7	4800	0.788	4562.813575377619
78	1609.2	5100	0.796	4575.0088929363765
79	1644.4	5100	0.796	4624.280483425635
80	1667.9	4800	0.808	4613.221840101433
81	1622.0	4800	0.788	4601.183599854386
82	1602.1	5100	0.792	4549.7056202947015
83	1600.3	4800	0.792	4650.709367941107
84	1589.8	5100	0.782	4584.067462332129
85	1626.2	4800	0.794	4589.770257923956
86	1629.6	5100	0.786	4580.0214665404055
87	1603.4	4500	0.796	4643.925418601237
88	1641.3	4800	0.802	4622.382832459811
89	1611.8	4800	0.808	4633.907586129844
90	1589.6	5100	0.78	4530.666811729766
91	1649.6	4800	0.808	4659.655286724487
92	1553.8	4800	0.79	4586.3467580088045
93	1590.8	5700	0.79	4560.877838061135
94	1587.6	4200	0.796	4592.7759190219895
95	1578.0	4800	0.796	4640.13722047805
96	1589.7	4800	0.806	4631.729682364922
97	1634.9	5100	0.788	4623.95172950646
98	1620.9	4800	0.812	4650.190625196014
99	1628.0	5100	0.796	4648.897616445363
100	1591.1	5100	0.792	4592.136635507619
