Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	13:22:34	13:22:34	13:22:34			13:22:34	13:22:34	13:22:34	13:22:34	13:22:34	13:22:42	13:22:42	13:22:42	13:22:42	13:22:42	13:22:42			13:22:43	13:22:43		00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:09
1	13:22:44	13:22:44	13:22:44	13:22:44	13:22:44	13:22:44	13:22:44	13:22:44	13:22:44	13:22:44	13:22:51	13:22:51	13:22:51	13:22:51	13:22:51	13:22:51			13:22:53	13:22:53		00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:01	00:00:08
2	13:22:53	13:22:53	13:22:53	13:22:53	13:22:53	13:22:53			13:22:53	13:22:53	13:22:59	13:22:59	13:22:59	13:22:59	13:22:59	13:22:59			13:23:00	13:23:00		00:00:00	00:00:00		00:00:00	00:00:06	00:00:00	00:00:00		00:00:01	00:00:07
3	13:23:01	13:23:01	13:23:01	13:23:01	13:23:01	13:23:01			13:23:01	13:23:01	13:23:07	13:23:07	13:23:07	13:23:07	13:23:07	13:23:07			13:23:08	13:23:08		00:00:00	00:00:00		00:00:00	00:00:06	00:00:00	00:00:00		00:00:01	00:00:07
4	13:23:08	13:23:08	13:23:08	13:23:08	13:23:09	13:23:09			13:23:09	13:23:09	13:23:15	13:23:15	13:23:15	13:23:15	13:23:15	13:23:15			13:23:16	13:23:16		00:00:00	00:00:00		00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
5	13:23:16	13:23:16	13:23:16	13:23:16	13:23:16	13:23:16			13:23:16	13:23:16	13:23:23	13:23:23	13:23:23	13:23:23	13:23:23	13:23:23			13:23:24	13:23:24		00:00:00	00:00:00		00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
6	13:23:24	13:23:24	13:23:24	13:23:24	13:23:24	13:23:24			13:23:24	13:23:24	13:23:30	13:23:30	13:23:30	13:23:30	13:23:30	13:23:30			13:23:31	13:23:31		00:00:00	00:00:00		00:00:00	00:00:06	00:00:00	00:00:00		00:00:01	00:00:07
7	13:23:31	13:23:31	13:23:31	13:23:31	13:23:31	13:23:31			13:23:31	13:23:31	13:23:38	13:23:38	13:23:38	13:23:38	13:23:38	13:23:38			13:23:39	13:23:39		00:00:00	00:00:00		00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
8	13:23:39	13:23:39	13:23:39	13:23:39	13:23:39	13:23:39			13:23:39	13:23:39	13:23:46	13:23:46	13:23:46	13:23:46	13:23:46	13:23:46			13:23:47	13:23:47		00:00:00	00:00:00		00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
9	13:23:47	13:23:47	13:23:47	13:23:47	13:23:47	13:23:47			13:23:47	13:23:47	13:23:53	13:23:53	13:23:53	13:23:53	13:23:53	13:23:53			13:23:54	13:23:54		00:00:00	00:00:00		00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
