Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	14:55:23	14:55:23	14:55:23			14:55:23	14:55:23	14:55:23	14:55:23	14:55:23	14:55:27	14:55:27	14:55:27	14:55:27	14:55:27	14:55:27			14:55:28	14:55:28		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	14:55:29	14:55:29	14:55:29	14:55:29	14:55:29	14:55:29	14:55:29	14:55:29	14:55:29	14:55:29	14:55:32	14:55:32	14:55:32	14:55:32	14:55:32	14:55:32			14:55:35	14:55:35		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00		00:00:02	00:00:05
2	14:55:35	14:55:35	14:55:35	14:55:35	14:55:35	14:55:35			14:55:35	14:55:35	14:55:38	14:55:38	14:55:38	14:55:38	14:55:38	14:55:38			14:55:39	14:55:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	14:55:39	14:55:39	14:55:39	14:55:39	14:55:39	14:55:39			14:55:39	14:55:39	14:55:42	14:55:42	14:55:42	14:55:42	14:55:42	14:55:42			14:55:43	14:55:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
4	14:55:43	14:55:43	14:55:43	14:55:43	14:55:43	14:55:43			14:55:43	14:55:43	14:55:45	14:55:45	14:55:45	14:55:45	14:55:45	14:55:45			14:55:47	14:55:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	14:55:47	14:55:47	14:55:47	14:55:47	14:55:47	14:55:47			14:55:47	14:55:47	14:55:49	14:55:49	14:55:49	14:55:49	14:55:49	14:55:49			14:55:50	14:55:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	14:55:50	14:55:50	14:55:50	14:55:50	14:55:50	14:55:50			14:55:50	14:55:50	14:55:52	14:55:52	14:55:52	14:55:52	14:55:52	14:55:52			14:55:53	14:55:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	14:55:54	14:55:54	14:55:54	14:55:54	14:55:54	14:55:54			14:55:54	14:55:54	14:55:56	14:55:56	14:55:56	14:55:56	14:55:56	14:55:56			14:55:57	14:55:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	14:55:57	14:55:57	14:55:57	14:55:57	14:55:57	14:55:57			14:55:57	14:55:57	14:55:59	14:55:59	14:55:59	14:55:59	14:55:59	14:55:59			14:56:00	14:56:00		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
9	14:56:00	14:56:00	14:56:00	14:56:00	14:56:00	14:56:00			14:56:00	14:56:00	14:56:02	14:56:02	14:56:02	14:56:02	14:56:02	14:56:02			14:56:03	14:56:03		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
10	14:56:04	14:56:04	14:56:04	14:56:04	14:56:04	14:56:04	14:56:04	14:56:04	14:56:04	14:56:04	14:56:06	14:56:06	14:56:06	14:56:06	14:56:06	14:56:06	14:56:06	14:56:06	14:56:08	14:56:08		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
11	14:56:08	14:56:08	14:56:08	14:56:08	14:56:08	14:56:08			14:56:08	14:56:08	14:56:10	14:56:10	14:56:10	14:56:10	14:56:10	14:56:10			14:56:11	14:56:11		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
12	14:56:11	14:56:11	14:56:11	14:56:11	14:56:11	14:56:11			14:56:11	14:56:11	14:56:13	14:56:13	14:56:13	14:56:13	14:56:13	14:56:13			14:56:14	14:56:14		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
13	14:56:14	14:56:14	14:56:14	14:56:14	14:56:14	14:56:14			14:56:14	14:56:14	14:56:16	14:56:16	14:56:16	14:56:16	14:56:16	14:56:16			14:56:17	14:56:17		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	14:56:17	14:56:17	14:56:17	14:56:17	14:56:17	14:56:17			14:56:17	14:56:17	14:56:19	14:56:19	14:56:19	14:56:19	14:56:19	14:56:19			14:56:20	14:56:20		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
15	14:56:20	14:56:20	14:56:20	14:56:20	14:56:20	14:56:20			14:56:20	14:56:20	14:56:22	14:56:22	14:56:22	14:56:22	14:56:22	14:56:22			14:56:23	14:56:23		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
16	14:56:23	14:56:23	14:56:23	14:56:23	14:56:23	14:56:23			14:56:23	14:56:23	14:56:24	14:56:24	14:56:24	14:56:24	14:56:24	14:56:24			14:56:25	14:56:25		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
17	14:56:26	14:56:26	14:56:26	14:56:26	14:56:26	14:56:26			14:56:26	14:56:26	14:56:27	14:56:27	14:56:27	14:56:27	14:56:27	14:56:27			14:56:28	14:56:28		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
18	14:56:28	14:56:28	14:56:28	14:56:28	14:56:28	14:56:28			14:56:28	14:56:28	14:56:30	14:56:30	14:56:30	14:56:30	14:56:30	14:56:30			14:56:31	14:56:31		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
19	14:56:31	14:56:31	14:56:31	14:56:31	14:56:31	14:56:31			14:56:31	14:56:31	14:56:32	14:56:32	14:56:32	14:56:32	14:56:32	14:56:32			14:56:33	14:56:33		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
20	14:56:34	14:56:34	14:56:34	14:56:34	14:56:34	14:56:34	14:56:34	14:56:34	14:56:34	14:56:34	14:56:35	14:56:35	14:56:35	14:56:35	14:56:35	14:56:35	14:56:35	14:56:35	14:56:37	14:56:37		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
21	14:56:37	14:56:37	14:56:37	14:56:37	14:56:37	14:56:37			14:56:37	14:56:37	14:56:38	14:56:38	14:56:38	14:56:38	14:56:38	14:56:38			14:56:39	14:56:39		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
22	14:56:40	14:56:40	14:56:40	14:56:40	14:56:40	14:56:40			14:56:40	14:56:40	14:56:41	14:56:41	14:56:41	14:56:41	14:56:41	14:56:41			14:56:42	14:56:42		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
23	14:56:42	14:56:42	14:56:42	14:56:42	14:56:42	14:56:42			14:56:42	14:56:42	14:56:43	14:56:43	14:56:43	14:56:43	14:56:43	14:56:43			14:56:44	14:56:44		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
24	14:56:45	14:56:45	14:56:45	14:56:45	14:56:45	14:56:45			14:56:45	14:56:45	14:56:46	14:56:46	14:56:46	14:56:46	14:56:46	14:56:46			14:56:46	14:56:46		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
25	14:56:47	14:56:47	14:56:47	14:56:47	14:56:47	14:56:47			14:56:47	14:56:47	14:56:48	14:56:48	14:56:48	14:56:48	14:56:48	14:56:48			14:56:49	14:56:49		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
26	14:56:49	14:56:49	14:56:49	14:56:49	14:56:49	14:56:49			14:56:49	14:56:49	14:56:50	14:56:50	14:56:50	14:56:50	14:56:50	14:56:50			14:56:51	14:56:51		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
27	14:56:52	14:56:52	14:56:52	14:56:52	14:56:52	14:56:52			14:56:52	14:56:52	14:56:53	14:56:53	14:56:53	14:56:53	14:56:53	14:56:53			14:56:54	14:56:54		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
28	14:56:54	14:56:54	14:56:54	14:56:54	14:56:54	14:56:54			14:56:54	14:56:54	14:56:55	14:56:55	14:56:55	14:56:55	14:56:55	14:56:55			14:56:56	14:56:56		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
29	14:56:56	14:56:56	14:56:56	14:56:56	14:56:56	14:56:56			14:56:56	14:56:56	14:56:57	14:56:57	14:56:57	14:56:57	14:56:57	14:56:57			14:56:58	14:56:58		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
30	14:56:58	14:56:58	14:56:58	14:56:58	14:56:59	14:56:59	14:56:59	14:56:59	14:56:59	14:56:59	14:57:00	14:57:00	14:57:00	14:57:00	14:57:00	14:57:00	14:57:00	14:57:00	14:57:01	14:57:01		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:02
31	14:57:02	14:57:02	14:57:02	14:57:02	14:57:02	14:57:02			14:57:02	14:57:02	14:57:03	14:57:03	14:57:03	14:57:03	14:57:03	14:57:03			14:57:04	14:57:04		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
32	14:57:04	14:57:04	14:57:04	14:57:04	14:57:04	14:57:04			14:57:04	14:57:04	14:57:05	14:57:05	14:57:05	14:57:05	14:57:05	14:57:05			14:57:06	14:57:06		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
33	14:57:06	14:57:06	14:57:06	14:57:06	14:57:06	14:57:06			14:57:06	14:57:06	14:57:07	14:57:07	14:57:07	14:57:07	14:57:07	14:57:07			14:57:08	14:57:08		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
34	14:57:08	14:57:08	14:57:08	14:57:08	14:57:08	14:57:08			14:57:08	14:57:08	14:57:09	14:57:09	14:57:09	14:57:09	14:57:09	14:57:09			14:57:10	14:57:10		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
35	14:57:11	14:57:11	14:57:11	14:57:11	14:57:11	14:57:11			14:57:11	14:57:11	14:57:12	14:57:12	14:57:12	14:57:12	14:57:12	14:57:12			14:57:12	14:57:12		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
36	14:57:12	14:57:12	14:57:12	14:57:12	14:57:13	14:57:13			14:57:13	14:57:13	14:57:14	14:57:14	14:57:14	14:57:14	14:57:14	14:57:14			14:57:15	14:57:15		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
37	14:57:15	14:57:15	14:57:15	14:57:15	14:57:15	14:57:15			14:57:15	14:57:15	14:57:16	14:57:16	14:57:16	14:57:16	14:57:16	14:57:16			14:57:17	14:57:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:02
38	14:57:17	14:57:17	14:57:17	14:57:17	14:57:17	14:57:17			14:57:17	14:57:17	14:57:18	14:57:18	14:57:18	14:57:18	14:57:18	14:57:18			14:57:19	14:57:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:02
39	14:57:19	14:57:19	14:57:19	14:57:19	14:57:19	14:57:19			14:57:19	14:57:19	14:57:20	14:57:20	14:57:20	14:57:20	14:57:20	14:57:20			14:57:21	14:57:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:02
40	14:57:21	14:57:21	14:57:21	14:57:21	14:57:22	14:57:22	14:57:22	14:57:22	14:57:22	14:57:22	14:57:23	14:57:23	14:57:23	14:57:23	14:57:23	14:57:23	14:57:23	14:57:23	14:57:24	14:57:24		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:02
41	14:57:24	14:57:24	14:57:24	14:57:24	14:57:24	14:57:24			14:57:24	14:57:24	14:57:25	14:57:25	14:57:25	14:57:25	14:57:25	14:57:25			14:57:26	14:57:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
42	14:57:26	14:57:26	14:57:26	14:57:26	14:57:27	14:57:27			14:57:27	14:57:27	14:57:28	14:57:28	14:57:28	14:57:28	14:57:28	14:57:28			14:57:29	14:57:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:02
43	14:57:29	14:57:29	14:57:29	14:57:29	14:57:29	14:57:29			14:57:29	14:57:29	14:57:30	14:57:30	14:57:30	14:57:30	14:57:30	14:57:30			14:57:31	14:57:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
44	14:57:31	14:57:31	14:57:31	14:57:31	14:57:31	14:57:31			14:57:31	14:57:31	14:57:32	14:57:32	14:57:32	14:57:32	14:57:32	14:57:32			14:57:33	14:57:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
45	14:57:33	14:57:33	14:57:33	14:57:33	14:57:33	14:57:33			14:57:33	14:57:33	14:57:34	14:57:34	14:57:34	14:57:34	14:57:34	14:57:34			14:57:35	14:57:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
46	14:57:35	14:57:35	14:57:35	14:57:35	14:57:35	14:57:35			14:57:35	14:57:35	14:57:36	14:57:36	14:57:36	14:57:36	14:57:36	14:57:36			14:57:37	14:57:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
47	14:57:37	14:57:37	14:57:37	14:57:37	14:57:37	14:57:37			14:57:37	14:57:37	14:57:38	14:57:38	14:57:38	14:57:38	14:57:38	14:57:38			14:57:39	14:57:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:02
48	14:57:39	14:57:39	14:57:40	14:57:40	14:57:40	14:57:40			14:57:40	14:57:40	14:57:41	14:57:41	14:57:41	14:57:41	14:57:41	14:57:41			14:57:42	14:57:42		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
49	14:57:42	14:57:42	14:57:42	14:57:42	14:57:42	14:57:42			14:57:42	14:57:42	14:57:43	14:57:43	14:57:43	14:57:43	14:57:43	14:57:43			14:57:44	14:57:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
50	14:57:44	14:57:44	14:57:44	14:57:44	14:57:44	14:57:44	14:57:44	14:57:44	14:57:44	14:57:44	14:57:45	14:57:45	14:57:45	14:57:45	14:57:45	14:57:45	14:57:45	14:57:45	14:57:47	14:57:47		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:02
51	14:57:47	14:57:47	14:57:47	14:57:47	14:57:47	14:57:47			14:57:47	14:57:47	14:57:48	14:57:48	14:57:48	14:57:48	14:57:48	14:57:48			14:57:49	14:57:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
52	14:57:49	14:57:49	14:57:49	14:57:49	14:57:49	14:57:49			14:57:49	14:57:49	14:57:50	14:57:50	14:57:50	14:57:50	14:57:50	14:57:50			14:57:51	14:57:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
