ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6576.0	14100	1.0	3697.0105883426195
1	5010.4	12600	0.952	3703.782678354822
2	4211.3	12000	0.91	3704.3799283786757
3	3618.8	10800	0.886	3713.5479479588735
4	3041.7	9900	0.85	3719.9923211646096
5	2646.4	8700	0.826	3754.979438474154
6	2381.6	8400	0.806	3765.5185758814796
7	2398.4	8100	0.802	3796.664621164095
8	2152.8	7800	0.794	3821.927398309397
9	2031.4	7800	0.758	3729.5780643015396
10	2015.1	6900	0.774	3879.5081723151825
11	2040.0	6600	0.782	3954.2881202290855
12	1869.1	6300	0.772	4016.462923464175
13	1847.2	6000	0.752	3940.8506070479525
14	1842.2	6300	0.774	4062.500335978238
15	1828.5	6000	0.758	4033.598957071519
16	1832.2	5700	0.768	4121.041582067643
17	1756.7	5700	0.756	4034.772815846372
18	1767.1	5400	0.754	4111.068053547018
19	1780.4	5700	0.77	4175.248986127717
20	1651.6	5700	0.74	4120.991189806861
21	1661.9	5100	0.748	4140.037241037796
22	1580.0	5100	0.732	4104.91961498868
23	1580.7	5100	0.732	4123.194679678118
24	1610.3	5100	0.74	4211.155671784702
25	1682.2	5400	0.76	4248.62051419408
26	1709.1	5700	0.76	4270.034096163379
27	1616.7	4800	0.76	4284.245873959862
28	1611.6	5400	0.756	4217.345581455119
29	1654.5	5100	0.778	4376.779733612868
30	1570.3	4800	0.754	4289.339810000627
31	1706.8	5100	0.782	4439.978057527331
32	1634.7	5100	0.766	4297.294796190583
33	1683.8	5400	0.772	4391.009029587951
34	1655.0	5400	0.782	4390.220309334638
35	1625.1	4800	0.778	4389.115357009033
36	1635.8	5100	0.772	4364.3425234586875
37	1671.5	5100	0.786	4425.158396693403
38	1654.3	5400	0.788	4455.21188982753
39	1671.1	5400	0.792	4412.409093277681
40	1665.0	5100	0.788	4453.66569904809
41	1661.9	4500	0.798	4456.323905734955
42	1647.1	4800	0.796	4479.541997560972
43	1623.5	4800	0.786	4464.1113381158
44	1643.2	4800	0.782	4433.152190888041
45	1606.1	5400	0.786	4505.52107995044
46	1648.1	5700	0.794	4455.318155841099
47	1597.0	4800	0.768	4415.398139787367
48	1649.1	5100	0.792	4491.99285670811
49	1597.8	4800	0.794	4522.464129455518
50	1576.3	4200	0.79	4533.67744772657
51	1610.4	5100	0.77	4431.072060458307
52	1713.2	4800	0.81	4639.135898280341
53	1605.2	4500	0.794	4542.965421806069
54	1592.9	4800	0.786	4582.266031781624
55	1572.8	4800	0.772	4478.149625291196
56	1623.4	4800	0.804	4616.438602255263
57	1615.9	4800	0.78	4593.718921018012
58	1552.9	4800	0.78	4539.559672665394
59	1619.9	4800	0.788	4562.580920397233
60	1602.4	4500	0.8	4592.664495330448
61	1568.7	4800	0.752	4462.24218172199
62	1600.1	4800	0.8	4621.25917247538
63	1578.2	4800	0.774	4559.802647413338
64	1645.3	4800	0.802	4607.438666472513
65	1610.5	4800	0.804	4737.794493457775
66	1616.9	5100	0.784	4507.348920468991
67	1602.5	4800	0.776	4525.016388802773
68	1589.7	5100	0.78	4575.976027996263
69	1601.4	4800	0.772	4495.7201906727405
70	1628.9	5100	0.78	4558.659407051652
71	1624.0	4500	0.794	4638.8232925579305
72	1578.4	5100	0.766	4542.7251201107165
73	1595.0	5100	0.778	4525.926593516244
74	1618.5	4800	0.796	4630.203426904702
75	1585.9	4800	0.772	4474.802186743119
76	1531.1	5100	0.774	4586.132249975309
77	1569.8	4800	0.778	4502.358714159669
78	1570.7	4500	0.784	4587.281139549767
79	1574.6	4800	0.788	4613.624649112538
80	1597.4	4800	0.782	4594.46616610026
81	1551.4	4500	0.768	4583.681807264711
82	1523.9	5100	0.772	4524.305407238074
83	1549.2	4500	0.772	4560.263702091762
84	1554.3	4800	0.766	4509.449520158365
85	1589.0	4800	0.79	4606.964145934084
86	1572.1	4800	0.788	4576.950199757534
87	1561.0	4500	0.77	4563.380434658236
88	1591.7	5100	0.786	4497.866531754489
89	1555.0	4800	0.792	4594.541917435751
90	1595.0	5100	0.762	4480.052378854571
91	1612.6	4500	0.8	4635.967181932375
92	1568.1	4800	0.78	4629.093894597854
93	1585.8	5400	0.776	4531.747680824628
94	1535.8	4500	0.774	4561.8701102935565
95	1573.3	5100	0.78	4531.279166776201
96	1562.3	4500	0.79	4633.534493693174
97	1549.6	4800	0.772	4498.159445902434
98	1595.6	4800	0.792	4609.647182750137
99	1550.4	4500	0.774	4515.115175088159
100	1488.0	4800	0.766	4556.985941149521
